time,{tank1}.tank1.WaterTank1.inFlow,{tank1}.tank1.Tank1WaterLevel,{tank1}.tank1.Tank2WaterLevel,{tank1}.tank1.Tank2OutFlow,{tank1}.tank1.WaterTank2.I1.state,{tank2}.tank2.puddle,{tank2}.tank2.Tank3OutFlow,{tank2}.tank2.level,{controller}.controller.wt3_valve
326.7,0,3.092559802,3.00414393,0.500299807,50.02998074,28.14033368,0,1.511044865,FALSE
326.75,0,3.071221447,3.005453053,0.501029149,50.10291495,28.14033368,0,1.53105254,FALSE
326.8,0,3.047930155,2.998696304,0.500284555,50.02845549,28.14033368,0,1.561111858,FALSE
326.85,1,3.068938114,2.994365988,0.499206896,49.92068957,28.14033368,0,1.581125722,FALSE
326.9,1,3.09506681,2.998293496,0.499269016,49.92690162,28.14033368,0,1.611081728,FALSE
326.95,0,3.09255982,3.004143948,0.500299811,50.0299811,28.14033368,0,1.631052281,FALSE
327,0,3.062617272,3.004036846,0.500995097,50.09950967,28.14033368,0,1.661066834,FALSE
327.05,0,3.047930173,2.998696322,0.500284558,50.02845584,28.14033368,0,1.68110432,FALSE
327.1,1,3.078777053,2.994545469,0.498970554,49.89705543,28.14033368,0,1.711123762,FALSE
327.15,1,3.095066828,2.998293514,0.49926902,49.92690197,28.14033368,0,1.731086964,FALSE
327.2,0,3.081060401,3.005632549,0.500792811,50.0792811,28.14033368,0,1.761042111,FALSE
327.25,0,3.06261729,3.004036863,0.5009951,50.09951001,28.14033368,0,1.781068744,FALSE
327.3,1,3.05743871,2.995854603,0.499699899,49.96998987,28.14033368,0,1.811127776,FALSE
327.35,1,3.07877707,2.994545486,0.498970558,49.89705578,28.14033368,0,1.831120089,FALSE
327.4,1,3.102068371,3.001302244,0.499715154,49.97151541,28.14033368,0,1.861060753,FALSE
327.45,0,3.081060418,3.005632566,0.500792814,50.07928144,28.14033368,0,1.881046878,FALSE
327.5,0,3.05493173,3.001705066,0.500730696,50.07306957,28.14033368,0,1.911090854,FALSE
327.55,1,3.057438727,2.99585462,0.499699902,49.96999021,28.14033368,0,1.931120289,FALSE
327.6,1,3.087381283,2.995961731,0.499004618,49.90046181,28.14033368,0,1.961105719,FALSE
327.65,1,3.102068388,3.001302261,0.499715157,49.97151574,28.14033368,0,1.981068222,FALSE
327.7,0,3.071221516,3.005453122,0.501029163,50.10291632,28.14033368,0,2.011048763,FALSE
327.75,0,3.054931747,3.001705083,0.500730699,50.0730699,28.14033368,0,2.031085549,FALSE
327.8,1,3.068938183,2.994366056,0.499206909,49.92069093,28.14033368,0,2.061130386,TRUE
327.85,1,3.087381299,2.995961747,0.499004621,49.90046214,28.14972596,2.771038136,1.977295306,TRUE
327.9,0,3.092559888,3.004144015,0.500299824,50.02998244,28.16425838,2.587805072,1.846547962,TRUE
327.95,0,3.071221533,3.005453138,0.501029166,50.10291665,28.17340825,2.473999226,1.765340936,TRUE
328,0,3.04793024,2.998696388,0.500284572,50.02845718,28.18638462,2.314880895,1.651800843,TRUE
328.05,1,3.068938199,2.994366072,0.499206913,49.92069125,28.19456849,2.215961659,1.581216271,TRUE
328.1,1,3.095066895,2.998293579,0.499269033,49.92690329,28.2061942,2.077514226,1.482426053,TRUE
328.15,0,3.092559904,3.004144031,0.500299828,50.02998276,28.21353883,1.991476083,1.421032883,TRUE
328.2,0,3.062617356,3.004036928,0.500995113,50.09951132,28.2239914,1.871211947,1.335217495,TRUE
328.25,0,3.047930256,2.998696404,0.500284575,50.02845749,28.23060769,1.796511652,1.281914532,TRUE
328.3,1,3.078777136,2.99454555,0.498970571,49.89705707,28.2400423,1.691977167,1.207323157,TRUE
328.35,1,3.09506691,2.998293595,0.499269036,49.9269036,28.2460261,1.626946344,1.160919919,TRUE
328.4,0,3.081060483,3.005632629,0.500792827,50.07928272,28.25457588,1.536000652,1.09602493,TRUE
328.45,0,3.062617372,3.004036943,0.500995116,50.09951163,28.26001002,1.479559678,1.055751044,TRUE
328.5,1,3.057438791,2.995854683,0.499699915,49.96999148,28.2677919,1.400639976,0.999437292,TRUE
328.55,1,3.078777151,2.994545566,0.498970574,49.89705738,28.27274919,1.351531045,0.964395241,TRUE
328.6,1,3.102068451,3.001302323,0.49971517,49.971517,28.27986373,1.282777266,0.91533546,FALSE
328.65,0,3.081060498,3.005632645,0.50079283,50.07928302,28.28024876,0,0.93104566,FALSE
328.7,0,3.05493181,3.001705145,0.500730711,50.07307114,28.28024876,0,0.961089638,FALSE
328.75,1,3.057438806,2.995854698,0.499699918,49.96999177,28.28024876,0,0.981119073,FALSE
328.8,1,3.087381362,2.995961809,0.499004634,49.90046337,28.28024876,0,1.011104504,FALSE
328.85,1,3.102068466,3.001302338,0.499715173,49.97151729,28.28024876,0,1.031067007,FALSE
328.9,0,3.071221595,3.005453199,0.501029179,50.10291786,28.28024876,0,1.061047549,FALSE
328.95,0,3.054931825,3.001705159,0.500730714,50.07307144,28.28024876,0,1.081084336,FALSE
329,1,3.06893826,2.994366132,0.499206925,49.92069246,28.28024876,0,1.111129174,FALSE
329.05,1,3.087381376,2.995961823,0.499004637,49.90046366,28.28024876,0,1.13110253,FALSE
329.1,0,3.092559964,3.004144091,0.50029984,50.02998395,28.28024876,0,1.161043483,FALSE
329.15,0,3.071221609,3.005453213,0.501029182,50.10291815,28.28024876,0,1.181051159,FALSE
329.2,0,3.047930316,2.998696463,0.500284587,50.02845867,28.28024876,0,1.211110479,FALSE
329.25,1,3.068938274,2.994366146,0.499206927,49.92069274,28.28024876,0,1.231124344,FALSE
329.3,1,3.09506697,2.998293653,0.499269048,49.92690477,28.28024876,0,1.261080352,FALSE
329.35,0,3.092559979,3.004144105,0.500299842,50.02998423,28.28024876,0,1.281050907,FALSE
329.4,0,3.06261743,3.004037001,0.500995128,50.09951278,28.28024876,0,1.311065462,FALSE
329.45,0,3.04793033,2.998696477,0.50028459,50.02845895,28.28024876,0,1.331102949,FALSE
329.5,1,3.078777209,2.994545623,0.498970585,49.89705852,28.28024876,0,1.361122393,FALSE
329.55,1,3.095066984,2.998293667,0.49926905,49.92690504,28.28024876,0,1.381085596,FALSE
329.6,0,3.081060556,3.005632701,0.500792842,50.07928416,28.28024876,0,1.411040745,FALSE
329.65,0,3.062617444,3.004037015,0.500995131,50.09951306,28.28024876,0,1.431067379,FALSE
329.7,1,3.057438863,2.995854754,0.499699929,49.9699929,28.28024876,0,1.461126412,FALSE
329.75,1,3.078777223,2.994545636,0.498970588,49.89705879,28.28024876,0,1.481118727,FALSE
329.8,1,3.102068523,3.001302394,0.499715184,49.97151841,28.28024876,0,1.511059393,FALSE
329.85,0,3.081060569,3.005632715,0.500792844,50.07928443,28.28024876,0,1.531045519,FALSE
329.9,0,3.054931881,3.001705214,0.500730725,50.07307254,28.28024876,0,1.561089497,FALSE
329.95,1,3.057438876,2.995854768,0.499699932,49.96999316,28.28024876,0,1.581118933,FALSE
330,1,3.087381432,2.995961878,0.499004647,49.90046475,28.28024876,0,1.611104365,FALSE
330.05,1,3.102068536,3.001302407,0.499715187,49.97151867,28.28024876,0,1.631066869,FALSE
330.1,0,3.071221664,3.005453267,0.501029192,50.10291923,28.28024876,0,1.661047411,FALSE
330.15,0,3.054931894,3.001705227,0.500730728,50.0730728,28.28024876,0,1.681084199,FALSE
330.2,1,3.068938329,2.9943662,0.499206938,49.92069381,28.28024876,0,1.711129038,FALSE
330.25,1,3.087381445,2.99596189,0.49900465,49.900465,28.28024876,0,1.731102394,FALSE
330.3,0,3.092560032,3.004144157,0.500299853,50.02998529,28.28024876,0,1.761043348,FALSE
330.35,0,3.071221677,3.00545328,0.501029195,50.10291949,28.28024876,0,1.781051025,FALSE
330.4,0,3.047930383,2.998696529,0.5002846,50.02846,28.28024876,0,1.811110345,FALSE
330.45,1,3.068938341,2.994366212,0.499206941,49.92069407,28.28024876,0,1.831124211,FALSE
330.5,1,3.095067036,2.998293719,0.499269061,49.92690608,28.28024876,0,1.86108022,FALSE
330.55,0,3.092560045,3.00414417,0.500299855,50.02998554,28.28024876,0,1.881050775,FALSE
330.6,0,3.062617496,3.004037066,0.500995141,50.09951409,28.28024876,0,1.91106533,FALSE
330.65,0,3.047930396,2.998696541,0.500284602,50.02846025,28.28024876,0,1.931102818,FALSE
330.7,1,3.078777275,2.994545687,0.498970598,49.89705981,28.28024876,0,1.961122263,FALSE
330.75,1,3.095067049,2.998293731,0.499269063,49.92690633,28.28024876,0,1.981085467,FALSE
330.8,0,3.08106062,3.005632765,0.500792854,50.07928544,28.28024876,0,2.011040616,FALSE
330.85,0,3.062617509,3.004037078,0.500995143,50.09951433,28.28024876,0,2.031067251,FALSE
330.9,1,3.057438927,2.995854817,0.499699942,49.96999416,28.28024876,0,2.061126285,TRUE
330.95,1,3.078777287,2.994545699,0.498970601,49.89706005,28.28959462,2.771058545,1.977309869,TRUE
331,1,3.102068586,3.001302456,0.499715197,49.97151966,28.30405534,2.587823355,1.846561007,TRUE
331.05,0,3.081060632,3.005632777,0.500792857,50.07928567,28.31316004,2.473987073,1.765332264,TRUE
331.1,0,3.054931944,3.001705276,0.500730738,50.07307378,28.32607227,2.314849169,1.651778204,TRUE
331.15,1,3.057438939,2.995854829,0.499699944,49.9699944,28.33421571,2.215952971,1.581210071,TRUE
331.2,1,3.087381494,2.995961939,0.49900466,49.90046597,28.34578421,2.077545798,1.482448582,TRUE
331.25,1,3.102068598,3.001302468,0.499715199,49.97151989,28.35309278,1.991494868,1.421046287,TRUE
331.3,0,3.071221725,3.005453328,0.501029204,50.10292044,28.3634939,1.871183443,1.335197156,TRUE
331.35,0,3.054931955,3.001705288,0.50073074,50.07307401,28.37007754,1.796483828,1.281894678,TRUE
331.4,1,3.068938389,2.99436626,0.49920695,49.92069502,28.37946573,1.691985799,1.207329317,TRUE
331.45,1,3.087381505,2.99596195,0.499004662,49.9004662,28.3854202,1.626968318,1.160935599,TRUE
331.5,0,3.092560093,3.004144217,0.500299865,50.02998648,28.39392807,1.536001683,1.096025666,TRUE
331.55,0,3.071221737,3.005453339,0.501029207,50.10292067,28.39933551,1.479534789,1.055733285,TRUE
331.6,0,3.047930443,2.998696588,0.500284612,50.02846118,28.40707909,1.40061758,0.999421311,TRUE
331.65,1,3.068938401,2.994366271,0.499206952,49.92069524,28.41201205,1.351539313,0.964401141,TRUE
331.7,1,3.095067095,2.998293777,0.499269072,49.92690725,28.41909183,1.282805426,0.915355554,FALSE
331.75,0,3.092560104,3.004144228,0.500299867,50.0299867,28.41947498,0,0.931050091,FALSE
331.8,0,3.062617555,3.004037124,0.500995152,50.09951524,28.41947498,0,0.961064648,FALSE
331.85,0,3.047930454,2.998696599,0.500284614,50.0284614,28.41947498,0,0.981102136,FALSE
331.9,1,3.078777332,2.994545744,0.49897061,49.89706095,28.41947498,0,1.011121581,FALSE
331.95,1,3.095067106,2.998293788,0.499269075,49.92690747,28.41947498,0,1.031084786,FALSE
332,0,3.081060678,3.005632821,0.500792866,50.07928657,28.41947498,0,1.061039935,FALSE
332.05,0,3.062617566,3.004037135,0.500995155,50.09951546,28.41947498,0,1.081066571,FALSE
332.1,1,3.057438984,2.995854873,0.499699953,49.96999528,28.41947498,0,1.111125606,FALSE
332.15,1,3.078777343,2.994545755,0.498970612,49.89706117,28.41947498,0,1.131117921,FALSE
332.2,1,3.102068642,3.001302511,0.499715208,49.97152077,28.41947498,0,1.161058589,FALSE
332.25,0,3.081060688,3.005632832,0.500792868,50.07928678,28.41947498,0,1.181044715,FALSE
332.3,0,3.054931999,3.001705331,0.500730749,50.07307488,28.41947498,0,1.211088695,FALSE
332.35,1,3.057438994,2.995854884,0.499699955,49.96999549,28.41947498,0,1.231118132,FALSE
332.4,1,3.087381549,2.995961993,0.499004671,49.90046706,28.41947498,0,1.261103565,FALSE
332.45,1,3.102068653,3.001302522,0.49971521,49.97152098,28.41947498,0,1.28106607,FALSE
332.5,0,3.07122178,3.005453381,0.501029215,50.10292152,28.41947498,0,1.311046614,FALSE
332.55,0,3.05493201,3.001705341,0.500730751,50.07307508,28.41947498,0,1.331083402,FALSE
332.6,1,3.068938444,2.994366313,0.499206961,49.92069608,28.41947498,0,1.361128242,FALSE
332.65,1,3.087381559,2.995962003,0.499004673,49.90046726,28.41947498,0,1.3811016,FALSE
332.7,0,3.092560146,3.00414427,0.500299875,50.02998754,28.41947498,0,1.411042555,FALSE
332.75,0,3.07122179,3.005453391,0.501029217,50.10292172,28.41947498,0,1.431050232,FALSE
332.8,0,3.047930496,2.99869664,0.500284622,50.02846222,28.41947498,0,1.461109554,FALSE
332.85,1,3.068938454,2.994366323,0.499206963,49.92069628,28.41947498,0,1.481123421,FALSE
332.9,1,3.095067148,2.998293829,0.499269083,49.92690828,28.41947498,0,1.511079431,FALSE
332.95,0,3.092560156,3.004144279,0.500299877,50.02998774,28.41947498,0,1.531049987,FALSE
333,0,3.062617607,3.004037175,0.500995163,50.09951627,28.41947498,0,1.561064544,FALSE
333.05,0,3.047930506,2.99869665,0.500284624,50.02846242,28.41947498,0,1.581102033,FALSE
333.1,1,3.078777384,2.994545795,0.49897062,49.89706197,28.41947498,0,1.611121479,FALSE
333.15,1,3.095067158,2.998293838,0.499269085,49.92690848,28.41947498,0,1.631084684,FALSE
333.2,0,3.081060729,3.005632872,0.500792876,50.07928757,28.41947498,0,1.661039834,FALSE
333.25,0,3.062617616,3.004037185,0.500995165,50.09951646,28.41947498,0,1.68106647,FALSE
333.3,1,3.057439034,2.995854923,0.499699963,49.96999628,28.41947498,0,1.711125505,FALSE
333.35,1,3.078777393,2.994545804,0.498970622,49.89706216,28.41947498,0,1.731117821,FALSE
333.4,1,3.102068692,3.001302561,0.499715218,49.97152175,28.41947498,0,1.76105849,FALSE
333.45,0,3.081060738,3.005632881,0.500792878,50.07928776,28.41947498,0,1.781044616,FALSE
333.5,0,3.054932049,3.00170538,0.500730759,50.07307585,28.41947498,0,1.811088597,FALSE
333.55,1,3.057439044,2.995854932,0.499699965,49.96999646,28.41947498,0,1.831118034,FALSE
333.6,1,3.087381598,2.995962041,0.49900468,49.90046803,28.41947498,0,1.861103468,FALSE
333.65,1,3.102068702,3.00130257,0.499715219,49.97152194,28.41947498,0,1.881065973,FALSE
333.7,0,3.071221828,3.005453429,0.501029225,50.10292248,28.41947498,0,1.911046517,FALSE
333.75,0,3.054932058,3.001705389,0.50073076,50.07307603,28.41947498,0,1.931083306,FALSE
333.8,1,3.068938491,2.99436636,0.49920697,49.92069703,28.41947498,0,1.961128147,FALSE
333.85,1,3.087381607,2.99596205,0.499004682,49.90046821,28.41947498,0,1.981101505,FALSE
333.9,0,3.092560194,3.004144316,0.500299885,50.02998848,28.41947498,0,2.01104246,FALSE
333.95,0,3.071221837,3.005453438,0.501029227,50.10292266,28.41947498,0,2.031050138,FALSE
334,0,3.047930543,2.998696686,0.500284632,50.02846315,28.41947498,0,2.061109461,TRUE
334.05,1,3.0689385,2.994366369,0.499206972,49.9206972,28.42877504,2.771065591,1.977314897,TRUE
334.1,1,3.095067194,2.998293875,0.499269092,49.9269092,28.44316509,2.587850391,1.846580299,TRUE
334.15,0,3.092560202,3.004144325,0.500299887,50.02998865,28.45222535,2.47399133,1.765335302,TRUE
334.2,0,3.062617653,3.00403722,0.500995172,50.09951718,28.46507441,2.314813527,1.651752771,TRUE
334.25,0,3.047930552,2.998696695,0.500284633,50.02846332,28.47317798,2.215930342,1.581193924,TRUE
334.3,1,3.07877743,2.99454584,0.498970629,49.89706287,28.48469005,2.077570773,1.482466403,TRUE
334.35,1,3.095067203,2.998293883,0.499269094,49.92690937,28.49196308,1.991519359,1.421063763,TRUE
334.4,0,3.081060774,3.005632916,0.500792885,50.07928847,28.50231356,1.871171751,1.335188813,TRUE
334.45,0,3.062617661,3.004037229,0.500995173,50.09951735,28.50886508,1.796458964,1.281876936,TRUE
334.5,1,3.057439079,2.995854967,0.499699972,49.96999716,28.5182075,1.691982116,1.207326688,TRUE
334.55,1,3.078777438,2.994545848,0.49897063,49.89706304,28.52413303,1.626990703,1.160951572,TRUE
334.6,1,3.102068737,3.001302604,0.499715226,49.97152263,28.53259967,1.536021782,1.096040007,TRUE
334.65,0,3.081060782,3.005632924,0.500792886,50.07928863,28.53798084,1.479524352,1.055725837,TRUE
334.7,0,3.054932092,3.001705423,0.500730767,50.07307672,28.54568671,1.40058743,0.999399797,TRUE
334.75,1,3.057439087,2.995854975,0.499699973,49.96999733,28.55059564,1.351532115,0.964396005,TRUE
334.8,1,3.087381641,2.995962084,0.499004689,49.90046888,28.55764114,1.282838368,0.91537906,FALSE
334.85,1,3.102068745,3.001302612,0.499715228,49.97152279,28.55802244,0,0.931065437,FALSE
334.9,0,3.071221871,3.005453471,0.501029233,50.10292333,28.55802244,0,0.961045982,FALSE
334.95,0,3.054932101,3.001705431,0.500730769,50.07307688,28.55802244,0,0.981082771,FALSE
335,1,3.068938534,2.994366402,0.499206979,49.92069787,28.55802244,0,1.011127612,FALSE
335.05,1,3.087381649,2.995962092,0.49900469,49.90046904,28.55802244,0,1.031100971,FALSE
335.1,0,3.092560236,3.004144358,0.500299893,50.02998931,28.55802244,0,1.061041927,FALSE
335.15,0,3.071221879,3.005453479,0.501029235,50.10292349,28.55802244,0,1.081049605,FALSE
335.2,0,3.047930585,2.998696727,0.50028464,50.02846398,28.55802244,0,1.111108928,FALSE
335.25,1,3.068938542,2.99436641,0.49920698,49.92069803,28.55802244,0,1.131122796,FALSE
335.3,1,3.095067236,2.998293915,0.4992691,49.92691002,28.55802244,0,1.161078807,FALSE
335.35,0,3.092560243,3.004144366,0.500299895,50.02998946,28.55802244,0,1.181049364,FALSE
335.4,0,3.062617694,3.004037261,0.50099518,50.09951798,28.55802244,0,1.211063921,FALSE
335.45,0,3.047930592,2.998696735,0.500284641,50.02846413,28.55802244,0,1.231101411,FALSE
335.5,1,3.07877747,2.99454588,0.498970637,49.89706367,28.55802244,0,1.261120858,FALSE
335.55,1,3.095067243,2.998293923,0.499269102,49.92691017,28.55802244,0,1.281084063,FALSE
335.6,0,3.081060814,3.005632956,0.500792893,50.07928926,28.55802244,0,1.311039214,FALSE
335.65,0,3.062617701,3.004037268,0.500995181,50.09951813,28.55802244,0,1.331065851,FALSE
335.7,1,3.057439119,2.995855006,0.499699979,49.96999795,28.55802244,0,1.361124887,FALSE
335.75,1,3.078777478,2.994545887,0.498970638,49.89706382,28.55802244,0,1.381117204,FALSE
335.8,1,3.102068776,3.001302643,0.499715234,49.9715234,28.55802244,0,1.411057873,FALSE
335.85,0,3.081060821,3.005632963,0.500792894,50.0792894,28.55802244,0,1.431044001,FALSE
335.9,0,3.054932131,3.001705461,0.500730775,50.07307748,28.55802244,0,1.461087982,FALSE
335.95,1,3.057439126,2.995855013,0.499699981,49.96999809,28.55802244,0,1.48111742,FALSE
336,1,3.08738168,2.995962122,0.499004696,49.90046964,28.55802244,0,1.511102855,FALSE
336.05,1,3.102068783,3.00130265,0.499715235,49.97152355,28.55802244,0,1.531065361,FALSE
336.1,0,3.071221909,3.005453509,0.501029241,50.10292408,28.55802244,0,1.561045906,FALSE
336.15,0,3.054932139,3.001705468,0.500730776,50.07307763,28.55802244,0,1.581082696,FALSE
336.2,1,3.068938572,2.994366439,0.499206986,49.92069861,28.55802244,0,1.611127537,FALSE
336.25,1,3.087381687,2.995962129,0.499004698,49.90046979,28.55802244,0,1.631100896,FALSE
336.3,0,3.092560273,3.004144395,0.5002999,50.02999005,28.55802244,0,1.661041852,FALSE
336.35,0,3.071221917,3.005453516,0.501029242,50.10292422,28.55802244,0,1.681049531,FALSE
336.4,0,3.047930622,2.998696764,0.500284647,50.02846471,28.55802244,0,1.711108854,FALSE
336.45,1,3.068938579,2.994366446,0.499206988,49.92069875,28.55802244,0,1.731122722,FALSE
336.5,1,3.095067272,2.998293951,0.499269107,49.92691074,28.55802244,0,1.761078734,FALSE
336.55,0,3.09256028,3.004144402,0.500299902,50.02999018,28.55802244,0,1.781049291,FALSE
336.6,0,3.06261773,3.004037296,0.500995187,50.0995187,28.55802244,0,1.811063849,FALSE
336.65,0,3.047930629,2.998696771,0.500284648,50.02846484,28.55802244,0,1.831101339,FALSE
336.7,1,3.078777506,2.994545915,0.498970644,49.89706438,28.55802244,0,1.861120786,FALSE
336.75,1,3.095067279,2.998293958,0.499269109,49.92691088,28.55802244,0,1.881083992,FALSE
336.8,0,3.081060849,3.005632991,0.5007929,50.07928996,28.55802244,0,1.911039144,FALSE
336.85,0,3.062617737,3.004037303,0.500995188,50.09951883,28.55802244,0,1.93106578,FALSE
336.9,1,3.057439154,2.995855041,0.499699986,49.96999864,28.55802244,0,1.961124817,FALSE
336.95,1,3.078777513,2.994545922,0.498970645,49.89706451,28.55802244,0,1.981117134,FALSE
337,1,3.102068811,3.001302677,0.499715241,49.97152409,28.55802244,0,2.011057804,FALSE
337.05,0,3.081060856,3.005632997,0.500792901,50.07929009,28.55802244,0,2.031043932,FALSE
337.1,0,3.054932166,3.001705495,0.500730782,50.07307817,28.55802244,0,2.061087913,TRUE
337.15,1,3.05743916,2.995855047,0.499699988,49.96999877,28.56727733,2.771058214,1.977309633,TRUE
337.2,1,3.087381714,2.995962156,0.499004703,49.90047032,28.58159772,2.587883168,1.846603688,TRUE
337.25,1,3.102068817,3.001302684,0.499715242,49.97152422,28.59061421,2.474011253,1.765349518,TRUE
337.3,0,3.071221943,3.005453542,0.501029247,50.10292475,28.60340108,2.314786068,1.651733178,TRUE
337.35,0,3.054932172,3.001705501,0.500730783,50.07307829,28.61146538,2.215903505,1.581174774,TRUE
337.4,1,3.068938605,2.994366472,0.499206993,49.92069928,28.62292178,2.077580312,1.482473209,TRUE
337.45,1,3.08738172,2.995962162,0.499004704,49.90047045,28.63015975,1.991542189,1.421080053,TRUE
337.5,0,3.092560306,3.004144427,0.500299907,50.0299907,28.64046036,1.871173569,1.33519011,TRUE
337.55,0,3.07122195,3.005453549,0.501029249,50.10292487,28.64698024,1.796434817,1.281859706,TRUE
337.6,0,3.047930655,2.998696796,0.500284654,50.02846536,28.65627751,1.691960401,1.207311194,TRUE
337.65,1,3.068938612,2.994366478,0.499206994,49.9206994,28.66217447,1.626999614,1.160957931,TRUE
337.7,1,3.095067305,2.998293983,0.499269114,49.92691139,28.67060045,1.536050532,1.096060522,TRUE
337.75,0,3.092560312,3.004144433,0.500299908,50.02999082,28.67595579,1.47953023,1.055730031,TRUE
337.8,0,3.062617762,3.004037328,0.500995193,50.09951934,28.68362451,1.400553278,0.999375428,TRUE
337.85,0,3.047930661,2.998696802,0.500284655,50.02846548,28.68850974,1.351510894,0.964380862,TRUE
337.9,1,3.078777538,2.994545947,0.49897065,49.89706501,28.69552139,1.282864636,0.915397804,FALSE
337.95,1,3.095067311,2.998293989,0.499269115,49.92691151,28.69590086,0,0.931084794,FALSE
338,0,3.081060881,3.005633022,0.500792906,50.07929058,28.69590086,0,0.961039946,FALSE
338.05,0,3.062617768,3.004037334,0.500995195,50.09951945,28.69590086,0,0.981066583,FALSE
338.1,1,3.057439185,2.995855072,0.499699993,49.96999926,28.69590086,0,1.011125621,FALSE
338.15,1,3.078777544,2.994545952,0.498970651,49.89706513,28.69590086,0,1.031117938,FALSE
338.2,1,3.102068842,3.001302708,0.499715247,49.9715247,28.69590086,0,1.061058608,FALSE
338.25,0,3.081060887,3.005633027,0.500792907,50.0792907,28.69590086,0,1.081044736,FALSE
338.3,0,3.054932197,3.001705525,0.500730788,50.07307877,28.69590086,0,1.111088718,FALSE
338.35,1,3.057439191,2.995855077,0.499699994,49.96999937,28.69590086,0,1.131118156,FALSE
338.4,1,3.087381744,2.995962186,0.499004709,49.90047092,28.69590086,0,1.161103592,FALSE
338.45,1,3.102068848,3.001302713,0.499715248,49.97152482,28.69590086,0,1.181066098,FALSE
338.5,0,3.071221973,3.005453572,0.501029253,50.10292534,28.69590086,0,1.211046644,FALSE
338.55,0,3.054932202,3.001705531,0.500730789,50.07307888,28.69590086,0,1.231083435,FALSE
338.6,1,3.068938635,2.994366502,0.499206999,49.92069986,28.69590086,0,1.261128277,FALSE
338.65,1,3.08738175,2.995962191,0.49900471,49.90047103,28.69590086,0,1.281101636,FALSE
338.7,0,3.092560336,3.004144456,0.500299913,50.02999128,28.69590086,0,1.311042593,FALSE
338.75,0,3.071221979,3.005453577,0.501029255,50.10292545,28.69590086,0,1.331050272,FALSE
338.8,0,3.047930684,2.998696825,0.500284659,50.02846593,28.69590086,0,1.361109596,FALSE
338.85,1,3.068938641,2.994366507,0.499207,49.92069997,28.69590086,0,1.381123465,FALSE
338.9,1,3.095067334,2.998294012,0.49926912,49.92691196,28.69590086,0,1.411079477,FALSE
338.95,0,3.092560341,3.004144462,0.500299914,50.02999139,28.69590086,0,1.431050035,FALSE
339,0,3.062617791,3.004037356,0.500995199,50.0995199,28.69590086,0,1.461064593,FALSE
339.05,0,3.047930689,2.99869683,0.50028466,50.02846604,28.69590086,0,1.481102084,FALSE
339.1,1,3.078777566,2.994545974,0.498970656,49.89706557,28.69590086,0,1.511121532,FALSE
339.15,1,3.095067339,2.998294017,0.499269121,49.92691206,28.69590086,0,1.531084738,FALSE
339.2,0,3.081060909,3.005633049,0.500792911,50.07929114,28.69590086,0,1.56103989,FALSE
339.25,0,3.062617796,3.004037362,0.5009952,50.09952001,28.69590086,0,1.581066528,FALSE
339.3,1,3.057439213,2.995855099,0.499699998,49.96999981,28.69590086,0,1.611125565,FALSE
339.35,1,3.078777571,2.99454598,0.498970657,49.89706567,28.69590086,0,1.631117883,FALSE
339.4,1,3.102068869,3.001302735,0.499715252,49.97152525,28.69590086,0,1.661058553,FALSE
339.45,0,3.081060914,3.005633054,0.500792912,50.07929124,28.69590086,0,1.681044681,FALSE
339.5,0,3.054932224,3.001705552,0.500730793,50.07307931,28.69590086,0,1.711088664,FALSE
339.55,1,3.057439218,2.995855104,0.499699999,49.96999991,28.69590086,0,1.731118103,FALSE
339.6,1,3.087381771,2.995962212,0.499004715,49.90047145,28.69590086,0,1.761103538,FALSE
339.65,1,3.102068874,3.00130274,0.499715253,49.97152535,28.69590086,0,1.781066045,FALSE
339.7,0,3.071222,3.005453598,0.501029259,50.10292587,28.69590086,0,1.811046591,FALSE
339.75,0,3.054932229,3.001705557,0.500730794,50.07307941,28.69590086,0,1.831083382,FALSE
339.8,1,3.068938662,2.994366528,0.499207004,49.92070038,28.69590086,0,1.861128224,FALSE
339.85,1,3.087381776,2.995962217,0.499004715,49.90047155,28.69590086,0,1.881101584,FALSE
339.9,0,3.092560362,3.004144482,0.500299918,50.0299918,28.69590086,0,1.911042541,FALSE
339.95,0,3.071222005,3.005453603,0.50102926,50.10292597,28.69590086,0,1.93105022,FALSE
340,0,3.04793071,2.99869685,0.500284664,50.02846644,28.69590086,0,1.961109545,FALSE
340.05,1,3.068938666,2.994366532,0.499207005,49.92070048,28.69590086,0,1.981123413,FALSE
340.1,1,3.095067359,2.998294037,0.499269125,49.92691246,28.69590086,0,2.011079426,FALSE
340.15,0,3.092560367,3.004144487,0.500299919,50.0299919,28.69590086,0,2.031049984,FALSE
340.2,0,3.062617816,3.004037381,0.500995204,50.0995204,28.69590086,0,2.061064543,TRUE
340.25,0,3.047930715,2.998696855,0.500284665,50.02846654,28.70511121,2.771038172,1.977295332,TRUE
340.3,1,3.078777591,2.994545999,0.498970661,49.89706606,28.71936289,2.58791052,1.846623205,TRUE
340.35,1,3.095067364,2.998294042,0.499269126,49.92691256,28.72833624,2.474037991,1.765368597,TRUE
340.4,0,3.081060934,3.005633074,0.500792916,50.07929163,28.74106189,2.314776441,1.651726309,TRUE
340.45,0,3.062617821,3.004037386,0.500995205,50.09952049,28.74908751,2.215880593,1.581158425,TRUE
340.5,1,3.057439238,2.995855123,0.499700003,49.97000029,28.76048902,2.077578422,1.482471861,TRUE
