time,Tank1WaterLevel,Tank2WaterLevel,Tank1InFlow,Tank2OutFlow,wt3_valve,Tank3OutFlow,Tank2.level
363.6,3.087381964,2.995962402,1,0.499004753,0,0,2.011104457
363.65,3.102069067,3.001302929,1,0.499715291,0,0,2.031066964
363.7,3.071222191,3.005453786,0,0.501029296,1,0,2.061047513
363.75,3.054932419,3.001705745,0,0.500730832,1,2.771014628,1.977278532
363.8,3.068938851,2.994366714,1,0.499207041,1,2.587923087,1.846632172
363.85,3.087381965,2.995962403,1,0.499004753,1,2.474063686,1.765386932
363.9,3.092560549,3.004144667,0,0.500299955,1,2.314780893,1.651729486
363.95,3.071222192,3.005453787,0,0.501029296,1,2.215858938,1.581142973
364,3.047930895,2.998697033,0,0.500284701,1,2.077558999,1.482458002
364.05,3.068938851,2.994366714,1,0.499207041,1,1.991577348,1.421105141
364.1,3.095067543,2.998294218,1,0.499269161,1,1.87122597,1.335227501
364.15,3.09256055,3.004144667,0,0.500299955,1,1.796433617,1.28185885
364.2,3.062617998,3.00403756,0,0.50099524,1,1.691899187,1.207267514
364.25,3.047930896,2.998697034,0,0.500284701,1,1.626974115,1.160939736
364.3,3.078777771,2.994546177,1,0.498970696,1,1.536112427,1.096104688
364.35,3.095067543,2.998294219,1,0.499269161,1,1.47957856,1.055764518
364.4,3.081061112,3.005633249,0,0.500792951,1,1.400517729,0.999350061
364.45,3.062617998,3.004037561,0,0.50099524,1,1.351462599,0.964346401
364.5,3.057439414,2.995855297,1,0.499700038,0,1.282873622,0.915404216
364.55,3.078777772,2.994546177,1,0.498970696,0,0,0.931120289
364.6,3.102069068,3.001302931,1,0.499715292,0,0,0.961060962
364.65,3.081061113,3.00563325,0,0.500792952,0,0,0.981047092
364.7,3.054932421,3.001705746,0,0.500730832,0,0,1.011091077
364.75,3.057439414,2.995855297,1,0.499700038,0,0,1.031120517
364.8,3.087381966,2.995962404,1,0.499004753,0,0,1.061105955
364.85,3.102069069,3.001302931,1,0.499715292,0,0,1.081068463
364.9,3.071222193,3.005453789,0,0.501029297,0,0,1.111049012
364.95,3.054932421,3.001705747,0,0.500730832,0,0,1.131085804
365,3.068938853,2.994366716,1,0.499207042,0,0,1.161130649
365.05,3.087381967,2.995962405,1,0.499004753,0,0,1.18110401
365.1,3.092560551,3.004144669,0,0.500299955,0,0,1.211044969
365.15,3.071222194,3.005453789,0,0.501029297,0,0,1.23105265
365.2,3.047930897,2.998697035,0,0.500284701,0,0,1.261111977
365.25,3.068938853,2.994366716,1,0.499207042,0,0,1.281125847
365.3,3.095067545,2.99829422,1,0.499269161,0,0,1.311081861
365.35,3.092560552,3.004144669,0,0.500299955,0,0,1.331052421
365.4,3.062618,3.004037562,0,0.50099524,0,0,1.361066982
365.45,3.047930898,2.998697036,0,0.500284702,0,0,1.381104474
365.5,3.078777773,2.994546179,1,0.498970697,0,0,1.411123925
365.55,3.095067545,2.998294221,1,0.499269161,0,0,1.431087133
365.6,3.081061114,3.005633251,0,0.500792952,0,0,1.461042287
365.65,3.062618,3.004037563,0,0.50099524,0,0,1.481068926
365.7,3.057439416,2.995855299,1,0.499700038,0,0,1.511127966
365.75,3.078777774,2.994546179,1,0.498970697,0,0,1.531120285
365.8,3.10206907,3.001302933,1,0.499715292,0,0,1.561060958
365.85,3.081061115,3.005633252,0,0.500792952,0,0,1.581047088
365.9,3.054932423,3.001705748,0,0.500730832,0,0,1.611091073
365.95,3.057439416,2.995855299,1,0.499700038,0,0,1.631120513
366,3.087381968,2.995962406,1,0.499004753,0,0,1.661105951
366.05,3.102069071,3.001302933,1,0.499715292,0,0,1.681068459
366.1,3.071222195,3.005453791,0,0.501029297,0,0,1.711049008
366.15,3.054932423,3.001705749,0,0.500730832,0,0,1.7310858
366.2,3.068938855,2.994366718,1,0.499207042,0,0,1.761130645
366.25,3.087381969,2.995962407,1,0.499004753,0,0,1.781104006
366.3,3.092560553,3.004144671,0,0.500299956,0,0,1.811044965
366.35,3.071222196,3.005453791,0,0.501029297,0,0,1.831052646
366.4,3.047930899,2.998697037,0,0.500284702,0,0,1.861111973
366.45,3.068938855,2.994366718,1,0.499207042,0,0,1.881125843
366.5,3.095067547,2.998294222,1,0.499269162,0,0,1.911081858
366.55,3.092560554,3.004144671,0,0.500299956,0,0,1.931052417
366.6,3.062618002,3.004037564,0,0.500995241,0,0,1.961066978
366.65,3.047930899,2.998697037,0,0.500284702,0,0,1.98110447
366.7,3.078777775,2.99454618,1,0.498970697,0,0,2.011123921
366.75,3.095067547,2.998294222,1,0.499269162,0,0,2.031087129
366.8,3.081061116,3.005633253,0,0.500792952,1,0,2.061042284
366.85,3.062618002,3.004037565,0,0.500995241,1,2.770993856,1.977263709
366.9,3.057439418,2.995855301,1,0.499700039,1,2.587923163,1.846632227
366.95,3.078777776,2.994546181,1,0.498970697,1,2.474089624,1.76540544
367,3.102069072,3.001302935,1,0.499715293,1,2.314804256,1.651746156
367.05,3.081061116,3.005633253,0,0.500792952,1,2.215851587,1.581137728
367.1,3.054932425,3.00170575,0,0.500730833,1,2.077531684,1.482438511
367.15,3.057439418,2.995855301,1,0.499700039,1,1.991572829,1.421101917
367.2,3.08738197,2.995962408,1,0.499004754,1,1.871261372,1.335252763
367.25,3.102069072,3.001302935,1,0.499715293,1,1.796456021,1.281874836
367.3,3.071222197,3.005453792,0,0.501029298,1,1.691874008,1.207249547
367.35,3.054932425,3.00170575,0,0.500730833,1,1.626949432,1.160922123
367.4,3.068938856,2.99436672,1,0.499207042,1,1.536123945,1.096112907
367.45,3.08738197,2.995962408,1,0.499004754,1,1.479603261,1.055782144
367.5,3.092560555,3.004144672,0,0.500299956,1,1.400521264,0.999352584
367.55,3.071222197,3.005453793,0,0.501029298,1,1.351440075,0.964330329
367.6,3.047930901,2.998697039,0,0.500284702,0,1.282853399,0.915389785
367.65,3.068938857,2.99436672,1,0.499207042,0,0,0.931127477
367.7,3.095067549,2.998294224,1,0.499269162,0,0,0.961083492
367.75,3.092560555,3.004144673,0,0.500299956,0,0,0.981054051
367.8,3.062618004,3.004037566,0,0.500995241,0,0,1.011068613
367.85,3.047930901,2.998697039,0,0.500284702,0,0,1.031106105
367.9,3.078777777,2.994546182,1,0.498970697,0,0,1.061125555
367.95,3.095067549,2.998294224,1,0.499269162,0,0,1.081088763
368,3.081061118,3.005633255,0,0.500792953,0,0,1.111043918
368.05,3.062618004,3.004037566,0,0.500995241,0,0,1.131070557
368.1,3.057439419,2.995855302,1,0.499700039,0,0,1.161129597
368.15,3.078777777,2.994546182,1,0.498970697,0,0,1.181121916
368.2,3.102069074,3.001302936,1,0.499715293,0,0,1.211062589
368.25,3.081061118,3.005633255,0,0.500792953,0,0,1.231048718
368.3,3.054932426,3.001705752,0,0.500730833,0,0,1.261092703
368.35,3.05743942,2.995855303,1,0.499700039,0,0,1.281122144
368.4,3.087381971,2.995962409,1,0.499004754,0,0,1.311107582
368.45,3.102069074,3.001302937,1,0.499715293,0,0,1.33107009
368.5,3.071222198,3.005453794,0,0.501029298,0,0,1.361050639
368.55,3.054932426,3.001705752,0,0.500730833,0,0,1.381087431
368.6,3.068938858,2.994366721,1,0.499207043,0,0,1.411132276
368.65,3.087381972,2.99596241,1,0.499004754,0,0,1.431105637
368.7,3.092560556,3.004144674,0,0.500299956,0,0,1.461046596
368.75,3.071222199,3.005453794,0,0.501029298,0,0,1.481054277
368.8,3.047930902,2.99869704,0,0.500284702,0,0,1.511113604
368.85,3.068938858,2.994366721,1,0.499207043,0,0,1.531127474
368.9,3.09506755,2.998294225,1,0.499269162,0,0,1.561083489
368.95,3.092560557,3.004144674,0,0.500299956,0,0,1.581054048
369,3.062618005,3.004037567,0,0.500995241,0,0,1.61106861
369.05,3.047930903,2.99869704,0,0.500284702,0,0,1.631106102
369.1,3.078777778,2.994546183,1,0.498970698,0,0,1.661125552
369.15,3.09506755,2.998294225,1,0.499269162,0,0,1.68108876
369.2,3.081061119,3.005633256,0,0.500792953,0,0,1.711043915
369.25,3.062618005,3.004037568,0,0.500995241,0,0,1.731070554
369.3,3.057439421,2.995855304,1,0.499700039,0,0,1.761129594
369.35,3.078777778,2.994546184,1,0.498970698,0,0,1.781121913
369.4,3.102069075,3.001302938,1,0.499715293,0,0,1.811062586
369.45,3.081061119,3.005633256,0,0.500792953,0,0,1.831048716
369.5,3.054932428,3.001705753,0,0.500730833,0,0,1.861092701
369.55,3.057439421,2.995855304,1,0.499700039,0,0,1.881122141
369.6,3.087381973,2.995962411,1,0.499004754,0,0,1.911107579
369.65,3.102069075,3.001302938,1,0.499715293,0,0,1.931070087
369.7,3.0712222,3.005453795,0,0.501029298,0,0,1.961050636
369.75,3.054932428,3.001705753,0,0.500730833,0,0,1.981087428
369.8,3.068938859,2.994366722,1,0.499207043,0,0,2.011132273
369.85,3.087381973,2.995962411,1,0.499004754,0,0,2.031105634
369.9,3.092560558,3.004144675,0,0.500299957,1,0,2.061046594
369.95,3.0712222,3.005453795,0,0.501029298,1,2.770973727,1.977249347
370,3.047930904,2.998697041,0,0.500284703,1,2.587905141,1.846619367
370.05,3.06893886,2.994366723,1,0.499207043,1,2.474102025,1.765414289
370.1,3.095067551,2.998294226,1,0.499269163,1,2.314836214,1.65176896
370.15,3.092560558,3.004144675,0,0.500299957,1,2.215860496,1.581144085
370.2,3.062618006,3.004037569,0,0.500995242,1,2.077500317,1.482416129
370.25,3.047930904,2.998697042,0,0.500284703,1,1.991554241,1.421088653
370.3,3.07877778,2.994546185,1,0.498970698,1,1.87129006,1.335273233
370.35,3.095067552,2.998294227,1,0.499269163,1,1.79648402,1.281894816
370.4,3.08106112,3.005633257,0,0.500792953,1,1.69186554,1.207243505
370.45,3.062618006,3.004037569,0,0.500995242,1,1.626927615,1.160906555
370.5,3.057439422,2.995855305,1,0.499700039,1,1.536123061,1.096112276
370.55,3.07877778,2.994546185,1,0.498970698,1,1.479628291,1.055800004
370.6,3.102069076,3.001302939,1,0.499715293,1,1.400543793,0.999368659
370.65,3.08106112,3.005633258,0,0.500792953,1,1.351431935,0.96432452
370.7,3.054932429,3.001705754,0,0.500730834,0,1.282825358,0.915369776
370.75,3.057439422,2.995855305,1,0.499700039,0,0,0.931123132
370.8,3.087381974,2.995962412,1,0.499004755,0,0,0.961108571
370.85,3.102069077,3.001302939,1,0.499715293,0,0,0.981071078
370.9,3.071222201,3.005453796,0,0.501029298,0,0,1.011051627
370.95,3.054932429,3.001705754,0,0.500730834,0,0,1.031088419
371,3.06893886,2.994366724,1,0.499207043,0,0,1.061133264
371.05,3.087381974,2.995962412,1,0.499004755,0,0,1.081106625
371.1,3.092560559,3.004144676,0,0.500299957,0,0,1.111047585
371.15,3.071222201,3.005453796,0,0.501029298,0,0,1.131055266
371.2,3.047930905,2.998697043,0,0.500284703,0,0,1.161114593
371.25,3.068938861,2.994366724,1,0.499207043,0,0,1.181128463
371.3,3.095067553,2.998294227,1,0.499269163,0,0,1.211084477
371.35,3.092560559,3.004144676,0,0.500299957,0,0,1.231055037
371.4,3.062618007,3.00403757,0,0.500995242,0,0,1.261069598
371.45,3.047930905,2.998697043,0,0.500284703,0,0,1.28110709
371.5,3.078777781,2.994546186,1,0.498970698,0,0,1.311126541
371.55,3.095067553,2.998294228,1,0.499269163,0,0,1.331089749
371.6,3.081061121,3.005633258,0,0.500792953,0,0,1.361044904
371.65,3.062618008,3.00403757,0,0.500995242,0,0,1.381071543
371.7,3.057439423,2.995855306,1,0.49970004,0,0,1.411130583
371.75,3.078777781,2.994546186,1,0.498970698,0,0,1.431122902
371.8,3.102069077,3.00130294,1,0.499715294,0,0,1.461063575
371.85,3.081061122,3.005633259,0,0.500792953,0,0,1.481049705
371.9,3.05493243,3.001705755,0,0.500730834,0,0,1.51109369
371.95,3.057439423,2.995855306,1,0.49970004,0,0,1.53112313
372,3.087381975,2.995962413,1,0.499004755,0,0,1.561108568
372.05,3.102069078,3.00130294,1,0.499715294,0,0,1.581071076
372.1,3.071222202,3.005453797,0,0.501029299,0,0,1.611051625
372.15,3.05493243,3.001705755,0,0.500730834,0,0,1.631088417
372.2,3.068938862,2.994366725,1,0.499207043,0,0,1.661133262
372.25,3.087381975,2.995962413,1,0.499004755,0,0,1.681106623
372.3,3.09256056,3.004144677,0,0.500299957,0,0,1.711047583
372.35,3.071222202,3.005453797,0,0.501029299,0,0,1.731055264
372.4,3.047930906,2.998697044,0,0.500284703,0,0,1.761114591
372.45,3.068938862,2.994366725,1,0.499207043,0,0,1.781128461
372.5,3.095067554,2.998294228,1,0.499269163,0,0,1.811084475
372.55,3.09256056,3.004144677,0,0.500299957,0,0,1.831055035
372.6,3.062618008,3.004037571,0,0.500995242,0,0,1.861069596
372.65,3.047930906,2.998697044,0,0.500284703,0,0,1.881107088
372.7,3.078777782,2.994546187,1,0.498970698,0,0,1.911126539
372.75,3.095067554,2.998294229,1,0.499269163,0,0,1.931089747
372.8,3.081061122,3.005633259,0,0.500792953,0,0,1.961044902
372.85,3.062618009,3.004037571,0,0.500995242,0,0,1.981071541
372.9,3.057439424,2.995855307,1,0.49970004,0,0,2.011130581
372.95,3.078777782,2.994546187,1,0.498970698,0,0,2.0311229
373,3.102069078,3.001302941,1,0.499715294,1,0,2.061063573
373.05,3.081061123,3.00563326,0,0.500792954,1,2.770966889,1.977244467
373.1,3.054932431,3.001705756,0,0.500730834,1,2.587878298,1.846600213
373.15,3.057439424,2.995855307,1,0.49970004,1,2.474097952,1.765411383
373.2,3.087381976,2.995962414,1,0.499004755,1,2.314872027,1.651794515
373.25,3.102069079,3.001302941,1,0.499715294,1,2.215883288,1.581160348
373.3,3.071222203,3.005453798,0,0.501029299,1,2.077475495,1.482398416
373.35,3.054932431,3.001705756,0,0.500730834,1,1.991529895,1.421071281
373.4,3.068938862,2.994366726,1,0.499207044,1,1.871301888,1.335281673
373.45,3.087381976,2.995962414,1,0.499004755,1,1.796509014,1.28191265
373.5,3.092560561,3.004144678,0,0.500299957,1,1.691869345,1.20724622
373.55,3.071222203,3.005453798,0,0.501029299,1,1.626905347,1.160890665
373.6,3.047930907,2.998697044,0,0.500284703,1,1.536103071,1.096098012
373.65,3.068938863,2.994366726,1,0.499207044,1,1.479638832,1.055807526
373.7,3.095067554,2.998294229,1,0.499269163,1,1.40057404,0.999390243
373.75,3.092560561,3.004144678,0,0.500299957,1,1.351439227,0.964329724
373.8,3.062618009,3.004037572,0,0.500995242,0,1.282792504,0.915346333
373.85,3.047930907,2.998697045,0,0.500284703,0,0,0.931107851
373.9,3.078777783,2.994546188,1,0.498970698,0,0,0.961127301
373.95,3.095067555,2.99829423,1,0.499269163,0,0,0.981090509
374,3.081061123,3.00563326,0,0.500792954,0,0,1.011045664
374.05,3.062618009,3.004037572,0,0.500995242,0,0,1.031072303
374.1,3.057439425,2.995855308,1,0.49970004,0,0,1.061131343
374.15,3.078777783,2.994546188,1,0.498970698,0,0,1.081123662
374.2,3.102069079,3.001302942,1,0.499715294,0,0,1.111064335
374.25,3.081061123,3.00563326,0,0.500792954,0,0,1.131050465
374.3,3.054932432,3.001705757,0,0.500730834,0,0,1.16109445
374.35,3.057439425,2.995855308,1,0.49970004,0,0,1.18112389
374.4,3.087381977,2.995962415,1,0.499004755,0,0,1.211109329
374.45,3.102069079,3.001302942,1,0.499715294,0,0,1.231071837
374.5,3.071222204,3.005453799,0,0.501029299,0,0,1.261052386
374.55,3.054932432,3.001705757,0,0.500730834,0,0,1.281089178
374.6,3.068938863,2.994366726,1,0.499207044,0,0,1.311134023
374.65,3.087381977,2.995962415,1,0.499004755,0,0,1.331107384
374.7,3.092560562,3.004144679,0,0.500299957,0,0,1.361048343
374.75,3.071222204,3.005453799,0,0.501029299,0,0,1.381056024
374.8,3.047930908,2.998697045,0,0.500284703,0,0,1.411115351
374.85,3.068938863,2.994366727,1,0.499207044,0,0,1.431129221
374.9,3.095067555,2.99829423,1,0.499269163,0,0,1.461085236
374.95,3.092560562,3.004144679,0,0.500299957,0,0,1.481055795
375,3.06261801,3.004037572,0,0.500995242,0,0,1.511070357
375.05,3.047930908,2.998697045,0,0.500284704,0,0,1.531107849
375.1,3.078777783,2.994546188,1,0.498970699,0,0,1.5611273
375.15,3.095067555,2.99829423,1,0.499269163,0,0,1.581090508
375.2,3.081061124,3.005633261,0,0.500792954,0,0,1.611045663
375.25,3.06261801,3.004037573,0,0.500995242,0,0,1.631072301
375.3,3.057439426,2.995855309,1,0.49970004,0,0,1.661131342
375.35,3.078777783,2.994546188,1,0.498970699,0,0,1.681123661
375.4,3.10206908,3.001302942,1,0.499715294,0,0,1.711064334
375.45,3.081061124,3.005633261,0,0.500792954,0,0,1.731050463
375.5,3.054932432,3.001705758,0,0.500730834,0,0,1.761094448
375.55,3.057439426,2.995855309,1,0.49970004,0,0,1.781123889
375.6,3.087381978,2.995962416,1,0.499004755,0,0,1.811109327
375.65,3.10206908,3.001302943,1,0.499715294,0,0,1.831071835
375.7,3.071222205,3.0054538,0,0.501029299,0,0,1.861052384
375.75,3.054932433,3.001705758,0,0.500730834,0,0,1.881089176
375.8,3.068938864,2.994366727,1,0.499207044,0,0,1.911134021
375.85,3.087381978,2.995962416,1,0.499004755,0,0,1.931107382
375.9,3.092560562,3.00414468,0,0.500299958,0,0,1.961048342
375.95,3.071222205,3.0054538,0,0.501029299,0,0,1.981056023
376,3.047930908,2.998697046,0,0.500284704,0,0,2.01111535
376.05,3.068938864,2.994366727,1,0.499207044,0,0,2.03112922
376.1,3.095067556,2.998294231,1,0.499269163,1,0,2.061085235
376.15,3.092560563,3.00414468,0,0.500299958,1,2.770974419,1.97724984
376.2,3.062618011,3.004037573,0,0.500995242,1,2.587845663,1.846576926
376.25,3.047930908,2.998697046,0,0.500284704,1,2.474078165,1.765397263
376.3,3.078777784,2.994546189,1,0.498970699,1,2.314899613,1.651814199
376.35,3.095067556,2.998294231,1,0.499269163,1,2.215910246,1.581179584
376.4,3.081061125,3.005633262,0,0.500792954,1,2.077466069,1.48239169
376.45,3.062618011,3.004037573,0,0.500995242,1,1.991507172,1.421055067
376.5,3.057439426,2.995855309,1,0.49970004,1,1.87130017,1.335280448
376.55,3.078777784,2.994546189,1,0.498970699,1,1.796533256,1.281929949
376.6,3.102069081,3.001302943,1,0.499715294,1,1.691891149,1.207261778
376.65,3.081061125,3.005633262,0,0.500792954,1,1.626896521,1.160884368
376.7,3.054932433,3.001705758,0,0.500730834,1,1.536074401,1.096077554
376.75,3.057439427,2.995855309,1,0.49970004,1,1.479633032,1.055803387
376.8,3.087381978,2.995962416,1,0.499004755,1,1.400608265,0.999414664
376.85,3.102069081,3.001302943,1,0.499715294,1,1.351460517,0.964344915
376.9,3.071222205,3.0054538,0,0.501029299,0,1.282766301,0.915327636
376.95,3.054932433,3.001705759,0,0.500730834,0,0,0.93108854
377,3.068938865,2.994366728,1,0.499207044,0,0,0.961133385
377.05,3.087381978,2.995962416,1,0.499004755,0,0,0.981106746
377.1,3.092560563,3.00414468,0,0.500299958,0,0,1.011047706
377.15,3.071222205,3.005453801,0,0.501029299,0,0,1.031055387
377.2,3.047930909,2.998697047,0,0.500284704,0,0,1.061114714
377.25,3.068938865,2.994366728,1,0.499207044,0,0,1.081128584
377.3,3.095067557,2.998294231,1,0.499269164,0,0,1.111084599
377.35,3.092560563,3.00414468,0,0.500299958,0,0,1.131055158
377.4,3.062618011,3.004037574,0,0.500995243,0,0,1.16106972
377.45,3.047930909,2.998697047,0,0.500284704,0,0,1.181107212
377.5,3.078777785,2.99454619,1,0.498970699,0,0,1.211126662
377.55,3.095067557,2.998294232,1,0.499269164,0,0,1.23108987
377.6,3.081061125,3.005633262,0,0.500792954,0,0,1.261045025
377.65,3.062618012,3.004037574,0,0.500995243,0,0,1.281071664
377.7,3.057439427,2.99585531,1,0.49970004,0,0,1.311130704
377.75,3.078777785,2.99454619,1,0.498970699,0,0,1.331123023
377.8,3.102069081,3.001302944,1,0.499715294,0,0,1.361063696
377.85,3.081061125,3.005633262,0,0.500792954,0,0,1.381049826
377.9,3.054932434,3.001705759,0,0.500730835,0,0,1.411093811
377.95,3.057439427,2.99585531,1,0.49970004,0,0,1.431123252
378,3.087381979,2.995962417,1,0.499004756,0,0,1.46110869
378.05,3.102069081,3.001302944,1,0.499715294,0,0,1.481071198
378.1,3.071222206,3.005453801,0,0.501029299,0,0,1.511051747
378.15,3.054932434,3.001705759,0,0.500730835,0,0,1.531088539
378.2,3.068938865,2.994366728,1,0.499207044,0,0,1.561133384
378.25,3.087381979,2.995962417,1,0.499004756,0,0,1.581106745
378.3,3.092560564,3.004144681,0,0.500299958,0,0,1.611047705
378.35,3.071222206,3.005453801,0,0.501029299,0,0,1.631055386
378.4,3.047930909,2.998697047,0,0.500284704,0,0,1.661114713
378.45,3.068938865,2.994366728,1,0.499207044,0,0,1.681128583
378.5,3.095067557,2.998294232,1,0.499269164,0,0,1.711084598
378.55,3.092560564,3.004144681,0,0.500299958,0,0,1.731055157
378.6,3.062618012,3.004037574,0,0.500995243,0,0,1.761069719
378.65,3.04793091,2.998697047,0,0.500284704,0,0,1.781107211
378.7,3.078777785,2.99454619,1,0.498970699,0,0,1.811126661
378.75,3.095067557,2.998294232,1,0.499269164,0,0,1.831089869
378.8,3.081061126,3.005633263,0,0.500792954,0,0,1.861045024
378.85,3.062618012,3.004037574,0,0.500995243,0,0,1.881071663
378.9,3.057439428,2.99585531,1,0.49970004,0,0,1.911130703
378.95,3.078777785,2.99454619,1,0.498970699,0,0,1.931123022
379,3.102069082,3.001302944,1,0.499715294,0,0,1.961063695
379.05,3.081061126,3.005633263,0,0.500792954,0,0,1.981049825
379.1,3.054932434,3.001705759,0,0.500730835,0,0,2.01109381
379.15,3.057439428,2.995855311,1,0.49970004,0,0,2.031123251
379.2,3.087381979,2.995962417,1,0.499004756,1,0,2.061108689
379.25,3.102069082,3.001302944,1,0.499715294,1,2.770994574,1.977264222
379.3,3.071222206,3.005453801,0,0.501029299,1,2.587818416,1.846557483
379.35,3.054932434,3.00170576,0,0.500730835,1,2.474051527,1.765378256
379.4,3.068938866,2.994366729,1,0.499207044,1,2.314909332,1.651821134
379.45,3.08738198,2.995962417,1,0.499004756,1,2.215933247,1.581195996
379.5,3.092560564,3.004144681,0,0.500299958,1,2.077468042,1.482393098
379.55,3.071222206,3.005453802,0,0.501029299,1,1.991483171,1.421037941
379.6,3.04793091,2.998697048,0,0.500284704,1,1.871278588,1.335265048
379.65,3.068938866,2.994366729,1,0.499207044,1,1.796542292,1.281936396
379.7,3.095067558,2.998294233,1,0.499269164,1,1.691920013,1.207282374
379.75,3.092560564,3.004144681,0,0.500299958,1,1.626902505,1.160888638
379.8,3.062618012,3.004037575,0,0.500995243,1,1.536040344,1.096053253
379.85,3.04793091,2.998697048,0,0.500284704,1,1.4796119,1.055788308
379.9,3.078777786,2.994546191,1,0.498970699,1,1.400634614,0.999433466
379.95,3.095067558,2.998294233,1,0.499269164,1,1.351486306,0.964363317
380,3.081061126,3.005633263,0,0.500792954,0,1.282755801,0.915320143
380.05,3.062618013,3.004037575,0,0.500995243,0,0,0.93107093
380.1,3.057439428,2.995855311,1,0.499700041,0,0,0.96112997
380.15,3.078777786,2.994546191,1,0.498970699,0,0,0.981122289
380.2,3.102069082,3.001302945,1,0.499715295,0,0,1.011062962
380.25,3.081061126,3.005633263,0,0.500792954,0,0,1.031049092
380.3,3.054932435,3.00170576,0,0.500730835,0,0,1.061093077
380.35,3.057439428,2.995855311,1,0.499700041,0,0,1.081122517
380.4,3.08738198,2.995962418,1,0.499004756,0,0,1.111107956
380.45,3.102069082,3.001302945,1,0.499715295,0,0,1.131070463
380.5,3.071222207,3.005453802,0,0.5010293,0,0,1.161051013
380.55,3.054932435,3.00170576,0,0.500730835,0,0,1.181087805
380.6,3.068938866,2.994366729,1,0.499207044,0,0,1.21113265
380.65,3.08738198,2.995962418,1,0.499004756,0,0,1.231106011
380.7,3.092560565,3.004144682,0,0.500299958,0,0,1.26104697
380.75,3.071222207,3.005453802,0,0.5010293,0,0,1.281054651
380.8,3.04793091,2.998697048,0,0.500284704,0,0,1.311113978
380.85,3.068938866,2.994366729,1,0.499207044,0,0,1.331127848
380.9,3.095067558,2.998294233,1,0.499269164,0,0,1.361083863
380.95,3.092560565,3.004144682,0,0.500299958,0,0,1.381054423
381,3.062618013,3.004037575,0,0.500995243,0,0,1.411068984
381.05,3.04793091,2.998697048,0,0.500284704,0,0,1.431106476
381.1,3.078777786,2.994546191,1,0.498970699,0,0,1.461125927
381.15,3.095067558,2.998294233,1,0.499269164,0,0,1.481089135
381.2,3.081061127,3.005633264,0,0.500792954,0,0,1.51104429
381.25,3.062618013,3.004037575,0,0.500995243,0,0,1.531070929
381.3,3.057439429,2.995855311,1,0.499700041,0,0,1.561129969
381.35,3.078777786,2.994546191,1,0.498970699,0,0,1.581122288
381.4,3.102069083,3.001302945,1,0.499715295,0,0,1.611062961
381.45,3.081061127,3.005633264,0,0.500792954,0,0,1.631049091
381.5,3.054932435,3.00170576,0,0.500730835,0,0,1.661093076
381.55,3.057439429,2.995855311,1,0.499700041,0,0,1.681122516
381.6,3.08738198,2.995962418,1,0.499004756,0,0,1.711107955
381.65,3.102069083,3.001302945,1,0.499715295,0,0,1.731070463
381.7,3.071222207,3.005453802,0,0.5010293,0,0,1.761051012
381.75,3.054932435,3.00170576,0,0.500730835,0,0,1.781087804
381.8,3.068938867,2.99436673,1,0.499207044,0,0,1.811132649
381.85,3.08738198,2.995962418,1,0.499004756,0,0,1.83110601
381.9,3.092560565,3.004144682,0,0.500299958,0,0,1.861046969
381.95,3.071222207,3.005453802,0,0.5010293,0,0,1.88105465
382,3.047930911,2.998697048,0,0.500284704,0,0,1.911113977
382.05,3.068938867,2.99436673,1,0.499207044,0,0,1.931127847
382.1,3.095067558,2.998294233,1,0.499269164,0,0,1.961083862
382.15,3.092560565,3.004144682,0,0.500299958,0,0,1.981054422
382.2,3.062618013,3.004037576,0,0.500995243,0,0,2.011068983
382.25,3.047930911,2.998697049,0,0.500284704,0,0,2.031106475
382.3,3.078777786,2.994546191,1,0.498970699,1,0,2.061125926
382.35,3.095067559,2.998294233,1,0.499269164,1,2.771018396,1.97728122
382.4,3.081061127,3.005633264,0,0.500792954,1,2.587806108,1.846548701
382.45,3.062618013,3.004037576,0,0.500995243,1,2.474026079,1.765360097
382.5,3.057439429,2.995855312,1,0.499700041,1,2.31490511,1.651818121
382.55,3.078777787,2.994546192,1,0.498970699,1,2.21595512,1.581211605
382.6,3.102069083,3.001302946,1,0.499715295,1,2.077487668,1.482407103
382.65,3.081061127,3.005633264,0,0.500792954,1,1.991472287,1.421030174
382.7,3.054932435,3.001705761,0,0.500730835,1,1.871248025,1.335243239
382.75,3.057439429,2.995855312,1,0.499700041,1,1.796534701,1.28193098
382.8,3.087381981,2.995962419,1,0.499004756,1,1.691952592,1.207305621
382.85,3.102069083,3.001302946,1,0.499715295,1,1.626922239,1.160902719
382.9,3.071222208,3.005453803,0,0.5010293,1,1.536012711,1.096033535
382.95,3.054932436,3.001705761,0,0.500730835,1,1.479584897,1.05576904
383,3.068938867,2.99436673,1,0.499207044,1,1.400643999,0.999440162
383.05,3.087381981,2.995962419,1,0.499004756,1,1.35150899,0.964379503
383.1,3.092560565,3.004144683,0,0.500299958,0,1.282757482,0.915321343
383.15,3.071222208,3.005453803,0,0.5010293,0,0,0.931053165
383.2,3.047930911,2.998697049,0,0.500284704,0,0,0.961112492
383.25,3.068938867,2.99436673,1,0.499207044,0,0,0.981126362
383.3,3.095067559,2.998294234,1,0.499269164,0,0,1.011082377
383.35,3.092560565,3.004144683,0,0.500299958,0,0,1.031052937
383.4,3.062618014,3.004037576,0,0.500995243,0,0,1.061067498
