Time,Tank_1,Tank_2,Tank_3,Pump_1,Pump_2,Flow_sensor_4
09/04/2021 18:42,399,3,1078,0,0,0
09/04/2021 18:42,379,3,1061,0,0,0
09/04/2021 18:42,365,3,1048,0,0,0
09/04/2021 18:42,345,3,1030,0,0,0
09/04/2021 18:42,330,4,1018,0,0,0
09/04/2021 18:42,308,3,1000,0,0,0
09/04/2021 18:42,293,3,987,0,0,0
09/04/2021 18:42,270,3,974,0,0,0
09/04/2021 18:42,252,3,957,0,0,0
09/04/2021 18:42,233,3,945,0,0,0
09/04/2021 18:42,205,3,929,0,0,0
09/04/2021 18:42,179,3,915,0,0,0
09/04/2021 18:42,141,4,899,0,0,0
09/04/2021 18:42,109,3,887,0,0,0
09/04/2021 18:42,61,3,871,0,0,0
09/04/2021 18:42,21,3,857,0,0,0
09/04/2021 18:42,0,4,844,0,0,0
09/04/2021 18:42,0,2,828,0,0,0
09/04/2021 18:42,0,4,816,0,0,0
09/04/2021 18:42,0,3,799,0,0,0
09/04/2021 18:42,0,3,787,0,0,0
09/04/2021 18:42,0,4,770,0,0,0
09/04/2021 18:42,0,3,758,0,0,0
09/04/2021 18:42,0,4,741,0,0,0
09/04/2021 18:42,0,3,730,0,0,0
09/04/2021 18:42,0,3,713,0,0,0
09/04/2021 18:43,0,3,701,0,0,0
09/04/2021 18:43,0,3,687,0,0,0
09/04/2021 18:43,0,3,672,0,0,0
09/04/2021 18:43,0,3,659,0,0,0
09/04/2021 18:43,0,3,643,0,0,0
09/04/2021 18:43,0,3,630,0,0,0
09/04/2021 18:43,0,3,614,0,0,0
09/04/2021 18:43,0,4,600,0,0,0
09/04/2021 18:43,0,4,585,0,0,0
09/04/2021 18:43,0,4,572,0,0,0
09/04/2021 18:43,0,3,559,0,0,0
09/04/2021 18:43,0,4,543,0,0,0
09/04/2021 18:43,0,4,531,0,0,0
09/04/2021 18:43,0,4,515,0,0,0
09/04/2021 18:43,0,4,502,0,0,0
09/04/2021 18:43,1,4,486,0,0,0
09/04/2021 18:43,0,4,475,0,0,0
09/04/2021 18:43,0,3,458,0,0,0
09/04/2021 18:43,0,4,446,0,0,0
09/04/2021 18:43,0,4,435,0,0,0
09/04/2021 18:43,0,3,419,0,0,0
09/04/2021 18:43,0,3,405,0,0,0
09/04/2021 18:43,0,3,390,0,0,0
09/04/2021 18:43,0,3,378,0,0,0
09/04/2021 18:43,0,3,361,0,0,0
09/04/2021 18:43,0,3,348,0,0,0
09/04/2021 18:43,0,3,332,0,0,0
09/04/2021 18:43,0,3,319,0,0,0
09/04/2021 18:43,0,3,302,0,0,0
09/04/2021 18:43,0,3,290,0,0,0
09/04/2021 18:43,1,3,276,0,0,0
09/04/2021 18:43,1,3,258,0,0,0
09/04/2021 18:43,0,3,245,0,0,0
09/04/2021 18:43,0,4,225,0,0,0
09/04/2021 18:43,1,3,212,0,0,0
09/04/2021 18:43,0,4,193,0,0,0
09/04/2021 18:43,0,4,176,0,0,0
09/04/2021 18:43,0,3,154,0,0,0
09/04/2021 18:43,1,4,137,0,0,0
09/04/2021 18:43,1,4,118,0,0,0
09/04/2021 18:43,0,4,88,0,0,0
09/04/2021 18:43,0,3,55,0,0,0
09/04/2021 18:43,1,4,13,1,0,0
09/04/2021 18:43,0,4,6,1,0,0
09/04/2021 18:43,1,3,6,1,0,0
09/04/2021 18:43,1,62,6,1,0,0
09/04/2021 18:43,1,129,7,1,0,0
09/04/2021 18:43,0,169,6,1,0,0
09/04/2021 18:43,0,217,6,1,0,0
09/04/2021 18:43,1,254,7,1,0,0
09/04/2021 18:43,0,272,6,1,0,0
09/04/2021 18:43,0,313,6,1,0,0
09/04/2021 18:43,0,329,7,1,0,0
09/04/2021 18:43,1,367,7,1,0,0
09/04/2021 18:43,0,388,5,1,0,0
09/04/2021 18:43,1,420,6,1,0,0
09/04/2021 18:43,1,443,7,1,0,0
09/04/2021 18:43,1,477,7,1,0,0
09/04/2021 18:43,2,497,6,1,0,0
09/04/2021 18:43,2,519,7,1,0,0
09/04/2021 18:44,1,542,7,1,0,0
09/04/2021 18:44,0,559,7,1,0,0
09/04/2021 18:44,1,595,6,1,0,0
09/04/2021 18:44,1,608,6,1,0,0
09/04/2021 18:44,2,634,8,1,0,0
09/04/2021 18:44,1,655,6,1,0,0
09/04/2021 18:44,1,696,5,1,0,0
09/04/2021 18:44,0,702,6,1,0,0
09/04/2021 18:44,1,722,6,1,0,0
09/04/2021 18:44,2,751,7,1,0,0
09/04/2021 18:44,1,764,7,1,0,0
09/04/2021 18:44,1,805,6,1,0,0
09/04/2021 18:44,1,818,7,1,0,0
09/04/2021 18:44,1,839,6,1,0,0
09/04/2021 18:44,0,865,7,1,0,0
09/04/2021 18:44,1,889,7,1,0,0
09/04/2021 18:44,0,912,7,1,0,0
09/04/2021 18:44,0,945,7,1,0,0
09/04/2021 18:44,1,945,6,1,0,0
09/04/2021 18:44,2,971,7,1,0,0
09/04/2021 18:44,1,1009,6,1,0,0
09/04/2021 18:44,1,1024,6,1,0,0
09/04/2021 18:44,1,1061,6,1,0,0
09/04/2021 18:44,1,1065,6,1,0,0
09/04/2021 18:44,3,1107,7,1,0,0
09/04/2021 18:44,0,1110,7,1,0,0
09/04/2021 18:44,1,1144,6,1,0,0
09/04/2021 18:44,3,1163,7,1,0,0
09/04/2021 18:44,1,1179,7,1,0,0
09/04/2021 18:44,1,1210,7,1,1,0
09/04/2021 18:44,4,1229,7,1,1,0
09/04/2021 18:44,83,1253,7,1,1,0
09/04/2021 18:44,160,1277,6,1,1,0
09/04/2021 18:44,230,1304,5,1,1,0
09/04/2021 18:44,275,1319,5,1,1,0
09/04/2021 18:44,318,1345,8,1,1,0
09/04/2021 18:44,350,1365,6,1,1,0
09/04/2021 18:44,402,1383,8,1,1,0
09/04/2021 18:44,432,1404,7,1,1,0
09/04/2021 18:44,461,1427,7,1,1,0
09/04/2021 18:44,499,1445,5,1,1,0
09/04/2021 18:44,527,1469,7,1,1,0
09/04/2021 18:44,576,1496,7,1,1,0
09/04/2021 18:44,578,1520,7,1,1,0
09/04/2021 18:44,625,1546,5,1,1,0
09/04/2021 18:44,640,1575,7,1,1,0
09/04/2021 18:44,681,1605,6,1,1,0
09/04/2021 18:44,709,1622,7,1,1,0
09/04/2021 18:44,744,1636,5,1,1,0
09/04/2021 18:44,766,1671,7,1,1,0
09/04/2021 18:44,786,1693,9,1,1,0
09/04/2021 18:44,811,1697,8,1,1,0
09/04/2021 18:44,866,1734,6,1,1,0
09/04/2021 18:44,875,1755,7,1,1,0
09/04/2021 18:44,903,1770,7,1,1,0
09/04/2021 18:44,957,1809,7,1,1,0
09/04/2021 18:44,961,1828,7,1,1,0
09/04/2021 18:44,992,1857,7,1,1,0
09/04/2021 18:44,1023,1861,7,1,1,0
09/04/2021 18:44,1067,1889,8,1,1,0
09/04/2021 18:45,1090,1917,7,1,1,0
09/04/2021 18:45,1109,1937,6,1,1,0
09/04/2021 18:45,1152,1939,37,0,1,0
09/04/2021 18:45,1160,1930,96,0,1,0
09/04/2021 18:45,1193,1916,141,0,1,0
09/04/2021 18:45,1227,1906,171,0,1,0
09/04/2021 18:45,1254,1895,201,0,1,0
09/04/2021 18:45,1275,1879,235,0,1,0
09/04/2021 18:45,1302,1865,256,0,1,0
09/04/2021 18:45,1342,1851,288,0,1,0
09/04/2021 18:45,1361,1838,308,0,1,0
09/04/2021 18:45,1395,1824,337,0,1,0
09/04/2021 18:45,1417,1813,363,0,1,0
09/04/2021 18:45,1454,1797,393,0,1,0
09/04/2021 18:45,1481,1783,406,0,1,0
09/04/2021 18:45,1510,1767,417,0,1,0
09/04/2021 18:45,1532,1757,426,0,1,0
09/04/2021 18:45,1571,1747,432,0,1,0
09/04/2021 18:45,1590,1729,445,0,1,0
09/04/2021 18:45,1630,1718,454,0,1,0
09/04/2021 18:45,1654,1702,464,0,1,0
09/04/2021 18:45,1684,1689,474,0,1,0
09/04/2021 18:45,1716,1673,485,0,1,0
09/04/2021 18:45,1740,1663,494,0,1,0
09/04/2021 18:45,1773,1646,504,0,1,0
09/04/2021 18:45,1800,1634,513,0,1,0
09/04/2021 18:45,1832,1624,522,0,1,0
09/04/2021 18:45,1861,1607,532,0,1,0
09/04/2021 18:45,1883,1595,537,0,1,0
09/04/2021 18:45,1919,1582,550,0,1,0
09/04/2021 18:45,1947,1569,558,0,1,0
09/04/2021 18:45,1977,1553,568,0,1,0
09/04/2021 18:45,1980,1542,575,0,0,0
09/04/2021 18:45,1965,1525,586,0,0,0
09/04/2021 18:45,1950,1515,594,0,0,0
09/04/2021 18:45,1933,1504,602,0,0,0
09/04/2021 18:45,1923,1486,613,0,0,0
09/04/2021 18:45,1907,1475,618,0,0,0
09/04/2021 18:45,1891,1460,630,0,0,0
09/04/2021 18:45,1877,1449,638,0,0,0
09/04/2021 18:45,1860,1434,651,0,0,0
09/04/2021 18:45,1847,1423,655,0,0,0
09/04/2021 18:45,1828,1407,665,0,0,0
09/04/2021 18:45,1816,1394,674,0,0,0
09/04/2021 18:45,1799,1380,680,0,0,0
09/04/2021 18:45,1782,1370,692,0,0,0
09/04/2021 18:45,1772,1357,699,0,0,0
09/04/2021 18:45,1752,1343,707,0,0,0
09/04/2021 18:45,1739,1333,718,0,0,0
09/04/2021 18:45,1725,1317,723,0,0,0
09/04/2021 18:45,1710,1306,734,0,0,0
09/04/2021 18:45,1694,1290,742,0,0,0
09/04/2021 18:45,1679,1279,752,0,0,0
09/04/2021 18:45,1661,1264,761,0,0,0
09/04/2021 18:45,1647,1253,765,0,0,0
09/04/2021 18:45,1636,1243,773,0,0,0
09/04/2021 18:45,1617,1228,780,0,0,0
09/04/2021 18:45,1603,1218,790,0,0,0
09/04/2021 18:45,1589,1203,798,0,0,0
09/04/2021 18:45,1574,1192,802,0,0,0
09/04/2021 18:46,1554,1177,814,0,0,0
09/04/2021 18:46,1543,1166,819,0,0,0
09/04/2021 18:46,1525,1149,832,0,0,0
09/04/2021 18:46,1511,1141,840,0,0,0
09/04/2021 18:46,1495,1127,843,0,0,0
09/04/2021 18:46,1482,1115,855,0,0,0
09/04/2021 18:46,1468,1103,862,0,0,0
09/04/2021 18:46,1452,1088,871,0,0,0
09/04/2021 18:46,1437,1077,877,0,0,0
09/04/2021 18:46,1422,1064,884,0,0,0
09/04/2021 18:46,1408,1052,893,0,0,0
09/04/2021 18:46,1391,1039,903,0,0,0
09/04/2021 18:46,1380,1025,906,0,0,0
09/04/2021 18:46,1360,1011,915,0,0,0
09/04/2021 18:46,1346,1001,923,0,0,0
09/04/2021 18:46,1336,987,930,0,0,0
09/04/2021 18:46,1316,975,934,0,0,0
09/04/2021 18:46,1305,961,946,0,0,0
09/04/2021 18:46,1284,947,951,0,0,0
09/04/2021 18:46,1274,935,957,0,0,0
09/04/2021 18:46,1257,921,966,0,0,0
09/04/2021 18:46,1245,908,973,0,0,0
09/04/2021 18:46,1227,895,981,0,0,0
09/04/2021 18:46,1215,883,987,0,0,0
09/04/2021 18:46,1203,872,993,0,0,0
09/04/2021 18:46,1184,858,1003,0,0,0
09/04/2021 18:46,1173,847,1008,0,0,0
09/04/2021 18:46,1154,832,1018,0,0,0
09/04/2021 18:46,1143,820,1023,0,0,0
09/04/2021 18:46,1122,806,1034,0,0,0
09/04/2021 18:46,1112,795,1038,0,0,0
09/04/2021 18:46,1106,781,1047,0,0,0
09/04/2021 18:46,1097,770,1053,0,0,0
09/04/2021 18:46,1082,760,1059,0,0,0
09/04/2021 18:46,1068,745,1067,0,0,0
09/04/2021 18:46,1055,733,1074,0,0,0
09/04/2021 18:46,1040,719,1080,0,0,0
09/04/2021 18:46,1027,708,1091,0,0,0
09/04/2021 18:46,1011,694,1099,0,0,0
09/04/2021 18:46,1000,682,1106,0,0,0
09/04/2021 18:46,983,667,1109,0,0,0
09/04/2021 18:46,970,656,1116,0,0,0
09/04/2021 18:46,955,642,1122,0,0,0
09/04/2021 18:46,943,631,1132,0,0,0
09/04/2021 18:46,929,620,1136,0,0,0
09/04/2021 18:46,914,606,1141,0,0,0
09/04/2021 18:46,902,594,1146,0,0,0
09/04/2021 18:46,886,580,1155,0,0,0
09/04/2021 18:46,874,568,1161,0,0,0
09/04/2021 18:46,857,554,1168,0,0,0
09/04/2021 18:46,846,541,1171,0,0,0
09/04/2021 18:46,830,527,1177,0,0,0
09/04/2021 18:46,817,517,1184,0,0,0
09/04/2021 18:46,805,505,1192,0,0,0
09/04/2021 18:46,790,489,1198,0,0,0
09/04/2021 18:46,778,478,1203,0,0,0
09/04/2021 18:46,762,462,1211,0,0,0
09/04/2021 18:46,750,450,1216,0,0,0
09/04/2021 18:46,734,435,1224,0,0,0
09/04/2021 18:46,722,423,1230,0,0,0
09/04/2021 18:47,706,407,1239,0,0,0
09/04/2021 18:47,694,394,1245,0,0,0
09/04/2021 18:47,679,382,1250,0,0,0
09/04/2021 18:47,666,365,1255,0,0,0
09/04/2021 18:47,654,351,1265,0,0,0
09/04/2021 18:47,639,334,1269,0,0,0
09/04/2021 18:47,627,322,1275,0,0,0
09/04/2021 18:47,610,303,1283,0,0,4775
09/04/2021 18:47,598,288,1290,0,0,4765
09/04/2021 18:47,582,270,1294,0,0,4756
09/04/2021 18:47,569,255,1298,0,0,4747
09/04/2021 18:47,553,234,1307,0,0,4747
09/04/2021 18:47,541,217,1311,0,0,4738
09/04/2021 18:47,528,200,1315,0,0,4729
09/04/2021 18:47,511,177,1320,0,0,4720
09/04/2021 18:47,499,156,1326,0,0,4720
09/04/2021 18:47,483,127,1332,0,0,4711
09/04/2021 18:47,468,102,1338,0,0,4702
09/04/2021 18:47,452,63,1341,0,0,4694
09/04/2021 18:47,439,30,1350,0,0,4694
09/04/2021 18:47,420,2,1344,0,0,4685
09/04/2021 18:47,407,3,1333,0,0,4677
09/04/2021 18:47,394,2,1322,0,0,4677
09/04/2021 18:47,374,2,1307,0,0,4668
09/04/2021 18:47,360,3,1297,0,0,4660
09/04/2021 18:47,340,3,1279,0,0,4651
09/04/2021 18:47,325,2,1266,0,0,4651
09/04/2021 18:47,304,2,1249,0,0,4643
09/04/2021 18:47,287,3,1236,0,0,4635
09/04/2021 18:47,264,3,1218,0,0,4627
09/04/2021 18:47,246,3,1205,0,0,4627
09/04/2021 18:47,218,2,1191,0,0,4619
09/04/2021 18:47,194,3,1174,0,0,4611
09/04/2021 18:47,169,3,1160,0,0,4603
09/04/2021 18:47,127,3,1143,0,0,4595
09/04/2021 18:47,93,3,1129,0,0,4595
09/04/2021 18:47,42,4,1113,0,0,4587
09/04/2021 18:47,2,3,1101,0,0,4579
09/04/2021 18:47,0,4,1082,0,0,4579
09/04/2021 18:47,0,3,1068,0,0,4572
09/04/2021 18:47,0,3,1055,0,0,4564
09/04/2021 18:47,0,3,1038,0,0,4557
09/04/2021 18:47,0,3,1025,0,0,4549
09/04/2021 18:47,0,3,1008,0,0,4549
09/04/2021 18:47,0,4,995,0,0,4542
09/04/2021 18:47,1,3,979,0,0,4542
09/04/2021 18:47,0,3,966,0,0,4534
09/04/2021 18:47,0,3,948,0,0,4527
09/04/2021 18:47,0,3,935,0,0,4520
09/04/2021 18:47,0,4,919,0,0,4513
09/04/2021 18:47,0,3,907,0,0,4506
09/04/2021 18:47,0,4,893,0,0,4499
09/04/2021 18:47,0,4,876,0,0,4499
09/04/2021 18:47,1,3,864,0,0,4492
09/04/2021 18:47,1,3,848,0,0,4485
09/04/2021 18:47,1,3,835,0,0,4478
09/04/2021 18:47,1,3,819,0,0,4478
09/04/2021 18:47,1,3,807,0,0,4471
09/04/2021 18:47,1,3,790,0,0,4465
09/04/2021 18:47,1,4,778,0,0,4458
09/04/2021 18:48,1,4,769,0,0,4458
09/04/2021 18:48,1,4,748,0,0,4452
09/04/2021 18:48,1,3,737,0,0,4404
09/04/2021 18:48,1,3,720,0,0,4356
09/04/2021 18:48,1,3,707,0,0,4309
09/04/2021 18:48,1,3,690,0,0,4309
09/04/2021 18:48,1,3,678,0,0,4261
09/04/2021 18:48,1,4,665,0,0,4214
09/04/2021 18:48,1,4,649,0,0,4166
09/04/2021 18:48,1,3,636,0,0,4118
09/04/2021 18:48,2,3,620,0,0,4071
09/04/2021 18:48,1,4,608,0,0,4023
09/04/2021 18:48,1,4,591,0,0,4023
09/04/2021 18:48,2,4,578,0,0,3976
09/04/2021 18:48,1,3,563,0,0,3928
09/04/2021 18:48,2,4,550,0,0,3880
09/04/2021 18:48,1,4,533,0,0,3833
09/04/2021 18:48,1,5,522,0,0,3785
09/04/2021 18:48,1,4,510,0,0,3738
09/04/2021 18:48,1,3,493,0,0,3690
09/04/2021 18:48,2,3,481,0,0,3642
09/04/2021 18:48,2,4,465,0,0,3642
09/04/2021 18:48,1,4,453,0,0,3595
09/04/2021 18:48,1,4,436,0,0,3547
09/04/2021 18:48,2,3,425,0,0,3499
09/04/2021 18:48,2,3,408,0,0,3452
09/04/2021 18:48,1,4,396,0,0,3404
09/04/2021 18:48,2,3,384,0,0,3404
09/04/2021 18:48,2,4,368,0,0,3356
09/04/2021 18:48,1,3,355,0,0,3309
09/04/2021 18:48,1,4,338,0,0,3309
09/04/2021 18:48,2,4,326,0,0,3261
09/04/2021 18:48,2,3,308,0,0,3213
09/04/2021 18:48,1,4,295,0,0,3166
09/04/2021 18:48,1,4,278,0,0,3118
09/04/2021 18:48,1,4,265,0,0,3118
09/04/2021 18:48,1,4,251,0,0,3070
09/04/2021 18:48,2,4,232,0,0,3023
09/04/2021 18:48,2,3,219,0,0,2975
09/04/2021 18:48,2,4,199,0,0,2975
09/04/2021 18:48,2,4,185,0,0,2927
09/04/2021 18:48,2,3,164,0,0,2880
09/04/2021 18:48,2,4,146,0,0,2880
09/04/2021 18:48,2,3,121,0,0,2832
09/04/2021 18:48,2,3,101,0,0,2784
09/04/2021 18:48,2,4,61,0,0,2736
09/04/2021 18:48,2,4,23,0,0,2736
09/04/2021 18:48,2,4,5,1,0,2689
09/04/2021 18:48,2,5,6,1,0,2641
09/04/2021 18:48,2,30,4,1,0,2593
09/04/2021 18:48,1,106,6,1,0,2545
09/04/2021 18:48,2,155,6,1,0,2498
09/04/2021 18:48,2,206,5,1,0,2450
09/04/2021 18:48,2,234,6,1,0,2450
09/04/2021 18:48,1,273,6,1,0,2402
09/04/2021 18:48,2,301,6,1,0,2354
09/04/2021 18:48,1,319,7,1,0,2354
09/04/2021 18:48,2,366,5,1,0,2306
09/04/2021 18:48,2,387,6,1,0,2259
09/04/2021 18:48,3,407,6,1,0,2259
09/04/2021 18:49,2,439,11,1,0,2211
09/04/2021 18:49,2,455,6,1,0,2163
09/04/2021 18:49,2,488,7,1,0,2115
09/04/2021 18:49,1,499,25,1,0,2067
09/04/2021 18:49,2,508,108,1,0,2019
09/04/2021 18:49,2,527,150,1,0,2019
09/04/2021 18:49,2,521,189,1,0,1971
09/04/2021 18:49,2,541,221,1,0,1923
09/04/2021 18:49,1,550,255,1,0,1876
09/04/2021 18:49,2,557,274,1,0,1876
09/04/2021 18:49,3,579,272,1,0,1828
09/04/2021 18:49,4,587,306,1,0,1828
09/04/2021 18:49,1,603,353,1,0,1780
09/04/2021 18:49,2,602,360,1,0,1732
09/04/2021 18:49,3,619,370,1,0,1684
09/04/2021 18:49,2,631,403,1,0,1636
09/04/2021 18:49,2,645,419,1,0,1636
09/04/2021 18:49,2,659,440,1,0,1588
09/04/2021 18:49,2,667,472,1,0,1540
09/04/2021 18:49,7,680,484,1,1,1492
09/04/2021 18:49,1,694,503,1,1,1492
09/04/2021 18:49,76,711,516,1,1,1443
09/04/2021 18:49,147,701,537,1,1,1395
09/04/2021 18:49,223,747,562,1,1,1395
09/04/2021 18:49,266,739,589,1,1,1347
09/04/2021 18:49,318,743,622,1,1,1299
09/04/2021 18:49,341,756,621,1,1,1251
09/04/2021 18:49,408,768,653,1,1,1202
09/04/2021 18:49,439,771,675,1,1,1154
09/04/2021 18:49,452,798,703,1,1,1154
09/04/2021 18:49,510,796,721,1,1,1106
09/04/2021 18:49,528,803,735,1,1,1057
09/04/2021 18:49,563,820,763,1,1,1009
09/04/2021 18:49,603,836,783,1,1,961
09/04/2021 18:49,625,840,797,1,1,912
09/04/2021 18:49,644,855,820,1,1,912
09/04/2021 18:49,664,868,840,1,1,912
09/04/2021 18:49,715,870,860,1,1,1013
09/04/2021 18:49,744,878,884,1,1,1138
09/04/2021 18:49,757,878,906,1,1,1138
09/04/2021 18:49,807,898,929,1,1,1245
09/04/2021 18:49,827,922,944,1,1,1340
09/04/2021 18:49,857,942,968,1,1,1425
09/04/2021 18:49,892,940,984,1,1,1503
09/04/2021 18:49,910,955,1007,1,1,1503
09/04/2021 18:49,948,962,1024,1,1,1575
09/04/2021 18:49,962,977,1052,1,1,1642
09/04/2021 18:49,1000,987,1068,1,1,1642
09/04/2021 18:49,1022,992,1099,1,1,1704
09/04/2021 18:49,1057,1001,1115,1,1,1762
09/04/2021 18:49,1079,1013,1138,1,1,1762
09/04/2021 18:49,1115,1030,1166,1,1,1817
09/04/2021 18:49,1144,1046,1181,1,1,1869
09/04/2021 18:49,1162,1054,1198,1,1,1918
09/04/2021 18:49,1195,1059,1222,1,1,1965
09/04/2021 18:49,1219,1061,1243,1,1,1965
09/04/2021 18:49,1251,1085,1269,1,1,2010
09/04/2021 18:49,1277,1084,1288,1,1,2052
09/04/2021 18:49,1311,1098,1304,1,1,2093
09/04/2021 18:49,1342,1109,1330,1,1,2093
09/04/2021 18:50,1358,1104,1347,1,1,2132
09/04/2021 18:50,1407,1126,1374,1,1,2170
09/04/2021 18:50,1427,1133,1400,1,1,2206
09/04/2021 18:50,1459,1153,1417,1,1,2206
09/04/2021 18:50,1477,1157,1442,1,1,2241
09/04/2021 18:50,1494,1161,1460,1,1,2274
09/04/2021 18:50,1541,1172,1483,1,1,2307
09/04/2021 18:50,1556,1180,1503,1,1,2338
09/04/2021 18:50,1598,1193,1530,1,1,2338
09/04/2021 18:50,1622,1227,1551,1,1,2368
09/04/2021 18:50,1646,1205,1568,1,1,2397
09/04/2021 18:50,1688,1229,1595,1,1,2426
09/04/2021 18:50,1709,1235,1617,1,1,2426
09/04/2021 18:50,1737,1246,1646,1,1,2453
09/04/2021 18:50,1765,1244,1660,1,1,2480
09/04/2021 18:50,1805,1270,1686,1,1,2505
09/04/2021 18:50,1828,1283,1706,1,1,2530
09/04/2021 18:50,1843,1289,1730,1,1,2530
09/04/2021 18:50,1896,1284,1749,1,1,2555
09/04/2021 18:50,1905,1307,1772,1,1,2578
09/04/2021 18:50,1932,1322,1793,1,1,2602
09/04/2021 18:50,1966,1314,1827,1,1,2602
09/04/2021 18:50,1977,1334,1845,1,0,2624
09/04/2021 18:50,1972,1333,1861,1,0,2646
09/04/2021 18:50,1962,1348,1886,1,0,2667
09/04/2021 18:50,1949,1350,1908,1,0,2667
09/04/2021 18:50,1931,1368,1934,1,0,2688
09/04/2021 18:50,1918,1375,1954,1,0,2708
09/04/2021 18:50,1902,1386,1979,1,0,2728
09/04/2021 18:50,1889,1388,2001,1,0,2747
09/04/2021 18:50,1868,1427,2027,1,0,2747
09/04/2021 18:50,1860,1410,2046,1,0,2766
09/04/2021 18:50,1843,1432,2068,1,0,2784
09/04/2021 18:50,1825,1441,2099,1,0,2802
09/04/2021 18:50,1815,1435,2123,1,0,2802
09/04/2021 18:50,1796,1446,2143,1,0,2819
09/04/2021 18:50,1777,1452,2163,1,0,2836
09/04/2021 18:50,1764,1464,2185,1,0,2828
09/04/2021 18:50,1752,1471,2210,1,0,2780
09/04/2021 18:50,1734,1489,2233,1,0,2780
09/04/2021 18:50,1719,1503,2260,1,0,2798
09/04/2021 18:50,1700,1507,2284,1,0,2816
09/04/2021 18:50,1689,1527,2301,1,0,2833
09/04/2021 18:50,1676,1539,2327,1,0,2833
09/04/2021 18:50,1656,1530,2350,1,0,2850
09/04/2021 18:50,1647,1551,2372,1,0,2866
09/04/2021 18:50,1626,1560,2400,1,0,2882
09/04/2021 18:50,1613,1558,2423,1,0,2898
09/04/2021 18:50,1594,1573,2446,1,0,2898
09/04/2021 18:50,1585,1584,2468,1,0,2913
09/04/2021 18:50,1566,1593,2495,1,0,2928
09/04/2021 18:50,1554,1590,2514,1,0,2928
09/04/2021 18:50,1539,1599,2541,1,0,2943
09/04/2021 18:50,1523,1623,2568,1,0,2957
09/04/2021 18:50,1511,1620,2585,1,0,2971
09/04/2021 18:50,1489,1633,2615,1,0,2971
09/04/2021 18:50,1480,1637,2633,1,0,2985
09/04/2021 18:50,1464,1682,2659,1,0,2999
09/04/2021 18:50,1444,1648,2685,1,0,3012
09/04/2021 18:50,1431,1673,2711,1,0,3012
09/04/2021 18:51,1419,1678,2731,1,0,3025
09/04/2021 18:51,1398,1687,2756,1,0,3038
09/04/2021 18:51,1387,1706,2782,1,0,3038
09/04/2021 18:51,1373,1711,2803,1,0,3050
09/04/2021 18:51,1359,1736,2830,1,0,3062
09/04/2021 18:51,1341,1729,2851,1,0,3074
09/04/2021 18:51,1331,1725,2880,1,0,3074
09/04/2021 18:51,1313,1727,2902,1,0,3086
09/04/2021 18:51,1299,1755,2929,1,0,3098
09/04/2021 18:51,1287,1754,2952,1,0,3109
09/04/2021 18:51,1265,1788,2972,1,0,3109
09/04/2021 18:51,1257,1783,2998,1,0,3120
09/04/2021 18:51,1242,1794,3018,1,0,3131
09/04/2021 18:51,1226,1794,3047,1,0,3142
09/04/2021 18:51,1213,1805,3074,1,0,3152
09/04/2021 18:51,1195,1825,3096,1,0,3152
09/04/2021 18:51,1186,1822,3119,1,0,3162
09/04/2021 18:51,1165,1825,3144,1,0,3172
09/04/2021 18:51,1152,1853,3168,1,0,3172
09/04/2021 18:51,1143,1860,3198,1,0,3182
09/04/2021 18:51,1137,1862,3213,1,0,3192
09/04/2021 18:51,1125,1880,3233,1,0,3202
09/04/2021 18:51,1107,1887,3247,1,0,3202
09/04/2021 18:51,1097,1898,3244,1,0,3211
09/04/2021 18:51,1078,1933,3247,1,0,3220
09/04/2021 18:51,1067,1942,3218,0,0,3229
09/04/2021 18:51,1050,1931,3233,0,0,3229
09/04/2021 18:51,1039,1920,3237,0,0,3238
09/04/2021 18:51,1023,1906,3237,0,0,3247
09/04/2021 18:51,1010,1895,3241,0,0,3256
09/04/2021 18:51,994,1885,3246,0,0,3264
09/04/2021 18:51,981,1871,3248,0,0,3264
09/04/2021 18:51,970,1860,3252,0,0,3273
09/04/2021 18:51,953,1845,3256,0,0,3281
09/04/2021 18:51,942,1834,3255,0,0,3289
09/04/2021 18:51,925,1819,3261,0,0,3297
09/04/2021 18:51,913,1809,3264,0,0,3297
09/04/2021 18:51,898,1794,3265,0,0,3305
09/04/2021 18:51,885,1783,3269,0,0,3312
09/04/2021 18:51,869,1769,3270,0,0,3320
09/04/2021 18:51,856,1758,3273,0,0,3320
09/04/2021 18:51,844,1747,3277,0,0,3327
09/04/2021 18:51,827,1734,3281,0,0,3334
09/04/2021 18:51,816,1721,3284,0,0,3334
09/04/2021 18:51,800,1708,3285,0,0,3342
09/04/2021 18:51,788,1698,3288,0,0,3349
09/04/2021 18:51,773,1683,3292,0,0,3355
09/04/2021 18:51,761,1672,3294,0,0,3362
09/04/2021 18:51,745,1657,3298,0,0,3362
09/04/2021 18:51,733,1647,3300,0,0,3369
09/04/2021 18:51,722,1635,3302,0,0,3376
09/04/2021 18:51,705,1622,3306,0,0,3382
09/04/2021 18:51,694,1612,3306,0,0,3382
09/04/2021 18:51,678,1600,3309,0,0,3389
09/04/2021 18:51,667,1587,3312,0,0,3341
09/04/2021 18:51,651,1574,3315,0,0,3293
09/04/2021 18:51,638,1563,3318,0,0,3246
09/04/2021 18:51,622,1548,3317,0,0,3198
09/04/2021 18:51,610,1538,3320,0,0,3150
