time,Tank3OutFlow,Tank2.level,wt3_valve,Tank1WaterLevel,Tank2WaterLevel,Tank2OutFlow
325.85,1.796511455,1.281914392,TRUE,3.047930079,2.998696229,0.50028454
325.9,1.691976983,1.207323026,TRUE,3.078776959,2.994545377,0.498970536
325.95,1.626946168,1.160919794,TRUE,3.095066735,2.998293422,0.499269001
326,1.536000487,1.096024812,TRUE,3.081060308,3.005632458,0.500792793
326.05,1.47955952,1.055750932,TRUE,3.062617198,3.004036772,0.500995082
326.1,1.400639828,0.999437186,TRUE,3.057438618,2.995854513,0.499699881
326.15,1.351530904,0.96439514,TRUE,3.078776979,2.994545396,0.49897054
326.2,1.282777133,0.915335365,FALSE,3.10206828,3.001302155,0.499715136
326.25,0,0.931045565,FALSE,3.081060328,3.005632477,0.500792797
326.3,0,0.96108954,FALSE,3.054931641,3.001704978,0.500730678
326.35,0,0.981118974,FALSE,3.057438637,2.995854532,0.499699884
326.4,0,1.011104403,FALSE,3.087381194,2.995961643,0.499004601
326.45,0,1.031066905,FALSE,3.102068299,3.001302174,0.49971514
326.5,0,1.061047445,FALSE,3.071221428,3.005453035,0.501029146
326.55,0,1.081084231,FALSE,3.05493166,3.001704996,0.500730682
326.6,0,1.111129067,FALSE,3.068938096,2.99436597,0.499206892
326.65,0,1.131102422,FALSE,3.087381212,2.995961662,0.499004604
326.7,0,1.161043372,FALSE,3.092559802,3.00414393,0.500299807
326.75,0,1.181051047,FALSE,3.071221447,3.005453053,0.501029149
326.8,0,1.211110365,FALSE,3.047930155,2.998696304,0.500284555
326.85,0,1.231124229,FALSE,3.068938114,2.994365988,0.499206896
326.9,0,1.261080235,FALSE,3.09506681,2.998293496,0.499269016
326.95,0,1.281050789,FALSE,3.09255982,3.004143948,0.500299811
327,0,1.311065341,FALSE,3.062617272,3.004036846,0.500995097
327.05,0,1.331102828,FALSE,3.047930173,2.998696322,0.500284558
327.1,0,1.361122269,FALSE,3.078777053,2.994545469,0.498970554
327.15,0,1.381085472,FALSE,3.095066828,2.998293514,0.49926902
327.2,0,1.411040618,FALSE,3.081060401,3.005632549,0.500792811
327.25,0,1.431067251,FALSE,3.06261729,3.004036863,0.5009951
327.3,0,1.461126283,FALSE,3.05743871,2.995854603,0.499699899
327.35,0,1.481118596,FALSE,3.07877707,2.994545486,0.498970558
327.4,0,1.511059261,FALSE,3.102068371,3.001302244,0.499715154
327.45,0,1.531045385,FALSE,3.081060418,3.005632566,0.500792814
327.5,0,1.561089362,FALSE,3.05493173,3.001705066,0.500730696
327.55,0,1.581118796,FALSE,3.057438727,2.99585462,0.499699902
327.6,0,1.611104227,FALSE,3.087381283,2.995961731,0.499004618
327.65,0,1.631066729,FALSE,3.102068388,3.001302261,0.499715157
327.7,0,1.66104727,FALSE,3.071221516,3.005453122,0.501029163
327.75,0,1.681084056,FALSE,3.054931747,3.001705083,0.500730699
327.8,0,1.711128893,FALSE,3.068938183,2.994366056,0.499206909
327.85,0,1.731102249,FALSE,3.087381299,2.995961747,0.499004621
327.9,0,1.7610432,FALSE,3.092559888,3.004144015,0.500299824
327.95,0,1.781050876,FALSE,3.071221533,3.005453138,0.501029166
328,0,1.811110195,FALSE,3.04793024,2.998696388,0.500284572
328.05,0,1.83112406,FALSE,3.068938199,2.994366072,0.499206913
328.1,0,1.861080067,FALSE,3.095066895,2.998293579,0.499269033
328.15,0,1.881050621,FALSE,3.092559904,3.004144031,0.500299828
328.2,0,1.911065175,FALSE,3.062617356,3.004036928,0.500995113
328.25,0,1.931102662,FALSE,3.047930256,2.998696404,0.500284575
328.3,0,1.961122105,FALSE,3.078777136,2.99454555,0.498970571
328.35,0,1.981085307,FALSE,3.09506691,2.998293595,0.499269036
328.4,0,2.011040455,FALSE,3.081060483,3.005632629,0.500792827
328.45,0,2.031067088,FALSE,3.062617372,3.004036943,0.500995116
328.5,0,2.061126121,TRUE,3.057438791,2.995854683,0.499699915
328.55,2.771058325,1.977309712,TRUE,3.078777151,2.994545566,0.498970574
328.6,2.587823151,1.846560862,TRUE,3.102068451,3.001302323,0.49971517
328.65,2.473986879,1.765332125,TRUE,3.081060498,3.005632645,0.50079283
328.7,2.314848988,1.651778075,TRUE,3.05493181,3.001705145,0.500730711
328.75,2.215952798,1.581209948,TRUE,3.057438806,2.995854698,0.499699918
328.8,2.077545638,1.482448467,TRUE,3.087381362,2.995961809,0.499004634
328.85,1.991494714,1.421046177,TRUE,3.102068466,3.001302338,0.499715173
328.9,1.8711833,1.335197054,TRUE,3.071221595,3.005453199,0.501029179
328.95,1.796483691,1.281894581,TRUE,3.054931825,3.001705159,0.500730714
329,1.691985672,1.207329225,TRUE,3.06893826,2.994366132,0.499206925
329.05,1.626968196,1.160935512,TRUE,3.087381376,2.995961823,0.499004637
329.1,1.536001569,1.096025584,TRUE,3.092559964,3.004144091,0.50029984
329.15,1.479534679,1.055733206,TRUE,3.071221609,3.005453213,0.501029182
329.2,1.400617477,0.999421238,TRUE,3.047930316,2.998696463,0.500284587
329.25,1.351539215,0.964401071,TRUE,3.068938274,2.994366146,0.499206927
329.3,1.282805333,0.915355488,FALSE,3.09506697,2.998293653,0.499269048
329.35,0,0.931050025,FALSE,3.092559979,3.004144105,0.500299842
329.4,0,0.961064579,FALSE,3.06261743,3.004037001,0.500995128
329.45,0,0.981102067,FALSE,3.04793033,2.998696477,0.50028459
329.5,0,1.011121511,FALSE,3.078777209,2.994545623,0.498970585
329.55,0,1.031084714,FALSE,3.095066984,2.998293667,0.49926905
329.6,0,1.061039862,FALSE,3.081060556,3.005632701,0.500792842
329.65,0,1.081066497,FALSE,3.062617444,3.004037015,0.500995131
329.7,0,1.11112553,FALSE,3.057438863,2.995854754,0.499699929
329.75,0,1.131117845,FALSE,3.078777223,2.994545636,0.498970588
329.8,0,1.161058511,FALSE,3.102068523,3.001302394,0.499715184
329.85,0,1.181044636,FALSE,3.081060569,3.005632715,0.500792844
329.9,0,1.211088615,FALSE,3.054931881,3.001705214,0.500730725
329.95,0,1.231118051,FALSE,3.057438876,2.995854768,0.499699932
330,0,1.261103483,FALSE,3.087381432,2.995961878,0.499004647
330.05,0,1.281065986,FALSE,3.102068536,3.001302407,0.499715187
330.1,0,1.311046529,FALSE,3.071221664,3.005453267,0.501029192
330.15,0,1.331083317,FALSE,3.054931894,3.001705227,0.500730728
330.2,0,1.361128155,FALSE,3.068938329,2.9943662,0.499206938
330.25,0,1.381101512,FALSE,3.087381445,2.99596189,0.49900465
330.3,0,1.411042465,FALSE,3.092560032,3.004144157,0.500299853
330.35,0,1.431050142,FALSE,3.071221677,3.00545328,0.501029195
330.4,0,1.461109463,FALSE,3.047930383,2.998696529,0.5002846
330.45,0,1.481123329,FALSE,3.068938341,2.994366212,0.499206941
330.5,0,1.511079337,FALSE,3.095067036,2.998293719,0.499269061
330.55,0,1.531049893,FALSE,3.092560045,3.00414417,0.500299855
330.6,0,1.561064448,FALSE,3.062617496,3.004037066,0.500995141
330.65,0,1.581101936,FALSE,3.047930396,2.998696541,0.500284602
330.7,0,1.611121381,FALSE,3.078777275,2.994545687,0.498970598
330.75,0,1.631084585,FALSE,3.095067049,2.998293731,0.499269063
330.8,0,1.661039734,FALSE,3.08106062,3.005632765,0.500792854
330.85,0,1.681066368,FALSE,3.062617509,3.004037078,0.500995143
330.9,0,1.711125403,FALSE,3.057438927,2.995854817,0.499699942
330.95,0,1.731117718,FALSE,3.078777287,2.994545699,0.498970601
331,0,1.761058385,FALSE,3.102068586,3.001302456,0.499715197
331.05,0,1.781044511,FALSE,3.081060632,3.005632777,0.500792857
331.1,0,1.81108849,FALSE,3.054931944,3.001705276,0.500730738
331.15,0,1.831117927,FALSE,3.057438939,2.995854829,0.499699944
331.2,0,1.861103359,FALSE,3.087381494,2.995961939,0.49900466
331.25,0,1.881065863,FALSE,3.102068598,3.001302468,0.499715199
331.3,0,1.911046407,FALSE,3.071221725,3.005453328,0.501029204
331.35,0,1.931083195,FALSE,3.054931955,3.001705288,0.50073074
331.4,0,1.961128034,FALSE,3.068938389,2.99436626,0.49920695
331.45,0,1.981101391,FALSE,3.087381505,2.99596195,0.499004662
331.5,0,2.011042345,FALSE,3.092560093,3.004144217,0.500299865
331.55,0,2.031050023,FALSE,3.071221737,3.005453339,0.501029207
331.6,0,2.061109344,TRUE,3.047930443,2.998696588,0.500284612
331.65,2.771065434,1.977314785,TRUE,3.068938401,2.994366271,0.499206952
331.7,2.587850245,1.846580195,TRUE,3.095067095,2.998293777,0.499269072
331.75,2.473991191,1.765335203,TRUE,3.092560104,3.004144228,0.500299867
331.8,2.314813398,1.651752679,TRUE,3.062617555,3.004037124,0.500995152
331.85,2.215930219,1.581193836,TRUE,3.047930454,2.998696599,0.500284614
331.9,2.077570658,1.482466321,TRUE,3.078777332,2.994545744,0.49897061
331.95,1.991519249,1.421063684,TRUE,3.095067106,2.998293788,0.499269075
332,1.871171649,1.33518874,TRUE,3.081060678,3.005632821,0.500792866
332.05,1.796458866,1.281876867,TRUE,3.062617566,3.004037135,0.500995155
332.1,1.691982025,1.207326623,TRUE,3.057438984,2.995854873,0.499699953
332.15,1.626990616,1.16095151,TRUE,3.078777343,2.994545755,0.498970612
332.2,1.5360217,1.096039949,TRUE,3.102068642,3.001302511,0.499715208
332.25,1.479524274,1.055725781,TRUE,3.081060688,3.005632832,0.500792868
332.3,1.400587357,0.999399745,TRUE,3.054931999,3.001705331,0.500730749
332.35,1.351532044,0.964395954,TRUE,3.057438994,2.995854884,0.499699955
332.4,1.282838302,0.915379012,FALSE,3.087381549,2.995961993,0.499004671
332.45,0,0.931065389,FALSE,3.102068653,3.001302522,0.49971521
332.5,0,0.961045933,FALSE,3.07122178,3.005453381,0.501029215
332.55,0,0.981082722,FALSE,3.05493201,3.001705341,0.500730751
332.6,0,1.011127562,FALSE,3.068938444,2.994366313,0.499206961
332.65,0,1.031100919,FALSE,3.087381559,2.995962003,0.499004673
332.7,0,1.061041874,FALSE,3.092560146,3.00414427,0.500299875
332.75,0,1.081049552,FALSE,3.07122179,3.005453391,0.501029217
332.8,0,1.111108874,FALSE,3.047930496,2.99869664,0.500284622
332.85,0,1.131122741,FALSE,3.068938454,2.994366323,0.499206963
332.9,0,1.161078751,FALSE,3.095067148,2.998293829,0.499269083
332.95,0,1.181049307,FALSE,3.092560156,3.004144279,0.500299877
333,0,1.211063863,FALSE,3.062617607,3.004037175,0.500995163
333.05,0,1.231101352,FALSE,3.047930506,2.99869665,0.500284624
333.1,0,1.261120798,FALSE,3.078777384,2.994545795,0.49897062
333.15,0,1.281084003,FALSE,3.095067158,2.998293838,0.499269085
333.2,0,1.311039153,FALSE,3.081060729,3.005632872,0.500792876
333.25,0,1.331065789,FALSE,3.062617616,3.004037185,0.500995165
333.3,0,1.361124825,FALSE,3.057439034,2.995854923,0.499699963
333.35,0,1.38111714,FALSE,3.078777393,2.994545804,0.498970622
333.4,0,1.411057809,FALSE,3.102068692,3.001302561,0.499715218
333.45,0,1.431043936,FALSE,3.081060738,3.005632881,0.500792878
333.5,0,1.461087916,FALSE,3.054932049,3.00170538,0.500730759
333.55,0,1.481117353,FALSE,3.057439044,2.995854932,0.499699965
333.6,0,1.511102787,FALSE,3.087381598,2.995962041,0.49900468
333.65,0,1.531065292,FALSE,3.102068702,3.00130257,0.499715219
333.7,0,1.561045837,FALSE,3.071221828,3.005453429,0.501029225
333.75,0,1.581082626,FALSE,3.054932058,3.001705389,0.50073076
333.8,0,1.611127466,FALSE,3.068938491,2.99436636,0.49920697
333.85,0,1.631100824,FALSE,3.087381607,2.99596205,0.499004682
333.9,0,1.66104178,FALSE,3.092560194,3.004144316,0.500299885
333.95,0,1.681049458,FALSE,3.071221837,3.005453438,0.501029227
334,0,1.71110878,FALSE,3.047930543,2.998696686,0.500284632
334.05,0,1.731122647,FALSE,3.0689385,2.994366369,0.499206972
334.1,0,1.761078658,FALSE,3.095067194,2.998293875,0.499269092
334.15,0,1.781049214,FALSE,3.092560202,3.004144325,0.500299887
334.2,0,1.811063772,FALSE,3.062617653,3.00403722,0.500995172
334.25,0,1.831101261,FALSE,3.047930552,2.998696695,0.500284633
334.3,0,1.861120707,FALSE,3.07877743,2.99454584,0.498970629
334.35,0,1.881083913,FALSE,3.095067203,2.998293883,0.499269094
334.4,0,1.911039063,FALSE,3.081060774,3.005632916,0.500792885
334.45,0,1.931065699,FALSE,3.062617661,3.004037229,0.500995173
334.5,0,1.961124735,FALSE,3.057439079,2.995854967,0.499699972
334.55,0,1.981117052,FALSE,3.078777438,2.994545848,0.49897063
334.6,0,2.011057721,FALSE,3.102068737,3.001302604,0.499715226
334.65,0,2.031043848,FALSE,3.081060782,3.005632924,0.500792886
334.7,0,2.061087829,TRUE,3.054932092,3.001705423,0.500730767
334.75,2.7710581,1.977309552,TRUE,3.057439087,2.995854975,0.499699973
334.8,2.587883063,1.846603612,TRUE,3.087381641,2.995962084,0.499004689
334.85,2.474011152,1.765349446,TRUE,3.102068745,3.001302612,0.499715228
334.9,2.314785974,1.651733111,TRUE,3.071221871,3.005453471,0.501029233
334.95,2.215903416,1.581174711,TRUE,3.054932101,3.001705431,0.500730769
335,2.077580228,1.48247315,TRUE,3.068938534,2.994366402,0.499206979
335.05,1.99154211,1.421079997,TRUE,3.087381649,2.995962092,0.49900469
335.1,1.871173495,1.335190057,TRUE,3.092560236,3.004144358,0.500299893
335.15,1.796434746,1.281859656,TRUE,3.071221879,3.005453479,0.501029235
335.2,1.691960335,1.207311146,TRUE,3.047930585,2.998696727,0.50028464
335.25,1.626999551,1.160957885,TRUE,3.068938542,2.99436641,0.49920698
335.3,1.536050473,1.09606048,TRUE,3.095067236,2.998293915,0.4992691
335.35,1.479530173,1.055729991,TRUE,3.092560243,3.004144366,0.500299895
335.4,1.400553224,0.999375389,TRUE,3.062617694,3.004037261,0.50099518
335.45,1.351510843,0.964380826,TRUE,3.047930592,2.998696735,0.500284641
335.5,1.282864588,0.915397769,FALSE,3.07877747,2.99454588,0.498970637
335.55,0,0.931084759,FALSE,3.095067243,2.998293923,0.499269102
335.6,0,0.961039911,FALSE,3.081060814,3.005632956,0.500792893
335.65,0,0.981066547,FALSE,3.062617701,3.004037268,0.500995181
335.7,0,1.011125584,FALSE,3.057439119,2.995855006,0.499699979
335.75,0,1.0311179,FALSE,3.078777478,2.994545887,0.498970638
335.8,0,1.06105857,FALSE,3.102068776,3.001302643,0.499715234
335.85,0,1.081044697,FALSE,3.081060821,3.005632963,0.500792894
335.9,0,1.111088678,FALSE,3.054932131,3.001705461,0.500730775
335.95,0,1.131118116,FALSE,3.057439126,2.995855013,0.499699981
336,0,1.161103551,FALSE,3.08738168,2.995962122,0.499004696
336.05,0,1.181066057,FALSE,3.102068783,3.00130265,0.499715235
336.1,0,1.211046602,FALSE,3.071221909,3.005453509,0.501029241
336.15,0,1.231083392,FALSE,3.054932139,3.001705468,0.500730776
336.2,0,1.261128233,FALSE,3.068938572,2.994366439,0.499206986
336.25,0,1.281101592,FALSE,3.087381687,2.995962129,0.499004698
336.3,0,1.311042548,FALSE,3.092560273,3.004144395,0.5002999
336.35,0,1.331050227,FALSE,3.071221917,3.005453516,0.501029242
336.4,0,1.36110955,FALSE,3.047930622,2.998696764,0.500284647
336.45,0,1.381123418,FALSE,3.068938579,2.994366446,0.499206988
336.5,0,1.41107943,FALSE,3.095067272,2.998293951,0.499269107
336.55,0,1.431049987,FALSE,3.09256028,3.004144402,0.500299902
336.6,0,1.461064545,FALSE,3.06261773,3.004037296,0.500995187
336.65,0,1.481102035,FALSE,3.047930629,2.998696771,0.500284648
336.7,0,1.511121482,FALSE,3.078777506,2.994545915,0.498970644
336.75,0,1.531084688,FALSE,3.095067279,2.998293958,0.499269109
336.8,0,1.56103984,FALSE,3.081060849,3.005632991,0.5007929
336.85,0,1.581066476,FALSE,3.062617737,3.004037303,0.500995188
336.9,0,1.611125513,FALSE,3.057439154,2.995855041,0.499699986
336.95,0,1.63111783,FALSE,3.078777513,2.994545922,0.498970645
337,0,1.6610585,FALSE,3.102068811,3.001302677,0.499715241
337.05,0,1.681044628,FALSE,3.081060856,3.005632997,0.500792901
337.1,0,1.71108861,FALSE,3.054932166,3.001705495,0.500730782
337.15,0,1.731118048,FALSE,3.05743916,2.995855047,0.499699988
337.2,0,1.761103483,FALSE,3.087381714,2.995962156,0.499004703
337.25,0,1.781065989,FALSE,3.102068817,3.001302684,0.499715242
337.3,0,1.811046535,FALSE,3.071221943,3.005453542,0.501029247
337.35,0,1.831083325,FALSE,3.054932172,3.001705501,0.500730783
337.4,0,1.861128167,FALSE,3.068938605,2.994366472,0.499206993
337.45,0,1.881101526,FALSE,3.08738172,2.995962162,0.499004704
337.5,0,1.911042482,FALSE,3.092560306,3.004144427,0.500299907
337.55,0,1.931050161,FALSE,3.07122195,3.005453549,0.501029249
337.6,0,1.961109485,FALSE,3.047930655,2.998696796,0.500284654
337.65,0,1.981123353,FALSE,3.068938612,2.994366478,0.499206994
337.7,0,2.011079365,FALSE,3.095067305,2.998293983,0.499269114
337.75,0,2.031049922,FALSE,3.092560312,3.004144433,0.500299908
337.8,0,2.061064481,TRUE,3.062617762,3.004037328,0.500995193
337.85,2.771038089,1.977295273,TRUE,3.047930661,2.998696802,0.500284655
337.9,2.587910443,1.84662315,TRUE,3.078777538,2.994545947,0.49897065
337.95,2.474037917,1.765368544,TRUE,3.095067311,2.998293989,0.499269115
338,2.314776373,1.65172626,TRUE,3.081060881,3.005633022,0.500792906
338.05,2.215880528,1.581158379,TRUE,3.062617768,3.004037334,0.500995195
338.1,2.077578361,1.482471817,TRUE,3.057439185,2.995855072,0.499699993
338.15,1.991566211,1.421097194,TRUE,3.078777544,2.994545952,0.498970651
338.2,1.87119517,1.335205524,TRUE,3.102068842,3.001302708,0.499715247
338.25,1.7964258,1.281853272,TRUE,3.081060887,3.005633027,0.500792907
338.3,1.691931555,1.20729061,TRUE,3.054932197,3.001705525,0.500730788
338.35,1.626993647,1.160953673,TRUE,3.057439191,2.995855077,0.499699994
338.4,1.536084605,1.096084835,TRUE,3.087381744,2.995962186,0.499004709
338.45,1.479551376,1.05574512,TRUE,3.102068848,3.001302713,0.499715248
338.5,1.400526943,0.999356636,TRUE,3.071221973,3.005453572,0.501029253
338.55,1.351485119,0.96436247,TRUE,3.054932202,3.001705531,0.500730789
338.6,1.282875149,0.915405305,FALSE,3.068938635,2.994366502,0.499206999
338.65,0,0.931102414,FALSE,3.08738175,2.995962191,0.49900471
338.7,0,0.961043371,FALSE,3.092560336,3.004144456,0.500299913
338.75,0,0.98105105,FALSE,3.071221979,3.005453577,0.501029255
338.8,0,1.011110374,FALSE,3.047930684,2.998696825,0.500284659
338.85,0,1.031124243,FALSE,3.068938641,2.994366507,0.499207
338.9,0,1.061080255,FALSE,3.095067334,2.998294012,0.49926912
338.95,0,1.081050813,FALSE,3.092560341,3.004144462,0.500299914
339,0,1.111065371,FALSE,3.062617791,3.004037356,0.500995199
339.05,0,1.131102862,FALSE,3.047930689,2.99869683,0.50028466
339.1,0,1.16112231,FALSE,3.078777566,2.994545974,0.498970656
339.15,0,1.181085516,FALSE,3.095067339,2.998294017,0.499269121
339.2,0,1.211040669,FALSE,3.081060909,3.005633049,0.500792911
339.25,0,1.231067306,FALSE,3.062617796,3.004037362,0.5009952
339.3,0,1.261126343,FALSE,3.057439213,2.995855099,0.499699998
339.35,0,1.281118661,FALSE,3.078777571,2.99454598,0.498970657
339.4,0,1.311059331,FALSE,3.102068869,3.001302735,0.499715252
339.45,0,1.331045459,FALSE,3.081060914,3.005633054,0.500792912
339.5,0,1.361089442,FALSE,3.054932224,3.001705552,0.500730793
339.55,0,1.381118881,FALSE,3.057439218,2.995855104,0.499699999
339.6,0,1.411104317,FALSE,3.087381771,2.995962212,0.499004715
339.65,0,1.431066823,FALSE,3.102068874,3.00130274,0.499715253
339.7,0,1.461047369,FALSE,3.071222,3.005453598,0.501029259
339.75,0,1.48108416,FALSE,3.054932229,3.001705557,0.500730794
339.8,0,1.511129002,FALSE,3.068938662,2.994366528,0.499207004
339.85,0,1.531102362,FALSE,3.087381776,2.995962217,0.499004715
339.9,0,1.561043319,FALSE,3.092560362,3.004144482,0.500299918
339.95,0,1.581050998,FALSE,3.071222005,3.005453603,0.50102926
340,0,1.611110323,FALSE,3.04793071,2.99869685,0.500284664
340.05,0,1.631124191,FALSE,3.068938666,2.994366532,0.499207005
340.1,0,1.661080204,FALSE,3.095067359,2.998294037,0.499269125
340.15,0,1.681050762,FALSE,3.092560367,3.004144487,0.500299919
340.2,0,1.711065321,FALSE,3.062617816,3.004037381,0.500995204
340.25,0,1.731102812,FALSE,3.047930715,2.998696855,0.500284665
340.3,0,1.76112226,FALSE,3.078777591,2.994545999,0.498970661
340.35,0,1.781085466,FALSE,3.095067364,2.998294042,0.499269126
340.4,0,1.811040619,FALSE,3.081060934,3.005633074,0.500792916
340.45,0,1.831067256,FALSE,3.062617821,3.004037386,0.500995205
340.5,0,1.861126294,FALSE,3.057439238,2.995855123,0.499700003
340.55,0,1.881118612,FALSE,3.078777596,2.994546004,0.498970662
340.6,0,1.911059283,FALSE,3.102068894,3.001302759,0.499715257
340.65,0,1.931045411,FALSE,3.081060939,3.005633078,0.500792917
340.7,0,1.961089394,FALSE,3.054932248,3.001705576,0.500730798
340.75,0,1.981118833,FALSE,3.057439242,2.995855128,0.499700004
340.8,0,2.011104269,FALSE,3.087381795,2.995962236,0.499004719
340.85,0,2.031066775,FALSE,3.102068898,3.001302763,0.499715258
340.9,0,2.061047322,TRUE,3.071222024,3.005453622,0.501029263
340.95,2.771014372,1.977278349,TRUE,3.054932252,3.00170558,0.500730799
341,2.587922849,1.846632003,TRUE,3.068938685,2.994366551,0.499207008
341.05,2.474063459,1.76538677,TRUE,3.087381799,2.99596224,0.49900472
341.1,2.314780682,1.651729335,TRUE,3.092560385,3.004144505,0.500299923
341.15,2.215858737,1.58114283,TRUE,3.071222028,3.005453626,0.501029264
341.2,2.077558811,1.482457868,TRUE,3.047930733,2.998696873,0.500284669
341.25,1.991577169,1.421105013,TRUE,3.068938689,2.994366555,0.499207009
341.3,1.871225802,1.335227382,TRUE,3.095067382,2.99829406,0.499269129
341.35,1.796433457,1.281858736,TRUE,3.092560389,3.004144509,0.500299923
341.4,1.691899038,1.207267407,TRUE,3.062617839,3.004037404,0.500995208
341.45,1.626973972,1.160939633,TRUE,3.047930737,2.998696877,0.50028467
341.5,1.536112293,1.096104592,TRUE,3.078777614,2.994546021,0.498970665
341.55,1.479578432,1.055764426,TRUE,3.095067386,2.998294064,0.49926913
341.6,1.400517608,0.999349975,TRUE,3.081060956,3.005633096,0.500792921
341.65,1.351462483,0.964346318,TRUE,3.062617843,3.004037408,0.500995209
341.7,1.282873513,0.915404138,FALSE,3.057439259,2.995855145,0.499700007
341.75,0,0.93112021,FALSE,3.078777618,2.994546025,0.498970666
341.8,0,0.961060882,FALSE,3.102068915,3.00130278,0.499715262
341.85,0,0.98104701,FALSE,3.08106096,3.0056331,0.500792921
341.9,0,1.011090993,FALSE,3.054932269,3.001705597,0.500730802
341.95,0,1.031120432,FALSE,3.057439263,2.995855149,0.499700008
342,0,1.061105869,FALSE,3.087381816,2.995962257,0.499004723
342.05,0,1.081068375,FALSE,3.102068919,3.001302784,0.499715262
342.1,0,1.111048923,FALSE,3.071222045,3.005453642,0.501029268
342.15,0,1.131085713,FALSE,3.054932273,3.001705601,0.500730803
342.2,0,1.161130556,FALSE,3.068938706,2.994366571,0.499207013
342.25,0,1.181103916,FALSE,3.08738182,2.99596226,0.499004724
342.3,0,1.211044874,FALSE,3.092560406,3.004144525,0.500299927
342.35,0,1.231052554,FALSE,3.071222049,3.005453646,0.501029268
342.4,0,1.261111879,FALSE,3.047930753,2.998696893,0.500284673
342.45,0,1.281125747,FALSE,3.06893871,2.994366575,0.499207013
342.5,0,1.31108176,FALSE,3.095067402,2.998294079,0.499269133
342.55,0,1.331052319,FALSE,3.092560409,3.004144529,0.500299927
342.6,0,1.361066878,FALSE,3.062617859,3.004037423,0.500995212
342.65,0,1.381104369,FALSE,3.047930757,2.998696897,0.500284674
342.7,0,1.411123818,FALSE,3.078777633,2.994546041,0.498970669
342.75,0,1.431087025,FALSE,3.095067406,2.998294083,0.499269134
342.8,0,1.461042178,FALSE,3.081060976,3.005633115,0.500792925
342.85,0,1.481068816,FALSE,3.062617862,3.004037427,0.500995213
342.9,0,1.511127854,FALSE,3.057439279,2.995855164,0.499700011
342.95,0,1.531120172,FALSE,3.078777637,2.994546044,0.49897067
343,0,1.561060843,FALSE,3.102068935,3.001302799,0.499715265
343.05,0,1.581046972,FALSE,3.081060979,3.005633118,0.500792925
343.1,0,1.611090955,FALSE,3.054932288,3.001705616,0.500730806
343.15,0,1.631120395,FALSE,3.057439282,2.995855167,0.499700012
343.2,0,1.661105831,FALSE,3.087381835,2.995962275,0.499004727
343.25,0,1.681068338,FALSE,3.102068938,3.001302803,0.499715266
343.3,0,1.711048885,FALSE,3.071222063,3.005453661,0.501029271
343.35,0,1.731085676,FALSE,3.054932292,3.001705619,0.500730807
343.4,0,1.76113052,FALSE,3.068938724,2.994366589,0.499207016
343.45,0,1.781103879,FALSE,3.087381839,2.995962279,0.499004728
343.5,0,1.811044837,FALSE,3.092560424,3.004144543,0.50029993
343.55,0,1.831052517,FALSE,3.071222067,3.005453664,0.501029272
343.6,0,1.861111842,FALSE,3.047930771,2.998696911,0.500284677
343.65,0,1.881125712,FALSE,3.068938728,2.994366593,0.499207017
343.7,0,1.911081725,FALSE,3.09506742,2.998294097,0.499269137
343.75,0,1.931052283,FALSE,3.092560427,3.004144547,0.500299931
343.8,0,1.961066843,FALSE,3.062617876,3.004037441,0.500995216
343.85,0,1.981104334,FALSE,3.047930775,2.998696914,0.500284677
343.9,0,2.011123783,FALSE,3.078777651,2.994546058,0.498970672
343.95,0,2.03108699,FALSE,3.095067424,2.9982941,0.499269137
344,0,2.061042143,TRUE,3.081060993,3.005633132,0.500792928
344.05,2.770993667,1.977263575,TRUE,3.06261788,3.004037444,0.500995217
344.1,2.587922988,1.846632102,TRUE,3.057439296,2.995855181,0.499700014
344.15,2.474089457,1.765405321,TRUE,3.078777654,2.994546061,0.498970673
344.2,2.314804101,1.651746046,TRUE,3.102068952,3.001302816,0.499715269
344.25,2.215851439,1.581137622,TRUE,3.081060996,3.005633135,0.500792929
344.3,2.077531546,1.482438412,TRUE,3.054932305,3.001705632,0.500730809
344.35,1.991572697,1.421101823,TRUE,3.057439299,2.995855184,0.499700015
344.4,1.871261249,1.335252675,TRUE,3.087381852,2.995962292,0.49900473
344.45,1.796455903,1.281874752,TRUE,3.102068955,3.001302819,0.499715269
344.5,1.691873898,1.207249469,TRUE,3.07122208,3.005453677,0.501029274
344.55,1.626949327,1.160922048,TRUE,3.054932308,3.001705636,0.50073081
344.6,1.536123847,1.096112836,TRUE,3.068938741,2.994366606,0.499207019
344.65,1.479603167,1.055782076,TRUE,3.087381855,2.995962295,0.499004731
344.7,1.400521176,0.999352521,TRUE,3.09256044,3.004144559,0.500299933
344.75,1.35143999,0.964330268,TRUE,3.071222083,3.00545368,0.501029275
344.8,1.282853319,0.915389728,FALSE,3.047930787,2.998696927,0.50028468
344.85,0,0.931127419,FALSE,3.068938744,2.994366609,0.49920702
344.9,0,0.961083433,FALSE,3.095067436,2.998294113,0.49926914
344.95,0,0.981053991,FALSE,3.092560443,3.004144562,0.500299934
345,0,1.011068551,FALSE,3.062617892,3.004037456,0.500995219
345.05,0,1.031106042,FALSE,3.04793079,2.99869693,0.50028468
345.1,0,1.061125492,FALSE,3.078777667,2.994546073,0.498970675
345.15,0,1.081088699,FALSE,3.095067439,2.998294116,0.49926914
