,date,pollution,dew,temp,press,wnd_spd,snow,rain,annot
27833,2013-03-06 17:00:00,247.0,-5.0,13.0,1011.0,4.45,0,0,clean
27834,2013-03-06 18:00:00,257.0,-4.0,7.0,1012.0,6.24,0,0,clean
27835,2013-03-06 19:00:00,0.0,-30.5,6.0,1012.0,7.13,0,0,random
27836,2013-03-06 20:00:00,257.0,-3.0,5.0,1013.0,8.02,0,0,clean
27837,2013-03-06 21:00:00,257.0,-3.0,5.0,1014.0,8.91,0,0,clean
27838,2013-03-06 22:00:00,249.0,-3.0,4.0,1013.0,9.8,0,0,clean
27839,2013-03-06 23:00:00,245.0,-4.0,1.0,1013.0,10.69,0,0,clean
27840,2013-03-07 00:00:00,242.0,-3.0,2.0,1013.0,0.89,0,0,clean
27841,2013-03-07 01:00:00,239.0,-4.0,-1.0,1013.0,1.79,0,0,clean
27842,2013-03-07 02:00:00,240.0,-4.0,-1.0,1013.0,0.89,0,0,clean
27843,2013-03-07 03:00:00,238.0,-4.0,-1.0,1012.0,1.78,0,0,clean
27844,2013-03-07 04:00:00,338.0,-5.0,-3.0,1012.0,3.57,0,0,clean
27845,2013-03-07 05:00:00,334.0,-5.0,-2.0,1012.0,0.45,0,0,clean
27846,2013-03-07 06:00:00,344.0,-5.0,-2.0,1012.0,0.89,0,0,clean
27847,2013-03-07 07:00:00,351.0,-3.0,-1.0,1012.0,0.45,0,0,clean
27848,2013-03-07 08:00:00,331.0,-1.0,2.0,1012.0,0.89,0,0,clean
27849,2013-03-07 09:00:00,327.0,-2.0,7.0,1013.0,0.89,0,0,clean
27850,2013-03-07 10:00:00,306.0,0.0,8.0,1012.0,1.78,0,0,random
27851,2013-03-07 11:00:00,289.0,-2.0,13.0,1010.0,1.79,0,0,clean
27852,2013-03-07 12:00:00,363.0,-20.5,14.0,1009.0,4.92,0,0,random
27853,2013-03-07 13:00:00,306.0,-3.0,17.0,1007.0,8.94,0,0,clean
27854,2013-03-07 14:00:00,293.0,-5.0,18.0,1006.0,3.13,0,0,clean
27855,2013-03-07 15:00:00,279.0,15.5,18.0,1004.0,3.13,0,0,random
27856,2013-03-07 16:00:00,230.0,-4.0,19.0,1003.0,1.79,0,0,clean
27857,2013-03-07 17:00:00,201.0,-1.0,16.0,1002.0,1.79,0,0,clean
27858,2013-03-07 18:00:00,200.0,0.0,14.0,1002.0,0.89,0,0,clean
27859,2013-03-07 19:00:00,195.0,25.5,11.0,1003.0,1.79,0,0,random
27860,2013-03-07 20:00:00,294.0,0.0,8.0,1003.0,3.58,0,0,clean
27861,2013-03-07 21:00:00,510.0,0.0,9.0,1003.0,0.89,0,0,clean
27862,2013-03-07 22:00:00,516.0,-1.0,6.0,1003.0,1.79,0,0,clean
27863,2013-03-07 23:00:00,469.0,0.0,7.0,1004.0,0.45,0,0,clean
27864,2013-03-08 00:00:00,450.0,-1.0,5.0,1003.0,0.89,0,0,clean
27865,2013-03-08 01:00:00,397.0,-2.0,4.0,1004.0,2.68,0,0,clean
27866,2013-03-08 02:00:00,365.0,-2.0,4.0,1004.0,5.81,0,0,clean
27867,2013-03-08 03:00:00,364.0,-2.0,3.0,1003.0,8.94,0,0,clean
27868,2013-03-08 04:00:00,357.0,-2.0,2.0,1004.0,0.45,0,0,clean
27869,2013-03-08 05:00:00,357.0,-2.0,2.0,1004.0,1.34,0,0,clean
27870,2013-03-08 06:00:00,350.0,-3.0,0.0,1005.0,2.23,0,0,clean
27871,2013-03-08 07:00:00,337.0,-4.0,0.0,1005.0,3.13,0,0,clean
27872,2013-03-08 08:00:00,323.0,0.0,7.0,1006.0,0.89,0,0,clean
27873,2013-03-08 09:00:00,306.0,-2.0,12.0,1006.0,1.79,0,0,clean
27874,2013-03-08 10:00:00,234.0,-2.0,14.0,1007.0,1.79,0,0,clean
27875,2013-03-08 11:00:00,139.0,-5.0,20.0,1006.0,4.92,0,0,clean
27876,2013-03-08 12:00:00,95.0,-6.0,21.0,1006.0,8.94,0,0,clean
27877,2013-03-08 13:00:00,189.0,0.0,18.0,1005.0,16.09,0,0,clean
27878,2013-03-08 14:00:00,410.0,0.0,17.0,1005.0,24.14,0,0,clean
27879,2013-03-08 15:00:00,216.0,0.0,14.0,1005.0,29.95,0,0,clean
27880,2013-03-08 16:00:00,145.0,-30.5,13.0,1005.0,38.0,0,0,random
27881,2013-03-08 17:00:00,99.0,-1.0,11.0,1006.0,42.92,0,0,clean
27882,2013-03-08 18:00:00,87.0,-30.5,9.0,1006.0,46.05,0,0,random
27883,2013-03-08 19:00:00,93.0,-2.0,7.0,1006.0,47.84,0,0,clean
27884,2013-03-08 20:00:00,95.0,-2.0,8.0,1006.0,50.97,0,0,clean
27885,2013-03-08 21:00:00,101.0,-20.5,5.0,1006.0,52.76,0,0,random
27886,2013-03-08 22:00:00,97.0,-4.0,6.0,1006.0,55.89,0,0,clean
27887,2013-03-08 23:00:00,89.0,-4.0,4.0,1005.0,59.02,0,0,clean
27888,2013-03-09 00:00:00,87.0,-4.0,2.0,1003.0,0.89,0,0,clean
27889,2013-03-09 01:00:00,105.0,-4.0,3.0,1002.0,1.78,0,0,clean
27890,2013-03-09 02:00:00,114.0,-30.5,1.0,1001.0,0.89,0,0,random
27891,2013-03-09 03:00:00,119.0,-4.0,3.0,1000.0,0.89,0,0,clean
27892,2013-03-09 04:00:00,128.0,-3.0,1.0,998.0,1.78,0,0,clean
27893,2013-03-09 05:00:00,129.0,-3.0,2.0,997.0,2.67,0,0,clean
27894,2013-03-09 06:00:00,122.0,25.5,1.0,998.0,1.79,0,0,random
27895,2013-03-09 07:00:00,122.0,0.0,1.0,998.0,4.92,0,0,random
27896,2013-03-09 08:00:00,124.0,-2.0,4.0,999.0,8.05,0,0,clean
27897,2013-03-09 09:00:00,136.0,-3.0,7.0,1000.0,12.07,0,0,clean
27898,2013-03-09 10:00:00,141.0,-3.0,13.0,1002.0,3.13,0,0,clean
27899,2013-03-09 11:00:00,33.0,-11.0,18.0,1004.0,16.99,0,0,clean
27900,2013-03-09 12:00:00,42.0,-16.0,15.0,1007.0,33.08,0,0,clean
27901,2013-03-09 13:00:00,32.0,-20.0,14.0,1009.0,49.17,0,0,clean
27902,2013-03-09 14:00:00,40.0,-21.0,11.0,1012.0,64.37,0,0,clean
27903,2013-03-09 15:00:00,32.0,-22.0,10.0,1014.0,76.44,0,0,clean
27904,2013-03-09 16:00:00,19.0,-22.0,10.0,1015.0,86.27,0,0,clean
27905,2013-03-09 17:00:00,16.0,-22.0,10.0,1017.0,94.32,0,0,clean
27906,2013-03-09 18:00:00,13.0,-22.0,9.0,1018.0,103.26,0,0,clean
27907,2013-03-09 19:00:00,16.0,-22.0,7.0,1022.0,113.09,0,0,clean
27908,2013-03-09 20:00:00,12.0,-21.0,6.0,1023.0,122.03,0,0,clean
27909,2013-03-09 21:00:00,10.0,-30.5,5.0,1025.0,134.1,0,0,random
27910,2013-03-09 22:00:00,18.0,-21.0,5.0,1026.0,143.04,0,0,clean
27911,2013-03-09 23:00:00,12.0,-21.0,4.0,1027.0,148.85,0,0,clean
27912,2013-03-10 00:00:00,12.0,-19.0,2.0,1027.0,1.79,0,0,clean
27913,2013-03-10 01:00:00,15.0,-15.0,0.0,1027.0,3.13,0,0,clean
27914,2013-03-10 02:00:00,18.0,0.0,-2.0,1027.0,4.92,0,0,random
27915,2013-03-10 03:00:00,20.0,-16.0,1.0,1027.0,0.89,0,0,clean
27916,2013-03-10 04:00:00,18.0,-30.5,-4.0,1027.0,0.89,0,0,random
27917,2013-03-10 05:00:00,22.0,-13.0,-2.0,1028.0,0.89,0,0,clean
27918,2013-03-10 06:00:00,27.0,-10.0,-4.0,1028.0,1.78,0,0,clean
27919,2013-03-10 07:00:00,26.0,25.5,-4.0,1028.0,2.67,0,0,random
27920,2013-03-10 08:00:00,27.0,-11.0,1.0,1029.0,1.79,0,0,clean
27921,2013-03-10 09:00:00,29.0,-19.0,7.0,1029.0,5.81,0,0,clean
27922,2013-03-10 10:00:00,27.0,-20.5,8.0,1029.0,10.73,0,0,random
27923,2013-03-10 11:00:00,33.0,-21.0,10.0,1028.0,15.65,0,0,clean
27924,2013-03-10 12:00:00,32.0,-20.0,10.0,1028.0,19.67,0,0,clean
27925,2013-03-10 13:00:00,33.0,-22.0,11.0,1026.0,23.69,0,0,clean
27926,2013-03-10 14:00:00,35.0,-20.0,12.0,1025.0,28.61,0,0,clean
27927,2013-03-10 15:00:00,33.0,-30.5,12.0,1024.0,33.53,0,0,random
27928,2013-03-10 16:00:00,37.0,-19.0,12.0,1024.0,39.34,0,0,clean
27929,2013-03-10 17:00:00,42.0,0.0,11.0,1024.0,45.15,0,0,random
27930,2013-03-10 18:00:00,59.0,-16.0,9.0,1024.0,50.07,0,0,clean
27931,2013-03-10 19:00:00,67.0,-15.0,8.0,1024.0,53.2,0,0,clean
27932,2013-03-10 20:00:00,80.0,-20.5,6.0,1025.0,54.99,0,0,random
27933,2013-03-10 21:00:00,75.0,-12.0,4.0,1025.0,56.78,0,0,clean
27934,2013-03-10 22:00:00,87.0,-12.0,5.0,1025.0,58.57,0,0,clean
27935,2013-03-10 23:00:00,88.0,-11.0,2.0,1025.0,60.36,0,0,clean
27936,2013-03-11 00:00:00,81.0,-20.5,3.0,1025.0,62.15,0,0,random
27937,2013-03-11 01:00:00,106.0,25.5,1.0,1024.0,65.28,0,0,random
27938,2013-03-11 02:00:00,103.0,-10.0,1.0,1024.0,0.89,0,0,clean
27939,2013-03-11 03:00:00,118.0,25.5,0.0,1023.0,1.78,0,0,random
27940,2013-03-11 04:00:00,111.0,15.5,-1.0,1023.0,0.89,0,0,random
27941,2013-03-11 05:00:00,110.0,-8.0,-1.0,1023.0,2.68,0,0,clean
27942,2013-03-11 06:00:00,102.0,15.5,-1.0,1023.0,0.89,0,0,random
27943,2013-03-11 07:00:00,94.0,-6.0,-1.0,1023.0,1.78,0,0,clean
27944,2013-03-11 08:00:00,105.0,-7.0,3.0,1023.0,1.79,0,0,clean
27945,2013-03-11 09:00:00,122.0,-8.0,4.0,1023.0,3.58,0,0,clean
27946,2013-03-11 10:00:00,155.0,-8.0,6.0,1022.0,6.71,0,0,clean
27947,2013-03-11 11:00:00,150.0,-9.0,7.0,1022.0,8.5,0,0,clean
27948,2013-03-11 12:00:00,156.0,-9.0,8.0,1021.0,11.63,0,0,clean
27949,2013-03-11 13:00:00,134.0,-9.0,9.0,1019.0,13.42,0,0,clean
27950,2013-03-11 14:00:00,114.0,-9.0,11.0,1018.0,19.23,0,0,clean
27951,2013-03-11 15:00:00,114.0,-30.5,12.0,1017.0,24.15,0,0,random
27952,2013-03-11 16:00:00,120.0,-9.0,12.0,1016.0,29.07,0,0,clean
27953,2013-03-11 17:00:00,153.0,-6.0,11.0,1015.0,33.09,0,0,clean
27954,2013-03-11 18:00:00,148.0,-4.0,9.0,1016.0,34.88,0,0,clean
27955,2013-03-11 19:00:00,162.0,0.0,9.0,1016.0,36.67,0,0,random
27956,2013-03-11 20:00:00,164.0,-3.0,9.0,1016.0,37.56,0,0,clean
27957,2013-03-11 21:00:00,158.0,25.5,8.0,1016.0,39.35,0,0,random
27958,2013-03-11 22:00:00,117.0,-4.0,9.0,1016.0,42.48,0,0,clean
27959,2013-03-11 23:00:00,108.0,-30.5,8.0,1015.0,44.27,0,0,random
27960,2013-03-12 00:00:00,114.0,-4.0,8.0,1014.0,46.06,0,0,clean
27961,2013-03-12 01:00:00,135.0,-3.0,6.0,1013.0,47.85,0,0,clean
27962,2013-03-12 02:00:00,131.0,-3.0,6.0,1013.0,0.89,0,0,clean
27963,2013-03-12 03:00:00,135.0,-2.0,6.0,1012.0,1.78,0,0,clean
27964,2013-03-12 04:00:00,137.0,-1.0,5.0,1012.0,2.67,0,1,clean
27965,2013-03-12 05:00:00,150.0,0.0,4.0,1012.0,0.89,0,2,clean
27966,2013-03-12 06:00:00,153.0,1.0,3.0,1012.0,1.79,0,3,clean
27967,2013-03-12 07:00:00,145.0,1.0,3.0,1012.0,0.89,0,4,clean
27968,2013-03-12 08:00:00,127.0,1.0,3.0,1012.0,1.34,0,5,clean
27969,2013-03-12 09:00:00,130.0,2.0,3.0,1013.0,2.23,0,6,clean
27970,2013-03-12 10:00:00,161.0,2.0,3.0,1012.0,1.79,0,7,clean
27971,2013-03-12 11:00:00,164.0,2.0,4.0,1012.0,0.89,0,8,clean
27972,2013-03-12 12:00:00,167.0,-30.5,4.0,1012.0,0.89,0,9,random
27973,2013-03-12 13:00:00,148.0,3.0,5.0,1012.0,4.02,0,0,clean
27974,2013-03-12 14:00:00,153.0,3.0,5.0,1013.0,7.15,0,0,clean
27975,2013-03-12 15:00:00,147.0,3.0,6.0,1013.0,8.94,0,1,clean
27976,2013-03-12 16:00:00,150.0,4.0,6.0,1013.0,0.89,0,0,clean
27977,2013-03-12 17:00:00,152.0,4.0,7.0,1014.0,3.13,0,0,clean
27978,2013-03-12 18:00:00,164.0,3.0,6.0,1015.0,6.26,0,0,clean
27979,2013-03-12 19:00:00,159.0,0.0,5.0,1017.0,9.39,0,0,random
27980,2013-03-12 20:00:00,176.0,-30.5,5.0,1019.0,0.89,0,0,random
27981,2013-03-12 21:00:00,174.0,2.0,3.0,1020.0,1.78,0,0,clean
27982,2013-03-12 22:00:00,194.0,2.0,6.0,1021.0,1.79,0,0,clean
27983,2013-03-12 23:00:00,114.0,1.0,3.0,1022.0,0.89,0,0,clean
27984,2013-03-13 00:00:00,67.0,-30.5,3.0,1023.0,3.13,0,0,random
27985,2013-03-13 01:00:00,23.0,-6.0,0.0,1024.0,6.26,0,0,clean
27986,2013-03-13 02:00:00,13.0,-9.0,1.0,1025.0,10.28,0,0,clean
27987,2013-03-13 03:00:00,10.0,0.0,-1.0,1025.0,13.41,0,0,random
27988,2013-03-13 04:00:00,11.0,-9.0,-1.0,1026.0,16.54,0,0,clean
27989,2013-03-13 05:00:00,17.0,-11.0,0.0,1026.0,4.02,0,0,clean
27990,2013-03-13 06:00:00,14.0,-10.0,-1.0,1027.0,7.15,0,0,clean
27991,2013-03-13 07:00:00,16.0,-10.0,1.0,1029.0,3.13,0,0,clean
27992,2013-03-13 08:00:00,15.0,-11.0,2.0,1030.0,4.02,0,0,clean
27993,2013-03-13 09:00:00,16.0,-12.0,3.0,1031.0,8.94,0,0,clean
27994,2013-03-13 10:00:00,16.0,-15.0,5.0,1031.0,13.86,0,0,clean
27995,2013-03-13 11:00:00,17.0,-15.0,5.0,1032.0,17.88,0,0,clean
27996,2013-03-13 12:00:00,13.0,25.5,6.0,1031.0,21.9,0,0,random
27997,2013-03-13 13:00:00,10.0,-18.0,7.0,1029.0,23.69,0,0,clean
27998,2013-03-13 14:00:00,14.0,-18.0,8.0,1029.0,0.89,0,0,clean
27999,2013-03-13 15:00:00,12.0,-20.5,8.0,1028.0,2.68,0,0,random
28000,2013-03-13 16:00:00,15.0,-18.0,8.0,1028.0,3.57,0,0,clean
28001,2013-03-13 17:00:00,16.0,-18.0,8.0,1028.0,1.79,0,0,clean
28002,2013-03-13 18:00:00,23.0,-15.0,6.0,1028.0,4.92,0,0,clean
28003,2013-03-13 19:00:00,37.0,-12.0,4.0,1029.0,5.81,0,0,clean
28004,2013-03-13 20:00:00,38.0,-13.0,4.0,1029.0,7.6,0,0,clean
28005,2013-03-13 21:00:00,30.0,-12.0,4.0,1030.0,9.39,0,0,clean
28006,2013-03-13 22:00:00,34.0,-9.0,2.0,1030.0,11.18,0,0,clean
28007,2013-03-13 23:00:00,48.0,-9.0,2.0,1030.0,14.31,0,0,clean
28008,2013-03-14 00:00:00,71.0,-3.0,0.0,1031.0,18.33,0,0,clean
28009,2013-03-14 01:00:00,82.0,-4.0,0.0,1031.0,22.35,0,0,clean
28010,2013-03-14 02:00:00,77.0,-4.0,-1.0,1031.0,24.14,0,0,clean
28011,2013-03-14 03:00:00,83.0,-4.0,-1.0,1031.0,25.93,0,0,clean
28012,2013-03-14 04:00:00,92.0,-4.0,-2.0,1030.0,27.72,0,0,clean
28013,2013-03-14 05:00:00,84.0,-4.0,-2.0,1030.0,29.51,0,0,clean
28014,2013-03-14 06:00:00,84.0,-4.0,-1.0,1030.0,0.89,0,0,clean
28015,2013-03-14 07:00:00,75.0,-4.0,-1.0,1030.0,0.89,0,0,clean
28016,2013-03-14 08:00:00,88.0,-3.0,0.0,1031.0,0.89,0,0,clean
28017,2013-03-14 09:00:00,92.0,0.0,1.0,1031.0,1.79,0,0,random
28018,2013-03-14 10:00:00,92.0,-5.0,3.0,1030.0,1.79,0,0,clean
28019,2013-03-14 11:00:00,112.0,-20.5,4.0,1029.0,1.79,0,0,random
28020,2013-03-14 12:00:00,0.0,-4.0,5.0,1028.0,3.58,0,0,clean
28021,2013-03-14 13:00:00,124.0,-4.0,7.0,1027.0,1.79,0,0,clean
28022,2013-03-14 14:00:00,122.0,-6.0,9.0,1026.0,3.13,0,0,clean
28023,2013-03-14 15:00:00,109.0,-6.0,9.0,1025.0,6.26,0,0,clean
28024,2013-03-14 16:00:00,111.0,15.5,10.0,1024.0,11.18,0,0,random
28025,2013-03-14 17:00:00,121.0,-6.0,9.0,1024.0,16.1,0,0,clean
28026,2013-03-14 18:00:00,128.0,-5.0,7.0,1024.0,21.02,0,0,clean
28027,2013-03-14 19:00:00,127.0,25.5,5.0,1024.0,25.04,0,0,random
28028,2013-03-14 20:00:00,126.0,-4.0,5.0,1024.0,25.93,0,0,clean
28029,2013-03-14 21:00:00,136.0,-30.5,3.0,1024.0,26.82,0,0,random
28030,2013-03-14 22:00:00,165.0,25.5,3.0,1024.0,28.61,0,0,random
28031,2013-03-14 23:00:00,182.0,-3.0,3.0,1024.0,30.4,0,0,clean
28032,2013-03-15 00:00:00,182.0,-3.0,2.0,1024.0,0.89,0,0,clean
28033,2013-03-15 01:00:00,195.0,-3.0,1.0,1023.0,1.78,0,0,clean
28034,2013-03-15 02:00:00,205.0,-4.0,0.0,1023.0,0.89,0,0,clean
28035,2013-03-15 03:00:00,217.0,-5.0,0.0,1022.0,0.89,0,0,clean
28036,2013-03-15 04:00:00,226.0,-4.0,-1.0,1022.0,2.68,0,0,clean
28037,2013-03-15 05:00:00,220.0,-3.0,-1.0,1022.0,0.89,0,0,clean
28038,2013-03-15 06:00:00,197.0,-3.0,-2.0,1022.0,1.78,0,0,clean
28039,2013-03-15 07:00:00,187.0,-3.0,-1.0,1022.0,1.79,0,0,clean
28040,2013-03-15 08:00:00,174.0,-1.0,1.0,1022.0,0.89,0,0,clean
28041,2013-03-15 09:00:00,181.0,-2.0,3.0,1022.0,0.89,0,0,clean
28042,2013-03-15 10:00:00,192.0,-1.0,5.0,1022.0,0.89,0,0,clean
28043,2013-03-15 11:00:00,216.0,-2.0,6.0,1021.0,1.79,0,0,clean
28044,2013-03-15 12:00:00,247.0,-1.0,8.0,1020.0,0.89,0,0,clean
28045,2013-03-15 13:00:00,254.0,-30.5,10.0,1019.0,1.79,0,0,random
28046,2013-03-15 14:00:00,271.0,-2.0,11.0,1018.0,3.13,0,0,clean
28047,2013-03-15 15:00:00,302.0,-1.0,11.0,1017.0,1.79,0,0,clean
28048,2013-03-15 16:00:00,294.0,-1.0,11.0,1017.0,3.58,0,0,clean
28049,2013-03-15 17:00:00,280.0,15.5,11.0,1017.0,1.79,0,0,random
28050,2013-03-15 18:00:00,294.0,1.0,9.0,1017.0,1.79,0,0,clean
28051,2013-03-15 19:00:00,302.0,1.0,9.0,1018.0,2.68,0,0,clean
28052,2013-03-15 20:00:00,324.0,2.0,7.0,1018.0,3.57,0,0,clean
28053,2013-03-15 21:00:00,315.0,2.0,6.0,1020.0,4.46,0,0,clean
28054,2013-03-15 22:00:00,328.0,0.0,5.0,1020.0,0.89,0,0,random
28055,2013-03-15 23:00:00,355.0,1.0,4.0,1021.0,1.79,0,0,clean
28056,2013-03-16 00:00:00,405.0,0.0,3.0,1021.0,4.92,0,0,clean
28057,2013-03-16 01:00:00,347.0,0.0,2.0,1021.0,8.05,0,0,clean
28058,2013-03-16 02:00:00,346.0,0.0,4.0,1022.0,12.07,0,0,clean
28059,2013-03-16 03:00:00,342.0,0.0,4.0,1022.0,13.86,0,0,clean
28060,2013-03-16 04:00:00,327.0,0.0,4.0,1023.0,1.79,0,0,clean
28061,2013-03-16 05:00:00,332.0,0.0,2.0,1023.0,3.13,0,0,clean
28062,2013-03-16 06:00:00,328.0,0.0,3.0,1024.0,6.26,0,0,clean
28063,2013-03-16 07:00:00,0.0,0.0,3.0,1025.0,8.05,0,0,clean
28064,2013-03-16 08:00:00,325.0,0.0,6.0,1025.0,11.18,0,0,clean
28065,2013-03-16 09:00:00,315.0,0.0,9.0,1026.0,14.31,0,0,clean
28066,2013-03-16 10:00:00,295.0,0.0,11.0,1026.0,17.44,0,0,clean
28067,2013-03-16 11:00:00,239.0,-1.0,14.0,1026.0,0.89,0,0,clean
28068,2013-03-16 12:00:00,212.0,-2.0,14.0,1025.0,2.68,0,0,clean
28069,2013-03-16 13:00:00,214.0,-3.0,14.0,1024.0,1.79,0,0,clean
28070,2013-03-16 14:00:00,215.0,-30.5,15.0,1023.0,6.71,0,0,random
28071,2013-03-16 15:00:00,208.0,-2.0,14.0,1022.0,10.73,0,0,clean
28072,2013-03-16 16:00:00,229.0,-2.0,14.0,1021.0,14.75,0,0,clean
28073,2013-03-16 17:00:00,235.0,-1.0,13.0,1021.0,18.77,0,0,clean
28074,2013-03-16 18:00:00,199.0,2.0,12.0,1020.0,22.79,0,0,clean
28075,2013-03-16 19:00:00,251.0,3.0,10.0,1020.0,25.92,0,0,clean
28076,2013-03-16 20:00:00,280.0,3.0,10.0,1020.0,29.05,0,0,clean
28077,2013-03-16 21:00:00,250.0,2.0,8.0,1020.0,32.18,0,0,clean
28078,2013-03-16 22:00:00,205.0,1.0,7.0,1020.0,35.31,0,0,clean
28079,2013-03-16 23:00:00,202.0,0.0,6.0,1019.0,0.89,0,0,clean
28080,2013-03-17 00:00:00,204.0,1.0,6.0,1018.0,0.89,0,0,clean
28081,2013-03-17 01:00:00,216.0,1.0,5.0,1018.0,2.68,0,0,clean
28082,2013-03-17 02:00:00,221.0,0.0,5.0,1017.0,0.89,0,0,clean
28083,2013-03-17 03:00:00,227.0,-30.5,4.0,1016.0,1.78,0,0,random
28084,2013-03-17 04:00:00,235.0,0.0,5.0,1014.0,2.23,0,0,clean
28085,2013-03-17 05:00:00,236.0,0.0,4.0,1014.0,3.12,0,0,clean
28086,2013-03-17 06:00:00,232.0,-30.5,4.0,1013.0,1.79,0,0,random
28087,2013-03-17 07:00:00,241.0,0.0,3.0,1012.0,3.58,0,0,clean
28088,2013-03-17 08:00:00,258.0,1.0,5.0,1011.0,0.89,0,0,clean
28089,2013-03-17 09:00:00,273.0,1.0,6.0,1011.0,1.79,0,0,clean
28090,2013-03-17 10:00:00,287.0,-20.5,8.0,1010.0,3.58,0,0,random
28091,2013-03-17 11:00:00,316.0,2.0,10.0,1009.0,0.89,0,0,clean
28092,2013-03-17 12:00:00,337.0,2.0,11.0,1008.0,2.68,0,0,clean
28093,2013-03-17 13:00:00,359.0,3.0,13.0,1006.0,1.79,0,0,clean
28094,2013-03-17 14:00:00,394.0,3.0,15.0,1004.0,3.58,0,0,clean
28095,2013-03-17 15:00:00,393.0,4.0,15.0,1003.0,6.71,0,0,clean
28096,2013-03-17 16:00:00,402.0,4.0,16.0,1002.0,9.84,0,0,clean
28097,2013-03-17 17:00:00,400.0,3.0,15.0,1002.0,11.63,0,0,clean
28098,2013-03-17 18:00:00,422.0,3.0,11.0,1001.0,13.42,0,0,clean
28099,2013-03-17 19:00:00,429.0,4.0,11.0,1001.0,0.89,0,0,clean
28100,2013-03-17 20:00:00,480.0,0.0,7.0,1002.0,1.79,0,0,random
28101,2013-03-17 21:00:00,512.0,5.0,8.0,1002.0,0.89,0,0,clean
28102,2013-03-17 22:00:00,541.0,3.0,7.0,1002.0,1.78,0,0,clean
28103,2013-03-17 23:00:00,522.0,5.0,8.0,1001.0,0.89,0,0,clean
28104,2013-03-18 00:00:00,498.0,3.0,8.0,1002.0,4.91,0,0,clean
28105,2013-03-18 01:00:00,517.0,15.5,8.0,1002.0,8.04,0,0,random
28106,2013-03-18 02:00:00,246.0,2.0,5.0,1002.0,12.96,0,0,clean
28107,2013-03-18 03:00:00,39.0,2.0,7.0,1002.0,16.98,0,0,clean
28108,2013-03-18 04:00:00,14.0,-10.0,10.0,1002.0,25.92,0,0,clean
28109,2013-03-18 05:00:00,15.0,-9.0,10.0,1003.0,34.86,0,0,clean
28110,2013-03-18 06:00:00,10.0,-9.0,9.0,1004.0,47.82,0,0,clean
28111,2013-03-18 07:00:00,13.0,-17.0,7.0,1007.0,59.89,0,0,clean
28112,2013-03-18 08:00:00,9.0,15.5,7.0,1008.0,71.07,0,0,random
28113,2013-03-18 09:00:00,13.0,-18.0,7.0,1009.0,80.01,0,0,clean
28114,2013-03-18 10:00:00,10.0,-20.5,10.0,1009.0,85.82,0,0,random
28115,2013-03-18 11:00:00,7.0,-20.0,9.0,1010.0,4.92,0,0,clean
28116,2013-03-18 12:00:00,6.0,-21.0,9.0,1010.0,8.94,0,0,clean
28117,2013-03-18 13:00:00,9.0,-22.0,11.0,1009.0,1.79,0,0,clean
28118,2013-03-18 14:00:00,10.0,-20.5,13.0,1008.0,4.02,0,0,random
28119,2013-03-18 15:00:00,19.0,-22.0,12.0,1007.0,7.15,0,0,clean
28120,2013-03-18 16:00:00,14.0,-21.0,11.0,1006.0,4.92,0,0,clean
28121,2013-03-18 17:00:00,22.0,-20.0,10.0,1006.0,9.84,0,0,clean
28122,2013-03-18 18:00:00,25.0,-18.0,9.0,1006.0,16.99,0,0,clean
28123,2013-03-18 19:00:00,87.0,-3.0,6.0,1007.0,25.93,0,0,clean
28124,2013-03-18 20:00:00,49.0,-4.0,4.0,1009.0,33.98,0,0,clean
28125,2013-03-18 21:00:00,36.0,0.0,3.0,1010.0,41.13,0,0,random
28126,2013-03-18 22:00:00,30.0,-20.5,2.0,1010.0,46.05,0,0,random
28127,2013-03-18 23:00:00,35.0,-5.0,2.0,1010.0,50.07,0,0,clean
28128,2013-03-19 00:00:00,30.0,-5.0,1.0,1011.0,53.2,0,0,clean
28129,2013-03-19 01:00:00,33.0,-4.0,1.0,1012.0,56.33,0,0,clean
28130,2013-03-19 02:00:00,34.0,-3.0,0.0,1012.0,4.02,0,1,clean
28131,2013-03-19 03:00:00,36.0,-2.0,-1.0,1012.0,7.15,1,0,clean
28132,2013-03-19 04:00:00,25.0,25.5,0.0,1012.0,8.94,0,0,random
28133,2013-03-19 05:00:00,23.0,-3.0,0.0,1011.0,10.73,0,0,clean
28134,2013-03-19 06:00:00,22.0,-3.0,0.0,1012.0,11.62,0,0,clean
28135,2013-03-19 07:00:00,34.0,15.5,0.0,1012.0,12.51,0,0,random
28136,2013-03-19 08:00:00,34.0,-2.0,2.0,1013.0,1.79,0,0,clean
28137,2013-03-19 09:00:00,48.0,-2.0,3.0,1013.0,3.13,0,0,clean
28138,2013-03-19 10:00:00,59.0,-3.0,3.0,1014.0,4.02,0,0,clean
28139,2013-03-19 11:00:00,68.0,-2.0,4.0,1013.0,3.13,0,0,clean
28140,2013-03-19 12:00:00,69.0,-1.0,5.0,1013.0,6.26,0,1,clean
28141,2013-03-19 13:00:00,69.0,15.5,5.0,1013.0,4.02,0,0,random
28142,2013-03-19 14:00:00,69.0,0.0,5.0,1013.0,3.13,0,0,clean
28143,2013-03-19 15:00:00,72.0,1.0,5.0,1013.0,7.15,0,0,clean
28144,2013-03-19 16:00:00,63.0,-30.5,4.0,1014.0,11.17,0,0,random
28145,2013-03-19 17:00:00,57.0,1.0,3.0,1015.0,15.19,0,1,clean
