time,{tank1}.tank1.WaterTank1.inFlow,{tank1}.tank1.Tank1WaterLevel,{tank1}.tank1.Tank2WaterLevel,{tank1}.tank1.Tank1InFlow,{tank1}.tank1.Tank2OutFlow,{tank1}.tank1.WaterTank2.I1.state,{controller}.controller.wt3_valve,{tank2}.tank2.puddle,{tank2}.tank2.Tank3OutFlow,{tank2}.tank2.level
369.1,1,3.078777778,2.994546183,1,0.498970698,49.89706975,0,29.98474833,0,1.661125552
369.15,1,3.09506755,2.998294225,1,0.499269162,49.92691623,0,29.98474833,0,1.68108876
369.2,0,3.081061119,3.005633256,0,0.500792953,50.07929528,0,29.98474833,0,1.711043915
369.25,0,3.062618005,3.004037568,0,0.500995241,50.09952413,0,29.98474833,0,1.731070554
369.3,1,3.057439421,2.995855304,1,0.499700039,49.97000391,0,29.98474833,0,1.761129594
369.35,1,3.078777778,2.994546184,1,0.498970698,49.89706976,0,29.98474833,0,1.781121913
369.4,1,3.102069075,3.001302938,1,0.499715293,49.97152931,0,29.98474833,0,1.811062586
369.45,0,3.081061119,3.005633256,0,0.500792953,50.07929529,0,29.98474833,0,1.831048716
369.5,0,3.054932428,3.001705753,0,0.500730833,50.07308333,0,29.98474833,0,1.861092701
369.55,1,3.057439421,2.995855304,1,0.499700039,49.97000391,0,29.98474833,0,1.881122141
369.6,1,3.087381973,2.995962411,1,0.499004754,49.90047543,0,29.98474833,0,1.911107579
369.65,1,3.102069075,3.001302938,1,0.499715293,49.97152931,0,29.98474833,0,1.931070087
369.7,0,3.0712222,3.005453795,0,0.501029298,50.10292981,0,29.98474833,0,1.961050636
369.75,0,3.054932428,3.001705753,0,0.500730833,50.07308334,0,29.98474833,0,1.981087428
369.8,1,3.068938859,2.994366722,1,0.499207043,49.92070429,0,29.98474833,0,2.011132273
369.85,1,3.087381973,2.995962411,1,0.499004754,49.90047544,0,29.98474833,0,2.031105634
369.9,0,3.092560558,3.004144675,0,0.500299957,50.02999567,1,29.98474833,0,2.061046594
369.95,0,3.0712222,3.005453795,0,0.501029298,50.10292982,1,29.99356276,2.770973727,1.977249347
370,0,3.047930904,2.998697041,0,0.500284703,50.02847027,1,30.00720231,2.587905141,1.846619367
370.05,1,3.06893886,2.994366723,1,0.499207043,49.92070429,1,30.01579075,2.474102025,1.765414289
370.1,1,3.095067551,2.998294226,1,0.499269163,49.92691625,1,30.02797113,2.314836214,1.65176896
370.15,0,3.092560558,3.004144675,0,0.500299957,50.02999567,1,30.03565296,2.215860496,1.581144085
370.2,0,3.062618006,3.004037569,0,0.500995242,50.09952415,1,30.04656601,2.077500317,1.482416129
370.25,0,3.047930904,2.998697042,0,0.500284703,50.02847027,1,30.05346099,1.991554241,1.421088653
370.3,1,3.07877778,2.994546185,1,0.498970698,49.89706978,1,30.06327427,1.87129006,1.335273233
370.35,1,3.095067552,2.998294227,1,0.499269163,49.92691626,1,30.06948595,1.79648402,1.281894816
370.4,0,3.08106112,3.005633257,0,0.500792953,50.07929531,1,30.0783434,1.69186554,1.207243505
370.45,0,3.062618006,3.004037569,0,0.500995242,50.09952416,1,30.08396132,1.626927615,1.160906555
370.5,1,3.057439422,2.995855305,1,0.499700039,49.97000393,1,30.09198918,1.536123061,1.096112276
370.55,1,3.07877778,2.994546185,1,0.498970698,49.89706978,1,30.09709191,1.479628291,1.055800004
370.6,1,3.102069076,3.001302939,1,0.499715293,49.97152933,1,30.10439886,1.400543793,0.999368659
370.65,0,3.08106112,3.005633258,0,0.500792953,50.07929531,1,30.10905342,1.351431935,0.96432452
370.7,0,3.054932429,3.001705754,0,0.500730834,50.07308336,0,30.11573401,1.282825358,0.915369776
370.75,1,3.057439422,2.995855305,1,0.499700039,49.97000394,0,30.11609558,0,0.931123132
370.8,1,3.087381974,2.995962412,1,0.499004755,49.90047546,0,30.11609558,0,0.961108571
370.85,1,3.102069077,3.001302939,1,0.499715293,49.97152934,0,30.11609558,0,0.981071078
370.9,0,3.071222201,3.005453796,0,0.501029298,50.10292984,0,30.11609558,0,1.011051627
370.95,0,3.054932429,3.001705754,0,0.500730834,50.07308336,0,30.11609558,0,1.031088419
371,1,3.06893886,2.994366724,1,0.499207043,49.92070431,0,30.11609558,0,1.061133264
371.05,1,3.087381974,2.995962412,1,0.499004755,49.90047546,0,30.11609558,0,1.081106625
371.1,0,3.092560559,3.004144676,0,0.500299957,50.02999569,0,30.11609558,0,1.111047585
371.15,0,3.071222201,3.005453796,0,0.501029298,50.10292984,0,30.11609558,0,1.131055266
371.2,0,3.047930905,2.998697043,0,0.500284703,50.02847029,0,30.11609558,0,1.161114593
371.25,1,3.068938861,2.994366724,1,0.499207043,49.92070432,0,30.11609558,0,1.181128463
371.3,1,3.095067553,2.998294227,1,0.499269163,49.92691627,0,30.11609558,0,1.211084477
371.35,0,3.092560559,3.004144676,0,0.500299957,50.02999569,0,30.11609558,0,1.231055037
371.4,0,3.062618007,3.00403757,0,0.500995242,50.09952418,0,30.11609558,0,1.261069598
371.45,0,3.047930905,2.998697043,0,0.500284703,50.0284703,0,30.11609558,0,1.28110709
371.5,1,3.078777781,2.994546186,1,0.498970698,49.8970698,0,30.11609558,0,1.311126541
371.55,1,3.095067553,2.998294228,1,0.499269163,49.92691628,0,30.11609558,0,1.331089749
371.6,0,3.081061121,3.005633258,0,0.500792953,50.07929533,0,30.11609558,0,1.361044904
371.65,0,3.062618008,3.00403757,0,0.500995242,50.09952418,0,30.11609558,0,1.381071543
371.7,1,3.057439423,2.995855306,1,0.49970004,49.97000396,0,30.11609558,0,1.411130583
371.75,1,3.078777781,2.994546186,1,0.498970698,49.89706981,0,30.11609558,0,1.431122902
371.8,1,3.102069077,3.00130294,1,0.499715294,49.97152936,0,30.11609558,0,1.461063575
371.85,0,3.081061122,3.005633259,0,0.500792953,50.07929533,0,30.11609558,0,1.481049705
371.9,0,3.05493243,3.001705755,0,0.500730834,50.07308338,0,30.11609558,0,1.51109369
371.95,1,3.057439423,2.995855306,1,0.49970004,49.97000396,0,30.11609558,0,1.53112313
372,1,3.087381975,2.995962413,1,0.499004755,49.90047548,0,30.11609558,0,1.561108568
372.05,1,3.102069078,3.00130294,1,0.499715294,49.97152936,0,30.11609558,0,1.581071076
372.1,0,3.071222202,3.005453797,0,0.501029299,50.10292986,0,30.11609558,0,1.611051625
372.15,0,3.05493243,3.001705755,0,0.500730834,50.07308338,0,30.11609558,0,1.631088417
372.2,1,3.068938862,2.994366725,1,0.499207043,49.92070433,0,30.11609558,0,1.661133262
372.25,1,3.087381975,2.995962413,1,0.499004755,49.90047548,0,30.11609558,0,1.681106623
372.3,0,3.09256056,3.004144677,0,0.500299957,50.02999571,0,30.11609558,0,1.711047583
372.35,0,3.071222202,3.005453797,0,0.501029299,50.10292986,0,30.11609558,0,1.731055264
372.4,0,3.047930906,2.998697044,0,0.500284703,50.02847031,0,30.11609558,0,1.761114591
372.45,1,3.068938862,2.994366725,1,0.499207043,49.92070434,0,30.11609558,0,1.781128461
372.5,1,3.095067554,2.998294228,1,0.499269163,49.92691629,0,30.11609558,0,1.811084475
372.55,0,3.09256056,3.004144677,0,0.500299957,50.02999571,0,30.11609558,0,1.831055035
372.6,0,3.062618008,3.004037571,0,0.500995242,50.0995242,0,30.11609558,0,1.861069596
372.65,0,3.047930906,2.998697044,0,0.500284703,50.02847032,0,30.11609558,0,1.881107088
372.7,1,3.078777782,2.994546187,1,0.498970698,49.89706982,0,30.11609558,0,1.911126539
372.75,1,3.095067554,2.998294229,1,0.499269163,49.9269163,0,30.11609558,0,1.931089747
372.8,0,3.081061122,3.005633259,0,0.500792953,50.07929535,0,30.11609558,0,1.961044902
372.85,0,3.062618009,3.004037571,0,0.500995242,50.0995242,0,30.11609558,0,1.981071541
372.9,1,3.057439424,2.995855307,1,0.49970004,49.97000398,0,30.11609558,0,2.011130581
372.95,1,3.078777782,2.994546187,1,0.498970698,49.89706983,0,30.11609558,0,2.0311229
373,1,3.102069078,3.001302941,1,0.499715294,49.97152937,1,30.11609558,0,2.061063573
373.05,0,3.081061123,3.00563326,0,0.500792954,50.07929535,1,30.12487159,2.770966889,1.977244467
373.1,0,3.054932431,3.001705756,0,0.500730834,50.0730834,1,30.13845163,2.587878298,1.846600213
373.15,1,3.057439424,2.995855307,1,0.49970004,49.97000398,1,30.14700263,2.474097952,1.765411383
373.2,1,3.087381976,2.995962414,1,0.499004755,49.9004755,1,30.15913009,2.314872027,1.651794515
373.25,1,3.102069079,3.001302941,1,0.499715294,49.97152938,1,30.16677863,2.215883288,1.581160348
373.3,0,3.071222203,3.005453798,0,0.501029299,50.10292988,1,30.17764426,2.077475495,1.482398416
373.35,0,3.054932431,3.001705756,0,0.500730834,50.0730834,1,30.18450921,1.991529895,1.421071281
373.4,1,3.068938862,2.994366726,1,0.499207044,49.92070435,1,30.19427986,1.871301888,1.335281673
373.45,1,3.087381976,2.995962414,1,0.499004755,49.9004755,1,30.20046466,1.796509014,1.28191265
373.5,0,3.092560561,3.004144678,0,0.500299957,50.02999573,1,30.20928379,1.691869345,1.20724622
373.55,0,3.071222203,3.005453798,0,0.501029299,50.10292988,1,30.21487733,1.626905347,1.160890665
373.6,0,3.047930907,2.998697044,0,0.500284703,50.02847033,1,30.2228703,1.536103071,1.096098012
373.65,1,3.068938863,2.994366726,1,0.499207044,49.92070436,1,30.22795092,1.479638832,1.055807526
373.7,1,3.095067554,2.998294229,1,0.499269163,49.92691631,1,30.23522635,1.40057404,0.999390243
373.75,0,3.092560561,3.004144678,0,0.500299957,50.02999573,1,30.23986084,1.351439227,0.964329724
373.8,0,3.062618009,3.004037572,0,0.500995242,50.09952421,0,30.24651247,1.282792504,0.915346333
373.85,0,3.047930907,2.998697045,0,0.500284703,50.02847033,0,30.24687247,0,0.931107851
373.9,1,3.078777783,2.994546188,1,0.498970698,49.89706984,0,30.24687247,0,0.961127301
373.95,1,3.095067555,2.99829423,1,0.499269163,49.92691632,0,30.24687247,0,0.981090509
374,0,3.081061123,3.00563326,0,0.500792954,50.07929537,0,30.24687247,0,1.011045664
374.05,0,3.062618009,3.004037572,0,0.500995242,50.09952422,0,30.24687247,0,1.031072303
374.1,1,3.057439425,2.995855308,1,0.49970004,49.97000399,0,30.24687247,0,1.061131343
374.15,1,3.078777783,2.994546188,1,0.498970698,49.89706984,0,30.24687247,0,1.081123662
374.2,1,3.102069079,3.001302942,1,0.499715294,49.97152939,0,30.24687247,0,1.111064335
374.25,0,3.081061123,3.00563326,0,0.500792954,50.07929537,0,30.24687247,0,1.131050465
374.3,0,3.054932432,3.001705757,0,0.500730834,50.07308341,0,30.24687247,0,1.16109445
374.35,1,3.057439425,2.995855308,1,0.49970004,49.970004,0,30.24687247,0,1.18112389
374.4,1,3.087381977,2.995962415,1,0.499004755,49.90047551,0,30.24687247,0,1.211109329
374.45,1,3.102069079,3.001302942,1,0.499715294,49.97152939,0,30.24687247,0,1.231071837
374.5,0,3.071222204,3.005453799,0,0.501029299,50.10292989,0,30.24687247,0,1.261052386
374.55,0,3.054932432,3.001705757,0,0.500730834,50.07308342,0,30.24687247,0,1.281089178
374.6,1,3.068938863,2.994366726,1,0.499207044,49.92070437,0,30.24687247,0,1.311134023
374.65,1,3.087381977,2.995962415,1,0.499004755,49.90047552,0,30.24687247,0,1.331107384
374.7,0,3.092560562,3.004144679,0,0.500299957,50.02999574,0,30.24687247,0,1.361048343
374.75,0,3.071222204,3.005453799,0,0.501029299,50.1029299,0,30.24687247,0,1.381056024
374.8,0,3.047930908,2.998697045,0,0.500284703,50.02847035,0,30.24687247,0,1.411115351
374.85,1,3.068938863,2.994366727,1,0.499207044,49.92070437,0,30.24687247,0,1.431129221
374.9,1,3.095067555,2.99829423,1,0.499269163,49.92691633,0,30.24687247,0,1.461085236
374.95,0,3.092560562,3.004144679,0,0.500299957,50.02999575,0,30.24687247,0,1.481055795
375,0,3.06261801,3.004037572,0,0.500995242,50.09952423,0,30.24687247,0,1.511070357
375.05,0,3.047930908,2.998697045,0,0.500284704,50.02847035,0,30.24687247,0,1.531107849
375.1,1,3.078777783,2.994546188,1,0.498970699,49.89706985,0,30.24687247,0,1.5611273
375.15,1,3.095067555,2.99829423,1,0.499269163,49.92691633,0,30.24687247,0,1.581090508
375.2,0,3.081061124,3.005633261,0,0.500792954,50.07929538,0,30.24687247,0,1.611045663
375.25,0,3.06261801,3.004037573,0,0.500995242,50.09952423,0,30.24687247,0,1.631072301
375.3,1,3.057439426,2.995855309,1,0.49970004,49.97000401,0,30.24687247,0,1.661131342
375.35,1,3.078777783,2.994546188,1,0.498970699,49.89706986,0,30.24687247,0,1.681123661
375.4,1,3.10206908,3.001302942,1,0.499715294,49.97152941,0,30.24687247,0,1.711064334
375.45,0,3.081061124,3.005633261,0,0.500792954,50.07929538,0,30.24687247,0,1.731050463
375.5,0,3.054932432,3.001705758,0,0.500730834,50.07308343,0,30.24687247,0,1.761094448
375.55,1,3.057439426,2.995855309,1,0.49970004,49.97000401,0,30.24687247,0,1.781123889
375.6,1,3.087381978,2.995962416,1,0.499004755,49.90047553,0,30.24687247,0,1.811109327
375.65,1,3.10206908,3.001302943,1,0.499715294,49.97152941,0,30.24687247,0,1.831071835
375.7,0,3.071222205,3.0054538,0,0.501029299,50.10292991,0,30.24687247,0,1.861052384
375.75,0,3.054932433,3.001705758,0,0.500730834,50.07308343,0,30.24687247,0,1.881089176
375.8,1,3.068938864,2.994366727,1,0.499207044,49.92070438,0,30.24687247,0,1.911134021
375.85,1,3.087381978,2.995962416,1,0.499004755,49.90047553,0,30.24687247,0,1.931107382
375.9,0,3.092560562,3.00414468,0,0.500299958,50.02999576,0,30.24687247,0,1.961048342
375.95,0,3.071222205,3.0054538,0,0.501029299,50.10292991,0,30.24687247,0,1.981056023
376,0,3.047930908,2.998697046,0,0.500284704,50.02847036,0,30.24687247,0,2.01111535
376.05,1,3.068938864,2.994366727,1,0.499207044,49.92070439,0,30.24687247,0,2.03112922
376.1,1,3.095067556,2.998294231,1,0.499269163,49.92691634,1,30.24687247,0,2.061085235
376.15,0,3.092560563,3.00414468,0,0.500299958,50.02999576,1,30.25561061,2.770974419,1.97724984
376.2,0,3.062618011,3.004037573,0,0.500995242,50.09952424,1,30.26913193,2.587845663,1.846576926
376.25,0,3.047930908,2.998697046,0,0.500284704,50.02847036,1,30.27764592,2.474078165,1.765397263
376.3,1,3.078777784,2.994546189,1,0.498970699,49.89706987,1,30.2897211,2.314899613,1.651814199
376.35,1,3.095067556,2.998294231,1,0.499269163,49.92691634,1,30.29733677,2.215910246,1.581179584
376.4,0,3.081061125,3.005633262,0,0.500792954,50.07929539,1,30.30815564,2.077466069,1.48239169
376.45,0,3.062618011,3.004037573,0,0.500995242,50.09952425,1,30.31499098,1.991507172,1.421055067
376.5,1,3.057439426,2.995855309,1,0.49970004,49.97000402,1,30.32471952,1.87130017,1.335280448
376.55,1,3.078777784,2.994546189,1,0.498970699,49.89706987,1,30.33087776,1.796533256,1.281929949
376.6,1,3.102069081,3.001302943,1,0.499715294,49.97152942,1,30.3396591,1.691891149,1.207261778
376.65,0,3.081061125,3.005633262,0,0.500792954,50.0792954,1,30.34522864,1.626896521,1.160884368
376.7,0,3.054932433,3.001705758,0,0.500730834,50.07308344,1,30.35318718,1.536074401,1.096077554
376.75,1,3.057439427,2.995855309,1,0.49970004,49.97000402,1,30.35824593,1.479633032,1.055803387
376.8,1,3.087381978,2.995962416,1,0.499004755,49.90047554,1,30.36549021,1.400608265,0.999414664
376.85,1,3.102069081,3.001302943,1,0.499715294,49.97152942,1,30.37010492,1.351460517,0.964344915
376.9,0,3.071222205,3.0054538,0,0.501029299,50.10292992,0,30.37672802,1.282766301,0.915327636
376.95,0,3.054932433,3.001705759,0,0.500730834,50.07308344,0,30.37708647,0,0.93108854
377,1,3.068938865,2.994366728,1,0.499207044,49.9207044,0,30.37708647,0,0.961133385
377.05,1,3.087381978,2.995962416,1,0.499004755,49.90047554,0,30.37708647,0,0.981106746
377.1,0,3.092560563,3.00414468,0,0.500299958,50.02999577,0,30.37708647,0,1.011047706
377.15,0,3.071222205,3.005453801,0,0.501029299,50.10292992,0,30.37708647,0,1.031055387
377.2,0,3.047930909,2.998697047,0,0.500284704,50.02847037,0,30.37708647,0,1.061114714
377.25,1,3.068938865,2.994366728,1,0.499207044,49.9207044,0,30.37708647,0,1.081128584
377.3,1,3.095067557,2.998294231,1,0.499269164,49.92691635,0,30.37708647,0,1.111084599
377.35,0,3.092560563,3.00414468,0,0.500299958,50.02999577,0,30.37708647,0,1.131055158
377.4,0,3.062618011,3.004037574,0,0.500995243,50.09952426,0,30.37708647,0,1.16106972
377.45,0,3.047930909,2.998697047,0,0.500284704,50.02847038,0,30.37708647,0,1.181107212
377.5,1,3.078777785,2.99454619,1,0.498970699,49.89706988,0,30.37708647,0,1.211126662
377.55,1,3.095067557,2.998294232,1,0.499269164,49.92691636,0,30.37708647,0,1.23108987
377.6,0,3.081061125,3.005633262,0,0.500792954,50.07929541,0,30.37708647,0,1.261045025
377.65,0,3.062618012,3.004037574,0,0.500995243,50.09952426,0,30.37708647,0,1.281071664
377.7,1,3.057439427,2.99585531,1,0.49970004,49.97000403,0,30.37708647,0,1.311130704
377.75,1,3.078777785,2.99454619,1,0.498970699,49.89706988,0,30.37708647,0,1.331123023
377.8,1,3.102069081,3.001302944,1,0.499715294,49.97152943,0,30.37708647,0,1.361063696
377.85,0,3.081061125,3.005633262,0,0.500792954,50.07929541,0,30.37708647,0,1.381049826
377.9,0,3.054932434,3.001705759,0,0.500730835,50.07308345,0,30.37708647,0,1.411093811
377.95,1,3.057439427,2.99585531,1,0.49970004,49.97000404,0,30.37708647,0,1.431123252
378,1,3.087381979,2.995962417,1,0.499004756,49.90047555,0,30.37708647,0,1.46110869
378.05,1,3.102069081,3.001302944,1,0.499715294,49.97152943,0,30.37708647,0,1.481071198
378.1,0,3.071222206,3.005453801,0,0.501029299,50.10292993,0,30.37708647,0,1.511051747
378.15,0,3.054932434,3.001705759,0,0.500730835,50.07308346,0,30.37708647,0,1.531088539
378.2,1,3.068938865,2.994366728,1,0.499207044,49.92070441,0,30.37708647,0,1.561133384
378.25,1,3.087381979,2.995962417,1,0.499004756,49.90047556,0,30.37708647,0,1.581106745
378.3,0,3.092560564,3.004144681,0,0.500299958,50.02999578,0,30.37708647,0,1.611047705
378.35,0,3.071222206,3.005453801,0,0.501029299,50.10292993,0,30.37708647,0,1.631055386
378.4,0,3.047930909,2.998697047,0,0.500284704,50.02847039,0,30.37708647,0,1.661114713
378.45,1,3.068938865,2.994366728,1,0.499207044,49.92070441,0,30.37708647,0,1.681128583
378.5,1,3.095067557,2.998294232,1,0.499269164,49.92691637,0,30.37708647,0,1.711084598
378.55,0,3.092560564,3.004144681,0,0.500299958,50.02999578,0,30.37708647,0,1.731055157
378.6,0,3.062618012,3.004037574,0,0.500995243,50.09952427,0,30.37708647,0,1.761069719
378.65,0,3.04793091,2.998697047,0,0.500284704,50.02847039,0,30.37708647,0,1.781107211
378.7,1,3.078777785,2.99454619,1,0.498970699,49.89706989,0,30.37708647,0,1.811126661
378.75,1,3.095067557,2.998294232,1,0.499269164,49.92691637,0,30.37708647,0,1.831089869
378.8,0,3.081061126,3.005633263,0,0.500792954,50.07929542,0,30.37708647,0,1.861045024
378.85,0,3.062618012,3.004037574,0,0.500995243,50.09952427,0,30.37708647,0,1.881071663
378.9,1,3.057439428,2.99585531,1,0.49970004,49.97000404,0,30.37708647,0,1.911130703
378.95,1,3.078777785,2.99454619,1,0.498970699,49.89706989,0,30.37708647,0,1.931123022
379,1,3.102069082,3.001302944,1,0.499715294,49.97152944,0,30.37708647,0,1.961063695
379.05,0,3.081061126,3.005633263,0,0.500792954,50.07929542,0,30.37708647,0,1.981049825
379.1,0,3.054932434,3.001705759,0,0.500730835,50.07308346,0,30.37708647,0,2.01109381
379.15,1,3.057439428,2.995855311,1,0.49970004,49.97000405,0,30.37708647,0,2.031123251
379.2,1,3.087381979,2.995962417,1,0.499004756,49.90047556,1,30.37708647,0,2.061108689
379.25,1,3.102069082,3.001302944,1,0.499715294,49.97152944,1,30.38578725,2.770994574,1.977264222
379.3,0,3.071222206,3.005453801,0,0.501029299,50.10292994,1,30.39925066,2.587818416,1.846557483
379.35,0,3.054932434,3.00170576,0,0.500730835,50.07308347,1,30.40772812,2.474051527,1.765378256
379.4,1,3.068938866,2.994366729,1,0.499207044,49.92070442,1,30.41975162,2.314909332,1.651821134
379.45,1,3.08738198,2.995962417,1,0.499004756,49.90047557,1,30.4273348,2.215933247,1.581195996
379.5,0,3.092560564,3.004144681,0,0.500299958,50.02999579,1,30.43810753,2.077468042,1.482393098
379.55,0,3.071222206,3.005453802,0,0.501029299,50.10292994,1,30.44491365,1.991483171,1.421037941
379.6,0,3.04793091,2.998697048,0,0.500284704,50.0284704,1,30.45460057,1.871278588,1.335265048
379.65,1,3.068938866,2.994366729,1,0.499207044,49.92070442,1,30.46073253,1.796542292,1.281936396
379.7,1,3.095067558,2.998294233,1,0.499269164,49.92691638,1,30.46947655,1.691920013,1.207282374
379.75,0,3.092560564,3.004144681,0,0.500299958,50.02999579,1,30.47502242,1.626902505,1.160888638
379.8,0,3.062618012,3.004037575,0,0.500995243,50.09952428,1,30.48294701,1.536040344,1.096053253
379.85,0,3.04793091,2.998697048,0,0.500284704,50.0284704,1,30.48798413,1.4796119,1.055788308
379.9,1,3.078777786,2.994546191,1,0.498970699,49.8970699,1,30.4951976,1.400634614,0.999433466
379.95,1,3.095067558,2.998294233,1,0.499269164,49.92691638,1,30.49979278,1.351486306,0.964363317
380,0,3.081061126,3.005633263,0,0.500792954,50.07929543,0,30.50638777,1.282755801,0.915320143
380.05,0,3.062618013,3.004037575,0,0.500995243,50.09952428,0,30.50674469,0,0.93107093
380.1,1,3.057439428,2.995855311,1,0.499700041,49.97000405,0,30.50674469,0,0.96112997
380.15,1,3.078777786,2.994546191,1,0.498970699,49.8970699,0,30.50674469,0,0.981122289
380.2,1,3.102069082,3.001302945,1,0.499715295,49.97152945,0,30.50674469,0,1.011062962
380.25,0,3.081061126,3.005633263,0,0.500792954,50.07929543,0,30.50674469,0,1.031049092
380.3,0,3.054932435,3.00170576,0,0.500730835,50.07308347,0,30.50674469,0,1.061093077
380.35,1,3.057439428,2.995855311,1,0.499700041,49.97000406,0,30.50674469,0,1.081122517
380.4,1,3.08738198,2.995962418,1,0.499004756,49.90047557,0,30.50674469,0,1.111107956
380.45,1,3.102069082,3.001302945,1,0.499715295,49.97152945,0,30.50674469,0,1.131070463
380.5,0,3.071222207,3.005453802,0,0.5010293,50.10292995,0,30.50674469,0,1.161051013
380.55,0,3.054932435,3.00170576,0,0.500730835,50.07308347,0,30.50674469,0,1.181087805
380.6,1,3.068938866,2.994366729,1,0.499207044,49.92070443,0,30.50674469,0,1.21113265
380.65,1,3.08738198,2.995962418,1,0.499004756,49.90047558,0,30.50674469,0,1.231106011
380.7,0,3.092560565,3.004144682,0,0.500299958,50.0299958,0,30.50674469,0,1.26104697
380.75,0,3.071222207,3.005453802,0,0.5010293,50.10292995,0,30.50674469,0,1.281054651
380.8,0,3.04793091,2.998697048,0,0.500284704,50.0284704,0,30.50674469,0,1.311113978
380.85,1,3.068938866,2.994366729,1,0.499207044,49.92070443,0,30.50674469,0,1.331127848
380.9,1,3.095067558,2.998294233,1,0.499269164,49.92691638,0,30.50674469,0,1.361083863
380.95,0,3.092560565,3.004144682,0,0.500299958,50.0299958,0,30.50674469,0,1.381054423
381,0,3.062618013,3.004037575,0,0.500995243,50.09952429,0,30.50674469,0,1.411068984
381.05,0,3.04793091,2.998697048,0,0.500284704,50.02847041,0,30.50674469,0,1.431106476
381.1,1,3.078777786,2.994546191,1,0.498970699,49.89706991,0,30.50674469,0,1.461125927
381.15,1,3.095067558,2.998294233,1,0.499269164,49.92691639,0,30.50674469,0,1.481089135
381.2,0,3.081061127,3.005633264,0,0.500792954,50.07929544,0,30.50674469,0,1.51104429
381.25,0,3.062618013,3.004037575,0,0.500995243,50.09952429,0,30.50674469,0,1.531070929
381.3,1,3.057439429,2.995855311,1,0.499700041,49.97000406,0,30.50674469,0,1.561129969
381.35,1,3.078777786,2.994546191,1,0.498970699,49.89706991,0,30.50674469,0,1.581122288
381.4,1,3.102069083,3.001302945,1,0.499715295,49.97152946,0,30.50674469,0,1.611062961
381.45,0,3.081061127,3.005633264,0,0.500792954,50.07929544,0,30.50674469,0,1.631049091
381.5,0,3.054932435,3.00170576,0,0.500730835,50.07308348,0,30.50674469,0,1.661093076
381.55,1,3.057439429,2.995855311,1,0.499700041,49.97000406,0,30.50674469,0,1.681122516
381.6,1,3.08738198,2.995962418,1,0.499004756,49.90047558,0,30.50674469,0,1.711107955
381.65,1,3.102069083,3.001302945,1,0.499715295,49.97152946,0,30.50674469,0,1.731070463
381.7,0,3.071222207,3.005453802,0,0.5010293,50.10292996,0,30.50674469,0,1.761051012
381.75,0,3.054932435,3.00170576,0,0.500730835,50.07308348,0,30.50674469,0,1.781087804
381.8,1,3.068938867,2.99436673,1,0.499207044,49.92070443,0,30.50674469,0,1.811132649
381.85,1,3.08738198,2.995962418,1,0.499004756,49.90047558,0,30.50674469,0,1.83110601
381.9,0,3.092560565,3.004144682,0,0.500299958,50.02999581,0,30.50674469,0,1.861046969
381.95,0,3.071222207,3.005453802,0,0.5010293,50.10292996,0,30.50674469,0,1.88105465
382,0,3.047930911,2.998697048,0,0.500284704,50.02847041,0,30.50674469,0,1.911113977
382.05,1,3.068938867,2.99436673,1,0.499207044,49.92070444,0,30.50674469,0,1.931127847
382.1,1,3.095067558,2.998294233,1,0.499269164,49.92691639,0,30.50674469,0,1.961083862
382.15,0,3.092560565,3.004144682,0,0.500299958,50.02999581,0,30.50674469,0,1.981054422
382.2,0,3.062618013,3.004037576,0,0.500995243,50.09952429,0,30.50674469,0,2.011068983
382.25,0,3.047930911,2.998697049,0,0.500284704,50.02847041,0,30.50674469,0,2.031106475
382.3,1,3.078777786,2.994546191,1,0.498970699,49.89706992,1,30.50674469,0,2.061125926
382.35,1,3.095067559,2.998294233,1,0.499269164,49.92691639,1,30.51540858,2.771018396,1.97728122
382.4,0,3.081061127,3.005633264,0,0.500792954,50.07929544,1,30.52881485,2.587806108,1.846548701
382.45,0,3.062618013,3.004037576,0,0.500995243,50.09952429,1,30.53725628,2.474026079,1.765360097
382.5,1,3.057439429,2.995855312,1,0.499700041,49.97000407,1,30.54922872,2.31490511,1.651818121
382.55,1,3.078777787,2.994546192,1,0.498970699,49.89706992,1,30.55677979,2.21595512,1.581211605
382.6,1,3.102069083,3.001302946,1,0.499715295,49.97152947,1,30.56750702,2.077487668,1.482407103
382.65,0,3.081061127,3.005633264,0,0.500792954,50.07929544,1,30.57428435,1.991472287,1.421030174
382.7,0,3.054932435,3.001705761,0,0.500730835,50.07308349,1,30.58393019,1.871248025,1.335243239
382.75,1,3.057439429,2.995855312,1,0.499700041,49.97000407,1,30.59003616,1.796534701,1.28193098
382.8,1,3.087381981,2.995962419,1,0.499004756,49.90047559,1,30.59874328,1.691952592,1.207305621
382.85,1,3.102069083,3.001302946,1,0.499715295,49.97152947,1,30.60426582,1.626922239,1.160902719
382.9,0,3.071222208,3.005453803,0,0.5010293,50.10292997,1,30.61215694,1.536012711,1.096033535
382.95,0,3.054932436,3.001705761,0,0.500730835,50.07308349,1,30.6171727,1.479584897,1.05576904
383,1,3.068938867,2.99436673,1,0.499207044,49.92070444,1,30.6243557,1.400643999,0.999440162
383.05,1,3.087381981,2.995962419,1,0.499004756,49.90047559,1,30.62893155,1.35150899,0.964379503
383.1,0,3.092560565,3.004144683,0,0.500299958,50.02999582,0,30.63549881,1.282757482,0.915321343
