time,Tank1WaterLevel,Tank2WaterLevel,Tank1InFlow,Tank2OutFlow,Tank3OutFlow,Tank2.level,wt3_valve
626.95,3.081061111,3.005633249,0,0.500792951,0,289.6655308,0
627,3.05493242,3.001705745,0,0.500730832,0,289.6955748,0
627.05,3.057439413,2.995855296,1,0.499700038,0,289.7156043,0
627.1,3.087381965,2.995962403,1,0.499004753,0,289.7455897,0
627.15,3.102069068,3.00130293,1,0.499715292,0,289.7655522,0
627.2,3.071222192,3.005453787,0,0.501029297,0,289.7955328,0
627.25,3.05493242,3.001705746,0,0.500730832,0,289.8155695,0
627.3,3.068938852,2.994366715,1,0.499207041,0,289.8456144,0
627.35,3.087381965,2.995962404,1,0.499004753,0,289.8655878,0
627.4,3.09256055,3.004144668,0,0.500299955,0,289.8955287,0
627.45,3.071222193,3.005453788,0,0.501029297,0,289.9155364,0
627.5,3.047930896,2.998697034,0,0.500284701,0,289.9455957,0
627.55,3.068938852,2.994366715,1,0.499207041,0,289.9656096,0
627.6,3.095067544,2.998294219,1,0.499269161,0,289.9955656,0
627.65,3.092560551,3.004144668,0,0.500299955,0,290.0155362,0
627.7,3.062617999,3.004037561,0,0.50099524,0,290.0455507,0
627.75,3.047930897,2.998697034,0,0.500284701,0,290.0655882,0
627.8,3.078777772,2.994546177,1,0.498970696,0,290.0956077,0
627.85,3.095067544,2.998294219,1,0.499269161,0,290.1155709,0
627.9,3.081061113,3.00563325,0,0.500792952,0,290.145526,0
627.95,3.062617999,3.004037562,0,0.50099524,0,290.1655527,0
628,3.057439415,2.995855298,1,0.499700038,0,290.1956117,0
628.05,3.078777773,2.994546178,1,0.498970696,0,290.215604,0
628.1,3.102069069,3.001302932,1,0.499715292,0,290.2455447,0
628.15,3.081061113,3.005633251,0,0.500792952,0,290.2655308,0
628.2,3.054932422,3.001705747,0,0.500730832,0,290.2955748,0
628.25,3.057439415,2.995855298,1,0.499700038,0,290.3156043,0
628.3,3.087381967,2.995962405,1,0.499004753,0,290.3455897,0
628.35,3.10206907,3.001302932,1,0.499715292,0,290.3655522,0
628.4,3.071222194,3.005453789,0,0.501029297,0,290.3955327,0
628.45,3.054932422,3.001705748,0,0.500730832,0,290.4155695,0
628.5,3.068938854,2.994366717,1,0.499207042,0,290.4456144,0
628.55,3.087381968,2.995962406,1,0.499004753,0,290.4655877,0
628.6,3.092560552,3.00414467,0,0.500299956,0,290.4955287,0
628.65,3.071222195,3.00545379,0,0.501029297,0,290.5155364,0
628.7,3.047930898,2.998697036,0,0.500284702,0,290.5455957,0
628.75,3.068938854,2.994366717,1,0.499207042,0,290.5656096,0
628.8,3.095067546,2.998294221,1,0.499269161,0,290.5955656,0
628.85,3.092560553,3.00414467,0,0.500299956,0,290.6155362,0
628.9,3.062618001,3.004037563,0,0.50099524,0,290.6455507,0
628.95,3.047930898,2.998697036,0,0.500284702,0,290.6655882,0
629,3.078777774,2.994546179,1,0.498970697,0,290.6956077,0
629.05,3.095067546,2.998294221,1,0.499269162,0,290.7155709,0
629.1,3.081061115,3.005633252,0,0.500792952,0,290.745526,0
629.15,3.062618001,3.004037564,0,0.500995241,0,290.7655527,0
629.2,3.057439417,2.9958553,1,0.499700038,0,290.7956117,0
629.25,3.078777775,2.99454618,1,0.498970697,0,290.815604,0
629.3,3.102069071,3.001302934,1,0.499715292,0,290.8455447,0
629.35,3.081061115,3.005633253,0,0.500792952,0,290.8655308,0
629.4,3.054932424,3.001705749,0,0.500730833,0,290.8955748,0
629.45,3.057439417,2.9958553,1,0.499700038,0,290.9156043,0
629.5,3.087381969,2.995962407,1,0.499004754,0,290.9455897,0
629.55,3.102069072,3.001302934,1,0.499715292,0,290.9655522,0
629.6,3.071222196,3.005453791,0,0.501029297,0,290.9955327,0
629.65,3.054932424,3.001705749,0,0.500730833,0,291.0155695,0
629.7,3.068938856,2.994366719,1,0.499207042,0,291.0456144,0
629.75,3.087381969,2.995962407,1,0.499004754,0,291.0655877,0
629.8,3.092560554,3.004144671,0,0.500299956,0,291.0955287,0
629.85,3.071222196,3.005453792,0,0.501029297,0,291.1155364,0
629.9,3.0479309,2.998697038,0,0.500284702,0,291.1455957,0
629.95,3.068938856,2.994366719,1,0.499207042,0,291.1656096,0
630,3.095067548,2.998294223,1,0.499269162,0,291.1955656,0
630.05,3.092560554,3.004144672,0,0.500299956,0,291.2155362,0
630.1,3.062618003,3.004037565,0,0.500995241,0,291.2455507,0
630.15,3.0479309,2.998697038,0,0.500284702,0,291.2655882,0
630.2,3.078777776,2.994546181,1,0.498970697,0,291.2956077,0
630.25,3.095067548,2.998294223,1,0.499269162,0,291.3155709,0
630.3,3.081061117,3.005633254,0,0.500792952,0,291.345526,0
630.35,3.062618003,3.004037565,0,0.500995241,0,291.3655527,0
630.4,3.057439419,2.995855302,1,0.499700039,0,291.3956117,0
630.45,3.078777776,2.994546181,1,0.498970697,0,291.415604,0
630.5,3.102069073,3.001302935,1,0.499715293,0,291.4455447,0
630.55,3.081061117,3.005633254,0,0.500792952,0,291.4655308,0
630.6,3.054932425,3.001705751,0,0.500730833,0,291.4955748,0
630.65,3.057439419,2.995855302,1,0.499700039,0,291.5156042,0
630.7,3.087381971,2.995962409,1,0.499004754,0,291.5455897,0
630.75,3.102069073,3.001302936,1,0.499715293,0,291.5655522,0
630.8,3.071222198,3.005453793,0,0.501029298,0,291.5955327,0
630.85,3.054932426,3.001705751,0,0.500730833,0,291.6155695,0
630.9,3.068938857,2.99436672,1,0.499207042,0,291.6456144,0
630.95,3.087381971,2.995962409,1,0.499004754,0,291.6655877,0
631,3.092560556,3.004144673,0,0.500299956,0,291.6955287,0
631.05,3.071222198,3.005453793,0,0.501029298,0,291.7155364,0
631.1,3.047930901,2.998697039,0,0.500284702,0,291.7455957,0
631.15,3.068938857,2.994366721,1,0.499207043,0,291.7656096,0
631.2,3.095067549,2.998294224,1,0.499269162,0,291.7955656,0
631.25,3.092560556,3.004144673,0,0.500299956,0,291.8155362,0
631.3,3.062618004,3.004037567,0,0.500995241,0,291.8455507,0
631.35,3.047930902,2.99869704,0,0.500284702,0,291.8655882,0
631.4,3.078777777,2.994546183,1,0.498970697,0,291.8956077,0
631.45,3.09506755,2.998294225,1,0.499269162,0,291.9155709,0
631.5,3.081061118,3.005633255,0,0.500792953,0,291.945526,0
631.55,3.062618004,3.004037567,0,0.500995241,0,291.9655527,0
631.6,3.05743942,2.995855303,1,0.499700039,0,291.9956117,0
631.65,3.078777778,2.994546183,1,0.498970697,0,292.015604,0
631.7,3.102069074,3.001302937,1,0.499715293,0,292.0455447,0
631.75,3.081061118,3.005633256,0,0.500792953,0,292.0655308,0
631.8,3.054932427,3.001705752,0,0.500730833,0,292.0955748,0
631.85,3.05743942,2.995855303,1,0.499700039,0,292.1156042,0
631.9,3.087381972,2.99596241,1,0.499004754,0,292.1455897,0
631.95,3.102069075,3.001302937,1,0.499715293,0,292.1655522,0
632,3.071222199,3.005453794,0,0.501029298,0,292.1955327,0
632.05,3.054932427,3.001705752,0,0.500730833,0,292.2155695,0
632.1,3.068938859,2.994366722,1,0.499207043,0,292.2456144,0
632.15,3.087381972,2.99596241,1,0.499004754,0,292.2655877,0
632.2,3.092560557,3.004144674,0,0.500299957,0,292.2955287,0
632.25,3.071222199,3.005453795,0,0.501029298,0,292.3155364,0
632.3,3.047930903,2.998697041,0,0.500284703,0,292.3455957,0
632.35,3.068938859,2.994366722,1,0.499207043,0,292.3656096,0
632.4,3.095067551,2.998294226,1,0.499269162,0,292.3955656,0
632.45,3.092560557,3.004144675,0,0.500299957,0,292.4155361,0
632.5,3.062618006,3.004037568,0,0.500995241,0,292.4455507,0
632.55,3.047930903,2.998697041,0,0.500284703,0,292.4655882,0
632.6,3.078777779,2.994546184,1,0.498970698,0,292.4956077,0
632.65,3.095067551,2.998294226,1,0.499269162,0,292.5155709,0
632.7,3.08106112,3.005633257,0,0.500792953,0,292.545526,0
632.75,3.062618006,3.004037568,0,0.500995241,0,292.5655527,0
632.8,3.057439421,2.995855304,1,0.499700039,0,292.5956117,0
632.85,3.078777779,2.994546184,1,0.498970698,0,292.615604,0
632.9,3.102069076,3.001302938,1,0.499715293,0,292.6455447,0
632.95,3.08106112,3.005633257,0,0.500792953,0,292.6655308,0
633,3.054932428,3.001705753,0,0.500730833,0,292.6955748,0
633.05,3.057439422,2.995855305,1,0.499700039,0,292.7156042,0
633.1,3.087381973,2.995962411,1,0.499004754,0,292.7455897,0
633.15,3.102069076,3.001302938,1,0.499715293,0,292.7655522,0
633.2,3.0712222,3.005453796,0,0.501029298,0,292.7955327,0
633.25,3.054932428,3.001705754,0,0.500730833,0,292.8155695,0
633.3,3.06893886,2.994366723,1,0.499207043,0,292.8456144,0
633.35,3.087381974,2.995962412,1,0.499004754,0,292.8655877,0
633.4,3.092560558,3.004144676,0,0.500299957,0,292.8955287,0
633.45,3.071222201,3.005453796,0,0.501029298,0,292.9155364,0
633.5,3.047930904,2.998697042,0,0.500284703,0,292.9455957,0
633.55,3.06893886,2.994366723,1,0.499207043,0,292.9656096,0
633.6,3.095067552,2.998294227,1,0.499269163,0,292.9955656,0
633.65,3.092560558,3.004144676,0,0.500299957,0,293.0155361,0
633.7,3.062618007,3.004037569,0,0.500995242,0,293.0455507,0
633.75,3.047930904,2.998697042,0,0.500284703,0,293.0655882,0
633.8,3.07877778,2.994546185,1,0.498970698,0,293.0956077,0
633.85,3.095067552,2.998294227,1,0.499269163,0,293.1155709,0
633.9,3.081061121,3.005633258,0,0.500792953,0,293.145526,0
633.95,3.062618007,3.004037569,0,0.500995242,0,293.1655527,0
634,3.057439423,2.995855305,1,0.499700039,0,293.1956117,0
634.05,3.07877778,2.994546185,1,0.498970698,0,293.215604,0
634.1,3.102069077,3.001302939,1,0.499715293,0,293.2455447,0
634.15,3.081061121,3.005633258,0,0.500792953,0,293.2655308,0
634.2,3.054932429,3.001705755,0,0.500730834,0,293.2955748,0
634.25,3.057439423,2.995855306,1,0.499700039,0,293.3156042,0
634.3,3.087381975,2.995962412,1,0.499004755,0,293.3455897,0
634.35,3.102069077,3.00130294,1,0.499715293,0,293.3655522,0
634.4,3.071222201,3.005453797,0,0.501029298,0,293.3955327,0
634.45,3.054932429,3.001705755,0,0.500730834,0,293.4155695,0
634.5,3.068938861,2.994366724,1,0.499207043,0,293.4456144,0
634.55,3.087381975,2.995962413,1,0.499004755,0,293.4655877,0
634.6,3.092560559,3.004144677,0,0.500299957,0,293.4955287,0
634.65,3.071222202,3.005453797,0,0.501029298,0,293.5155364,0
634.7,3.047930905,2.998697043,0,0.500284703,0,293.5455957,0
634.75,3.068938861,2.994366724,1,0.499207043,0,293.5656096,0
634.8,3.095067553,2.998294228,1,0.499269163,0,293.5955656,0
634.85,3.09256056,3.004144677,0,0.500299957,0,293.6155361,0
634.9,3.062618008,3.00403757,0,0.500995242,0,293.6455507,0
634.95,3.047930905,2.998697043,0,0.500284703,0,293.6655882,0
635,3.078777781,2.994546186,1,0.498970698,0,293.6956076,0
635.05,3.095067553,2.998294228,1,0.499269163,0,293.7155709,0
635.1,3.081061122,3.005633259,0,0.500792953,0,293.745526,0
635.15,3.062618008,3.00403757,0,0.500995242,0,293.7655527,0
635.2,3.057439424,2.995855307,1,0.49970004,0,293.7956117,0
635.25,3.078777781,2.994546186,1,0.498970698,0,293.815604,0
635.3,3.102069078,3.00130294,1,0.499715294,0,293.8455447,0
635.35,3.081061122,3.005633259,0,0.500792953,0,293.8655308,0
635.4,3.05493243,3.001705756,0,0.500730834,0,293.8955748,0
635.45,3.057439424,2.995855307,1,0.49970004,0,293.9156042,0
635.5,3.087381976,2.995962413,1,0.499004755,0,293.9455897,0
635.55,3.102069078,3.001302941,1,0.499715294,0,293.9655522,0
635.6,3.071222202,3.005453798,0,0.501029299,0,293.9955327,0
635.65,3.05493243,3.001705756,0,0.500730834,0,294.0155695,0
635.7,3.068938862,2.994366725,1,0.499207043,0,294.0456144,0
635.75,3.087381976,2.995962414,1,0.499004755,0,294.0655877,0
635.8,3.09256056,3.004144678,0,0.500299957,0,294.0955287,0
635.85,3.071222203,3.005453798,0,0.501029299,0,294.1155364,0
635.9,3.047930906,2.998697044,0,0.500284703,0,294.1455957,0
635.95,3.068938862,2.994366725,1,0.499207043,0,294.1656096,0
636,3.095067554,2.998294229,1,0.499269163,0,294.1955656,0
636.05,3.092560561,3.004144678,0,0.500299957,0,294.2155361,0
636.1,3.062618009,3.004037571,0,0.500995242,0,294.2455507,0
636.15,3.047930906,2.998697044,0,0.500284703,0,294.2655882,0
636.2,3.078777782,2.994546187,1,0.498970698,0,294.2956076,0
636.25,3.095067554,2.998294229,1,0.499269163,0,294.3155709,0
636.3,3.081061123,3.00563326,0,0.500792954,0,294.345526,0
636.35,3.062618009,3.004037571,0,0.500995242,0,294.3655526,0
636.4,3.057439425,2.995855307,1,0.49970004,0,294.3956117,0
636.45,3.078777782,2.994546187,1,0.498970698,0,294.415604,0
636.5,3.102069079,3.001302941,1,0.499715294,0,294.4455447,0
636.55,3.081061123,3.00563326,0,0.500792954,0,294.4655308,0
636.6,3.054932431,3.001705757,0,0.500730834,0,294.4955748,0
636.65,3.057439425,2.995855308,1,0.49970004,0,294.5156042,0
636.7,3.087381976,2.995962414,1,0.499004755,0,294.5455897,0
636.75,3.102069079,3.001302941,1,0.499715294,0,294.5655522,0
636.8,3.071222203,3.005453799,0,0.501029299,0,294.5955327,0
636.85,3.054932431,3.001705757,0,0.500730834,0,294.6155695,0
636.9,3.068938863,2.994366726,1,0.499207044,0,294.6456144,0
636.95,3.087381977,2.995962415,1,0.499004755,0,294.6655877,0
637,3.092560561,3.004144678,0,0.500299957,0,294.6955287,0
637.05,3.071222204,3.005453799,0,0.501029299,0,294.7155364,0
637.1,3.047930907,2.998697045,0,0.500284703,0,294.7455957,0
637.15,3.068938863,2.994366726,1,0.499207044,0,294.7656096,0
637.2,3.095067555,2.99829423,1,0.499269163,0,294.7955656,0
637.25,3.092560561,3.004144679,0,0.500299957,0,294.8155361,0
637.3,3.06261801,3.004037572,0,0.500995242,0,294.8455507,0
637.35,3.047930907,2.998697045,0,0.500284703,0,294.8655882,0
637.4,3.078777783,2.994546188,1,0.498970698,0,294.8956076,0
637.45,3.095067555,2.99829423,1,0.499269163,0,294.9155709,0
637.5,3.081061124,3.005633261,0,0.500792954,0,294.945526,0
637.55,3.06261801,3.004037572,0,0.500995242,0,294.9655526,0
637.6,3.057439425,2.995855308,1,0.49970004,0,294.9956117,0
637.65,3.078777783,2.994546188,1,0.498970698,0,295.015604,0
637.7,3.10206908,3.001302942,1,0.499715294,0,295.0455447,0
637.75,3.081061124,3.005633261,0,0.500792954,0,295.0655308,0
637.8,3.054932432,3.001705757,0,0.500730834,0,295.0955748,0
637.85,3.057439425,2.995855308,1,0.49970004,0,295.1156042,0
637.9,3.087381977,2.995962415,1,0.499004755,0,295.1455897,0
637.95,3.10206908,3.001302942,1,0.499715294,0,295.1655522,0
638,3.071222204,3.005453799,0,0.501029299,0,295.1955327,0
638.05,3.054932432,3.001705757,0,0.500730834,0,295.2155695,0
638.1,3.068938864,2.994366727,1,0.499207044,0,295.2456144,0
638.15,3.087381977,2.995962415,1,0.499004755,0,295.2655877,0
638.2,3.092560562,3.004144679,0,0.500299958,0,295.2955287,0
638.25,3.071222204,3.005453799,0,0.501029299,0,295.3155364,0
638.3,3.047930908,2.998697046,0,0.500284704,0,295.3455957,0
638.35,3.068938864,2.994366727,1,0.499207044,0,295.3656096,0
638.4,3.095067556,2.99829423,1,0.499269163,0,295.3955656,0
638.45,3.092560562,3.004144679,0,0.500299958,0,295.4155361,0
638.5,3.06261801,3.004037573,0,0.500995242,0,295.4455507,0
638.55,3.047930908,2.998697046,0,0.500284704,0,295.4655882,0
638.6,3.078777784,2.994546189,1,0.498970699,0,295.4956076,0
638.65,3.095067556,2.998294231,1,0.499269163,0,295.5155709,0
638.7,3.081061124,3.005633261,0,0.500792954,0,295.545526,0
638.75,3.062618011,3.004037573,0,0.500995242,0,295.5655526,0
638.8,3.057439426,2.995855309,1,0.49970004,0,295.5956117,0
638.85,3.078777784,2.994546189,1,0.498970699,0,295.615604,0
638.9,3.10206908,3.001302943,1,0.499715294,0,295.6455447,0
638.95,3.081061124,3.005633262,0,0.500792954,0,295.6655308,0
639,3.054932433,3.001705758,0,0.500730834,0,295.6955748,0
639.05,3.057439426,2.995855309,1,0.49970004,0,295.7156042,0
639.1,3.087381978,2.995962416,1,0.499004755,0,295.7455897,0
639.15,3.10206908,3.001302943,1,0.499715294,0,295.7655522,0
639.2,3.071222205,3.0054538,0,0.501029299,0,295.7955327,0
639.25,3.054932433,3.001705758,0,0.500730834,0,295.8155695,0
639.3,3.068938864,2.994366727,1,0.499207044,0,295.8456144,0
639.35,3.087381978,2.995962416,1,0.499004755,0,295.8655877,0
639.4,3.092560563,3.00414468,0,0.500299958,0,295.8955287,0
639.45,3.071222205,3.0054538,0,0.501029299,0,295.9155364,0
639.5,3.047930909,2.998697046,0,0.500284704,0,295.9455957,0
639.55,3.068938864,2.994366728,1,0.499207044,0,295.9656096,0
639.6,3.095067556,2.998294231,1,0.499269163,0,295.9955656,0
639.65,3.092560563,3.00414468,0,0.500299958,0,296.0155361,0
639.7,3.062618011,3.004037573,0,0.500995242,0,296.0455507,0
639.75,3.047930909,2.998697046,0,0.500284704,0,296.0655882,0
639.8,3.078777784,2.994546189,1,0.498970699,0,296.0956076,0
639.85,3.095067556,2.998294231,1,0.499269164,0,296.1155709,0
639.9,3.081061125,3.005633262,0,0.500792954,0,296.145526,0
639.95,3.062618011,3.004037573,0,0.500995243,0,296.1655526,0
640,3.057439427,2.99585531,1,0.49970004,0,296.1956117,0
640.05,3.078777784,2.994546189,1,0.498970699,0,296.215604,0
640.1,3.102069081,3.001302943,1,0.499715294,0,296.2455447,0
640.15,3.081061125,3.005633262,0,0.500792954,0,296.2655308,0
640.2,3.054932433,3.001705759,0,0.500730834,0,296.2955748,0
640.25,3.057439427,2.99585531,1,0.49970004,0,296.3156042,0
640.3,3.087381979,2.995962417,1,0.499004755,0,296.3455897,0
640.35,3.102069081,3.001302944,1,0.499715294,0,296.3655522,0
640.4,3.071222206,3.005453801,0,0.501029299,0,296.3955327,0
640.45,3.054932433,3.001705759,0,0.500730834,0,296.4155695,0
640.5,3.068938865,2.994366728,1,0.499207044,0,296.4456144,0
640.55,3.087381979,2.995962417,1,0.499004755,0,296.4655877,0
640.6,3.092560563,3.004144681,0,0.500299958,0,296.4955287,0
640.65,3.071222206,3.005453801,0,0.501029299,0,296.5155364,0
640.7,3.047930909,2.998697047,0,0.500284704,0,296.5455957,0
640.75,3.068938865,2.994366728,1,0.499207044,0,296.5656096,0
640.8,3.095067557,2.998294232,1,0.499269164,0,296.5955656,0
640.85,3.092560563,3.004144681,0,0.500299958,0,296.6155361,0
640.9,3.062618012,3.004037574,0,0.500995243,0,296.6455507,0
640.95,3.047930909,2.998697047,0,0.500284704,0,296.6655882,0
641,3.078777785,2.99454619,1,0.498970699,0,296.6956076,0
641.05,3.095067557,2.998294232,1,0.499269164,0,296.7155708,0
641.1,3.081061126,3.005633263,0,0.500792954,0,296.745526,0
641.15,3.062618012,3.004037574,0,0.500995243,0,296.7655526,0
641.2,3.057439427,2.99585531,1,0.49970004,0,296.7956117,0
641.25,3.078777785,2.99454619,1,0.498970699,0,296.815604,0
641.3,3.102069082,3.001302944,1,0.499715294,0,296.8455447,0
641.35,3.081061126,3.005633263,0,0.500792954,0,296.8655308,0
641.4,3.054932434,3.001705759,0,0.500730835,0,296.8955748,0
641.45,3.057439427,2.99585531,1,0.49970004,0,296.9156042,0
641.5,3.087381979,2.995962417,1,0.499004756,0,296.9455897,0
641.55,3.102069082,3.001302944,1,0.499715294,0,296.9655522,0
641.6,3.071222206,3.005453801,0,0.501029299,0,296.9955327,0
641.65,3.054932434,3.001705759,0,0.500730835,0,297.0155695,0
641.7,3.068938866,2.994366729,1,0.499207044,0,297.0456144,0
641.75,3.087381979,2.995962417,1,0.499004756,0,297.0655877,0
641.8,3.092560564,3.004144681,0,0.500299958,0,297.0955287,0
641.85,3.071222206,3.005453801,0,0.501029299,0,297.1155364,0
641.9,3.04793091,2.998697047,0,0.500284704,0,297.1455957,0
641.95,3.068938866,2.994366729,1,0.499207044,0,297.1656096,0
642,3.095067557,2.998294232,1,0.499269164,0,297.1955656,0
642.05,3.092560564,3.004144681,0,0.500299958,0,297.2155361,0
642.1,3.062618012,3.004037574,0,0.500995243,0,297.2455507,0
642.15,3.04793091,2.998697047,0,0.500284704,0,297.2655882,0
642.2,3.078777785,2.99454619,1,0.498970699,0,297.2956076,0
642.25,3.095067557,2.998294232,1,0.499269164,0,297.3155708,0
642.3,3.081061126,3.005633263,0,0.500792954,0,297.345526,0
642.35,3.062618012,3.004037575,0,0.500995243,0,297.3655526,0
642.4,3.057439428,2.995855311,1,0.49970004,0,297.3956117,0
642.45,3.078777786,2.99454619,1,0.498970699,0,297.415604,0
642.5,3.102069082,3.001302944,1,0.499715294,0,297.4455447,0
642.55,3.081061126,3.005633263,0,0.500792954,0,297.4655308,0
642.6,3.054932434,3.00170576,0,0.500730835,0,297.4955748,0
642.65,3.057439428,2.995855311,1,0.499700041,0,297.5156042,0
642.7,3.08738198,2.995962418,1,0.499004756,0,297.5455897,0
642.75,3.102069082,3.001302945,1,0.499715294,0,297.5655522,0
642.8,3.071222207,3.005453802,0,0.501029299,0,297.5955327,0
642.85,3.054932435,3.00170576,0,0.500730835,0,297.6155695,0
642.9,3.068938866,2.994366729,1,0.499207044,0,297.6456144,0
642.95,3.08738198,2.995962418,1,0.499004756,0,297.6655877,0
643,3.092560564,3.004144682,0,0.500299958,0,297.6955287,0
643.05,3.071222207,3.005453802,0,0.501029299,0,297.7155364,0
643.1,3.04793091,2.998697048,0,0.500284704,0,297.7455957,0
643.15,3.068938866,2.994366729,1,0.499207044,0,297.7656096,0
643.2,3.095067558,2.998294233,1,0.499269164,0,297.7955656,0
643.25,3.092560564,3.004144682,0,0.500299958,0,297.8155361,0
643.3,3.062618013,3.004037575,0,0.500995243,0,297.8455507,0
643.35,3.04793091,2.998697048,0,0.500284704,0,297.8655882,0
643.4,3.078777786,2.994546191,1,0.498970699,0,297.8956076,0
643.45,3.095067558,2.998294233,1,0.499269164,0,297.9155708,0
643.5,3.081061127,3.005633264,0,0.500792954,0,297.945526,0
643.55,3.062618013,3.004037575,0,0.500995243,0,297.9655526,0
643.6,3.057439428,2.995855311,1,0.499700041,0,297.9956117,0
643.65,3.078777786,2.994546191,1,0.498970699,0,298.015604,0
643.7,3.102069083,3.001302945,1,0.499715295,0,298.0455447,0
643.75,3.081061127,3.005633264,0,0.500792954,0,298.0655308,0
643.8,3.054932435,3.00170576,0,0.500730835,0,298.0955748,0
643.85,3.057439428,2.995855311,1,0.499700041,0,298.1156042,0
643.9,3.08738198,2.995962418,1,0.499004756,0,298.1455897,0
643.95,3.102069083,3.001302945,1,0.499715295,0,298.1655522,0
644,3.071222207,3.005453802,0,0.5010293,0,298.1955327,0
644.05,3.054932435,3.00170576,0,0.500730835,0,298.2155695,0
644.1,3.068938866,2.994366729,1,0.499207044,0,298.2456144,0
644.15,3.08738198,2.995962418,1,0.499004756,0,298.2655877,0
644.2,3.092560565,3.004144682,0,0.500299958,0,298.2955287,0
644.25,3.071222207,3.005453802,0,0.5010293,0,298.3155364,0
644.3,3.047930911,2.998697048,0,0.500284704,0,298.3455957,0
644.35,3.068938867,2.99436673,1,0.499207044,0,298.3656096,0
644.4,3.095067558,2.998294233,1,0.499269164,0,298.3955656,0
644.45,3.092560565,3.004144682,0,0.500299958,0,298.4155361,0
644.5,3.062618013,3.004037575,0,0.500995243,0,298.4455507,0
644.55,3.047930911,2.998697048,0,0.500284704,0,298.4655882,0
644.6,3.078777786,2.994546191,1,0.498970699,0,298.4956076,0
644.65,3.095067558,2.998294233,1,0.499269164,0,298.5155708,0
644.7,3.081061127,3.005633264,0,0.500792954,0,298.545526,0
644.75,3.062618013,3.004037575,0,0.500995243,0,298.5655526,0
644.8,3.057439429,2.995855312,1,0.499700041,0,298.5956117,0
644.85,3.078777786,2.994546191,1,0.498970699,0,298.615604,0
644.9,3.102069083,3.001302945,1,0.499715295,0,298.6455447,0
644.95,3.081061127,3.005633264,0,0.500792954,0,298.6655308,0
645,3.054932435,3.001705761,0,0.500730835,0,298.6955748,0
645.05,3.057439429,2.995855312,1,0.499700041,0,298.7156042,0
645.1,3.087381981,2.995962418,1,0.499004756,0,298.7455897,0
645.15,3.102069083,3.001302945,1,0.499715295,0,298.7655522,0
645.2,3.071222207,3.005453803,0,0.5010293,0,298.7955327,0
645.25,3.054932435,3.001705761,0,0.500730835,0,298.8155695,0
645.3,3.068938867,2.99436673,1,0.499207044,0,298.8456144,0
645.35,3.087381981,2.995962418,1,0.499004756,0,298.8655877,0
645.4,3.092560565,3.004144682,0,0.500299958,0,298.8955287,0
645.45,3.071222207,3.005453803,0,0.5010293,0,298.9155364,0
645.5,3.047930911,2.998697049,0,0.500284704,0,298.9455957,0
645.55,3.068938867,2.99436673,1,0.499207044,0,298.9656096,0
645.6,3.095067559,2.998294233,1,0.499269164,0,298.9955656,0
645.65,3.092560565,3.004144682,0,0.500299958,0,299.0155361,0
645.7,3.062618013,3.004037576,0,0.500995243,0,299.0455507,0
645.75,3.047930911,2.998697049,0,0.500284704,0,299.0655882,0
645.8,3.078777787,2.994546192,1,0.498970699,0,299.0956076,0
645.85,3.095067559,2.998294234,1,0.499269164,0,299.1155708,0
645.9,3.081061127,3.005633264,0,0.500792954,0,299.145526,0
645.95,3.062618014,3.004037576,0,0.500995243,0,299.1655526,0
646,3.057439429,2.995855312,1,0.499700041,0,299.1956117,0
646.05,3.078777787,2.994546192,1,0.498970699,0,299.215604,0
646.1,3.102069083,3.001302946,1,0.499715295,0,299.2455447,0
646.15,3.081061127,3.005633264,0,0.500792954,0,299.2655308,0
646.2,3.054932436,3.001705761,0,0.500730835,0,299.2955748,0
646.25,3.057439429,2.995855312,1,0.499700041,0,299.3156042,0
646.3,3.087381981,2.995962419,1,0.499004756,0,299.3455897,0
646.35,3.102069083,3.001302946,1,0.499715295,0,299.3655522,0
646.4,3.071222208,3.005453803,0,0.5010293,0,299.3955327,0
646.45,3.054932436,3.001705761,0,0.500730835,0,299.4155695,0
646.5,3.068938867,2.99436673,1,0.499207044,0,299.4456144,0
646.55,3.087381981,2.995962419,1,0.499004756,0,299.4655877,0
646.6,3.092560565,3.004144683,0,0.500299958,0,299.4955287,0
646.65,3.071222208,3.005453803,0,0.5010293,0,299.5155364,0
646.7,3.047930911,2.998697049,0,0.500284704,0,299.5455957,0
646.75,3.068938867,2.99436673,1,0.499207044,0,299.5656096,0
646.8,3.095067559,2.998294234,1,0.499269164,0,299.5955656,0
646.85,3.092560566,3.004144683,0,0.500299958,0,299.6155361,0
646.9,3.062618014,3.004037576,0,0.500995243,0,299.6455507,0
646.95,3.047930911,2.998697049,0,0.500284704,0,299.6655882,0
647,3.078777787,2.994546192,1,0.498970699,0,299.6956076,0
647.05,3.095067559,2.998294234,1,0.499269164,0,299.7155708,0
647.1,3.081061128,3.005633265,0,0.500792955,0,299.745526,0
647.15,3.062618014,3.004037576,0,0.500995243,0,299.7655526,0
647.2,3.057439429,2.995855312,1,0.499700041,0,299.7956117,0
647.25,3.078777787,2.994546192,1,0.498970699,0,299.815604,0
647.3,3.102069084,3.001302946,1,0.499715295,0,299.8455447,0
647.35,3.081061128,3.005633265,0,0.500792955,0,299.8655308,0
647.4,3.054932436,3.001705761,0,0.500730835,0,299.8955748,0
647.45,3.057439429,2.995855312,1,0.499700041,0,299.9156042,0
647.5,3.087381981,2.995962419,1,0.499004756,0,299.9455897,0
